0.14954	-1.0901	-1.2103	-3.3212	-0.91433	NaN
-0.087566	-1.2877	-1.2626	-3.3295	-0.31769	NaN
-0.31422	-1.4532	-1.3149	-3.2486	0.23789	NaN
-0.54015	-1.5801	-1.3663	-3.0492	0.79286	NaN
-0.75045	-1.6654	-1.4129	-2.7117	1.3518	NaN
-0.92768	-1.7116	-1.4502	-2.2392	1.8883	NaN
-1.0591	-1.7216	-1.4732	-1.6558	2.3592	NaN
-1.1355	-1.694	-1.4758	-0.9954	2.7324	NaN
-1.1546	-1.6336	-1.4553	-0.28632	2.9887	NaN
-1.1096	-1.5348	-1.4103	0.43173	3.1212	NaN
-1.0067	-1.4039	-1.3445	1.1111	3.1269	NaN
-0.87842	-1.2688	-1.2688	1.7025	3.0025	NaN
-0.72363	-1.1381	-1.1835	2.2032	2.7959	NaN
-0.52436	-1.0066	-1.0804	2.6486	2.5591	NaN
-0.2728	-0.86777	-0.95172	3.0605	2.2889	NaN
0.0077092	-0.72599	-0.79763	3.4341	1.9464	NaN
0.3123	-0.57605	-0.61138	3.7679	1.5243	NaN
0.67058	-0.40842	-0.38096	4.0727	1.0519	NaN
1.0964	-0.22899	-0.1073	4.3419	0.58735	NaN
1.5802	-0.047832	0.20571	4.5503	0.15052	NaN
2.0971	0.12359	0.55561	4.6661	-0.26181	NaN
2.6472	0.26266	0.95218	4.6541	-0.67328	NaN
3.1797	0.33646	1.3758	4.4654	-1.0902	NaN
3.6283	0.31866	1.8064	4.0393	-1.5181	NaN
3.9481	0.19264	2.2362	3.3382	-1.9313	NaN
4.1214	-0.032945	2.6546	2.4129	-2.2532	NaN
4.1382	-0.3255	3.0348	1.3924	-2.4086	NaN
3.982	-0.66624	3.3525	0.3843	-2.3891	NaN
3.664	-1.0356	3.6028	-0.56564	-2.2172	NaN
3.2261	-1.3941	3.7765	-1.4068	-1.9412	NaN
2.7159	-1.7076	3.8674	-2.0889	-1.6277	NaN
2.1642	-1.9609	3.8875	-2.6068	-1.3058	NaN
1.5917	-2.1508	3.86	-2.9772	-0.97801	NaN
1.0456	-2.2696	3.8072	-3.2089	-0.65023	NaN
0.54885	-2.3346	3.7398	-3.3398	-0.34686	NaN
0.065483	-2.3776	3.6535	-3.4339	-0.10149	NaN
-0.47953	-2.4223	3.5352	-3.5338	0.082292	NaN
-1.1453	-2.4567	3.371	-3.6219	0.24487	NaN
-1.9302	-2.4434	3.1566	-3.638	0.4349	NaN
-2.7693	-2.3533	2.902	-3.5256	0.66416	NaN
-3.5814	-2.1781	2.6247	-3.284	0.89844	NaN
-4.3173	-1.9183	2.3322	-2.9538	1.0866	NaN
-4.9653	-1.5634	2.0216	-2.5506	1.2212	NaN
-5.4885	-1.1142	1.6991	-2.0776	1.3262	NaN
-5.8352	-0.58253	1.3848	-1.5266	1.4426	NaN
-5.9549	-0.011391	1.108	-0.91905	1.5774	NaN
-5.8495	0.56978	0.87762	-0.28112	1.7116	NaN
-5.5642	1.128	0.69495	0.34768	1.8072	NaN
-5.1517	1.6501	0.55035	0.94976	1.8519	NaN
-4.6482	2.1175	0.44341	1.5221	1.8679	NaN
-4.0829	2.5166	0.37613	2.0619	1.8686	NaN
-3.4968	2.8377	0.34953	2.5436	1.838	NaN
-2.9077	3.0826	0.36106	2.9522	1.7689	NaN
-2.3056	3.2687	0.40071	3.3039	1.6644	NaN
-1.7333	3.3855	0.46299	3.5854	1.5328	NaN
-1.2184	3.4396	0.54148	3.7867	1.3694	NaN
-0.76835	3.4449	0.6314	3.9019	1.166	NaN
-0.38232	3.4123	0.72225	3.9203	0.894	NaN
-0.087122	3.3458	0.79668	3.8189	0.53506	NaN
0.078979	3.2415	0.84373	3.6035	0.12724	NaN
0.12531	3.1132	0.86714	3.3229	-0.26416	NaN
0.10102	2.9854	0.87653	3.0227	-0.61775	NaN
0.049984	2.8701	0.8771	2.7157	-0.96191	NaN
-0.026054	2.7575	0.87366	2.4128	-1.2891	NaN
-0.14921	2.6343	0.87464	2.1658	-1.5206	NaN
-0.35296	2.487	0.88909	2.0427	-1.5345	NaN
-0.67285	2.278	0.91882	2.0735	-1.2403	NaN
-1.1268	1.9436	0.95109	2.2108	-0.6425	NaN
-1.6934	1.4239	0.95812	2.3194	0.11193	NaN
-2.3038	0.72181	0.91559	2.2481	0.79845	NaN
-2.8493	-0.076915	0.82623	1.9257	1.2657	NaN
-3.2103	-0.86382	0.72702	1.3652	1.5409	NaN
-3.3076	-1.5485	0.66243	0.61207	1.7203	NaN
-3.1323	-2.0903	0.6615	-0.27406	1.8538	NaN
-2.7403	-2.49	0.72428	-1.2019	1.9223	NaN
-2.2303	-2.7649	0.82831	-2.0429	1.8957	NaN
-1.7127	-2.9269	0.93832	-2.7175	1.7861	NaN
-1.2894	-2.9758	1.0175	-3.2657	1.6411	NaN
-1.0174	-2.9301	1.0462	-3.7432	1.4957	NaN
-0.89098	-2.8204	1.025	-4.176	1.37	NaN
-0.92179	-2.6862	0.94732	-4.5722	1.2657	NaN
-1.1486	-2.5744	0.79902	-4.9094	1.1753	NaN
-1.6321	-2.5198	0.5646	-5.166	1.1006	NaN
-2.318	-2.5214	0.26095	-5.325	1.0438	NaN
-3.0905	-2.5422	-0.074749	-5.3968	1.0012	NaN
-3.8737	-2.5597	-0.42238	-5.366	0.96885	NaN
-4.6183	-2.5351	-0.77464	-5.2126	0.98077	NaN
-5.2833	-2.4183	-1.1275	-4.9247	1.0911	NaN
-5.8177	-2.1915	-1.4663	-4.5073	1.3121	NaN
-6.1929	-1.8695	-1.7783	-4	1.6088	NaN
-6.4228	-1.4848	-2.0682	-3.4337	1.9343	NaN
-6.498	-1.0787	-2.3217	-2.8559	2.2505	NaN
-6.438	-0.68906	-2.5352	-2.2723	2.5218	NaN
-6.2707	-0.33674	-2.7083	-1.6931	2.7518	NaN
-6.0162	-0.052201	-2.8228	-1.1787	2.9501	NaN
-5.7066	0.15793	-2.8786	-0.76492	3.1185	NaN
-5.3753	0.30223	-2.8886	-0.44835	3.2447	NaN
-5.0259	0.41296	-2.8723	-0.18892	3.3318	NaN
-4.6711	0.50711	-2.8452	0.035846	3.3745	NaN
-4.3225	0.59071	-2.814	0.21556	3.3733	NaN
-3.9905	0.67547	-2.7909	0.37029	3.3231	NaN
-3.6908	0.76912	-2.787	0.54315	3.2248	NaN
-3.4279	0.86555	-2.7992	0.74498	3.0981	NaN
-3.1956	0.95627	-2.817	0.94934	2.9728	NaN
-3.0001	1.0239	-2.8259	1.0996	2.8763	NaN
-2.8574	1.0536	-2.8216	1.1566	2.7988	NaN
-2.7917	1.0326	-2.8106	1.1047	2.7072	NaN
-2.8232	0.9567	-2.8048	0.96631	2.5725	NaN
-2.9485	0.838	-2.8137	0.80636	2.3964	NaN
-3.1212	0.70492	-2.833	0.66779	2.2251	NaN
-3.2877	0.58179	-2.8456	0.53218	2.1289	NaN
-3.4162	0.48338	-2.8438	0.3881	2.1283	NaN
-3.4882	0.41751	-2.8254	0.21931	2.2197	NaN
-3.5046	0.37305	-2.7788	-0.0076595	2.3958	NaN
-3.466	0.3336	-2.6782	-0.35729	2.6541	NaN
-3.3783	0.28826	-2.4992	-0.88283	2.959	NaN
-3.2395	0.25475	-2.2415	-1.5676	3.2275	NaN
-3.044	0.26023	-1.9124	-2.3629	3.3762	NaN
-2.7854	0.32659	-1.5176	-3.1995	3.3457	NaN
-2.4506	0.47499	-1.0612	-3.9822	3.102	NaN
-2.0154	0.72185	-0.52826	-4.6458	2.6252	NaN
-1.4874	1.061	0.068278	-5.1022	1.9333	NaN
-0.90511	1.4547	0.68594	-5.254	1.0974	NaN
-0.30159	1.8704	1.2883	-5.0571	0.21574	NaN
0.28586	2.2893	1.8477	-4.5332	-0.61018	NaN
0.80144	2.6827	2.3339	-3.7646	-1.3015	NaN
1.1827	3.0291	2.7376	-2.8436	-1.8457	NaN
1.3937	3.3011	3.053	-1.8548	-2.2292	NaN
1.4323	3.4806	3.2855	-0.83562	-2.445	NaN
1.3065	3.5515	3.4433	0.19964	-2.5015	NaN
1.027	3.4901	3.5241	1.2186	-2.4257	NaN
0.60606	3.2729	3.5208	2.1659	-2.2658	NaN
0.065054	2.8687	3.4286	2.9974	-2.0794	NaN
-0.55174	2.2809	3.253	3.693	-1.8839	NaN
-1.199	1.5329	3.0071	4.2483	-1.6549	NaN
-1.8221	0.67194	2.7096	4.6306	-1.3712	NaN
-2.3835	-0.26813	2.365	4.8276	-1.0349	NaN
-2.8422	-1.2462	1.9761	4.8616	-0.67092	NaN
-3.179	-2.2105	1.5601	4.7506	-0.30319	NaN
-3.3914	-3.1099	1.1462	4.5095	0.04812	NaN
-3.4731	-3.8624	0.78395	4.1599	0.36634	NaN
-3.4159	-4.4311	0.49826	3.7193	0.64908	NaN
-3.2095	-4.873	0.2481	3.1805	0.89484	NaN
-2.8302	-5.3256	-0.092836	2.5517	1.098	NaN
-2.2465	-5.9196	-0.6609	1.8679	1.2582	NaN
-1.4898	-6.4782	-1.3254	1.1347	1.3664	NaN
-0.6479	-6.8132	-1.9361	0.41248	1.4044	NaN
0.19759	-6.8293	-2.4078	-0.21365	1.3611	NaN
1.069	-6.5529	-2.7675	-0.74418	1.2531	NaN
1.9902	-6.0233	-3.0544	-1.1952	1.1226	NaN
2.9284	-5.2776	-3.2796	-1.5489	1.0198	NaN
3.8387	-4.3344	-3.4462	-1.8047	0.9769	NaN
4.6682	-3.2152	-3.5625	-1.9928	0.96978	NaN
5.3342	-1.976	-3.6376	-2.1509	0.94138	NaN
5.7533	-0.7014	-3.6804	-2.3108	0.82576	NaN
5.881	0.51842	-3.6872	-2.4662	0.60055	NaN
5.7373	1.6885	-3.6553	-2.5609	0.30043	NaN
5.3792	2.806	-3.5767	-2.5204	-0.0045243	NaN
4.8505	3.858	-3.4436	-2.3158	-0.27072	NaN
4.1669	4.8157	-3.2451	-1.9851	-0.50914	NaN
3.334	5.6186	-2.984	-1.6009	-0.74675	NaN
2.3549	6.2135	-2.6822	-1.2206	-0.99004	NaN
1.249	6.5823	-2.3505	-0.8639	-1.2152	NaN
0.039283	6.7538	-1.987	-0.50812	-1.3808	NaN
-1.1965	6.7568	-1.6156	-0.14253	-1.4531	NaN
-2.3446	6.5978	-1.2803	0.2039	-1.465	NaN
-3.346	6.2876	-1.0015	0.53864	-1.4398	NaN
-4.2181	5.8283	-0.76547	0.89701	-1.3758	NaN
-4.9919	5.2181	-0.55368	1.2894	-1.2695	NaN
-5.6815	4.4589	-0.35292	1.6808	-1.1163	NaN
-6.3072	3.5297	-0.15847	2.0262	-0.92722	NaN
-6.847	2.435	0.010081	2.2868	-0.72167	NaN
-7.2705	1.1787	0.12565	2.4413	-0.51927	NaN
-7.5447	-0.22132	0.16075	2.4858	-0.34856	NaN
-7.6191	-1.7003	0.094503	2.4257	-0.23591	NaN
-7.4252	-3.1553	-0.057271	2.2675	-0.19607	NaN
-6.8873	-4.4662	-0.24326	2.0146	-0.2288	NaN
-5.9993	-5.638	-0.49091	1.7113	-0.30749	NaN
-4.8061	-6.6321	-0.82812	1.4261	-0.38003	NaN
-3.3913	-7.3746	-1.2486	1.2208	-0.37888	NaN
-1.8941	-7.7986	-1.7198	1.1423	-0.24677	NaN
-0.44277	-7.9064	-2.2042	1.1866	0.015113	NaN
0.87758	-7.7658	-2.6628	1.2995	0.34103	NaN
1.9964	-7.4654	-3.0562	1.4222	0.66508	NaN
2.9001	-7.0803	-3.3754	1.5082	0.94513	NaN
3.6408	-6.6518	-3.6413	1.5452	1.1868	NaN
4.2738	-6.2181	-3.839	1.587	1.4157	NaN
4.8505	-5.8121	-3.9491	1.6944	1.6511	NaN
5.4008	-5.4611	-3.9662	1.8958	1.8914	NaN
5.9236	-5.1879	-3.9019	2.1639	2.1106	NaN
6.3785	-5.0366	-3.7505	2.4673	2.2822	NaN
6.7407	-5.0088	-3.534	2.777	2.3925	NaN
7.0549	-5.0696	-3.2462	3.093	2.4739	NaN
7.3632	-5.1658	-2.9002	3.4233	2.5537	NaN
7.7118	-5.2689	-2.465	3.7941	2.6516	NaN
8.1359	-5.4113	-1.8251	4.2603	2.7535	NaN
8.642	-5.6568	-0.82466	4.8775	2.8111	NaN
9.2096	-6.0708	0.68338	5.6487	2.739	NaN
9.7263	-6.682	2.7	6.4664	2.4369	NaN
9.9701	-7.4207	4.9095	7.1102	1.8556	NaN
9.7048	-8.1138	6.7157	7.324	1.0428	NaN
8.9739	-8.6382	7.8902	7.1054	0.15604	NaN
8.1116	-8.8792	8.6278	6.6819	-0.49275	NaN
7.2022	-8.8871	9.2036	6.1465	-0.89815	NaN
6.2134	-8.7872	9.7126	5.4564	-1.1635	NaN
5.3453	-8.647	10.106	4.7905	-1.251	NaN
4.8073	-8.5085	10.336	4.3486	-1.1173	NaN
4.5737	-8.378	10.469	4.1377	-0.84551	NaN
4.5105	-8.244	10.568	4.0744	-0.5264	NaN
4.4696	-8.1013	10.672	4.0644	-0.25235	NaN
4.3441	-7.9782	10.754	4.0357	-0.11323	NaN
4.1914	-7.9028	10.795	3.9985	-0.068627	NaN
4.0562	-7.8807	10.791	3.9611	-0.064008	NaN
3.9446	-7.9048	10.747	3.9131	-0.071888	NaN
3.847	-7.9671	10.671	3.8324	-0.076901	NaN
3.7117	-8.0607	10.58	3.6792	-0.095132	NaN
3.4727	-8.1714	10.503	3.4641	-0.16147	NaN
3.1238	-8.2796	10.439	3.2069	-0.26889	NaN
2.6747	-8.3649	10.381	2.926	-0.39833	NaN
2.1352	-8.4067	10.32	2.6399	-0.53074	NaN
1.5136	-8.3918	10.254	2.3584	-0.65069	NaN
0.82082	-8.3259	10.211	2.0658	-0.74931	NaN
0.099519	-8.1883	10.24	1.7765	-0.79957	NaN
-0.59159	-7.9733	10.343	1.5188	-0.80593	NaN
-1.2	-7.6898	10.503	1.3168	-0.78107	NaN
-1.7188	-7.3771	10.682	1.1668	-0.74033	NaN
-2.2118	-7.0562	10.813	1.0368	-0.72657	NaN
-2.7951	-6.6801	10.872	0.89088	-0.75397	NaN
-3.5298	-6.1905	10.873	0.72121	-0.80217	NaN
-4.3393	-5.5975	10.837	0.56959	-0.84454	NaN
-5.1263	-4.9778	10.759	0.48614	-0.8423	NaN
-5.8162	-4.3571	10.666	0.47853	-0.78663	NaN
-6.354	-3.7484	10.587	0.5398	-0.68312	NaN
-6.7427	-3.1827	10.513	0.64903	-0.5593	NaN
-7.0021	-2.6791	10.426	0.79367	-0.43633	NaN
-7.1501	-2.196	10.311	1.0145	-0.28115	NaN
-7.1802	-1.695	10.17	1.3656	-0.044343	NaN
-7.1081	-1.1609	10.024	1.8262	0.24801	NaN
-6.9375	-0.65034	9.9093	2.3644	0.57066	NaN
-6.6754	-0.27498	9.8632	2.9179	0.87884	NaN
-6.3404	-0.063725	9.8782	3.4676	1.1373	NaN
-5.947	-0.016642	9.9312	4.0194	1.3306	NaN
-5.4917	-0.13526	9.9972	4.5993	1.4972	NaN
-5.0097	-0.46763	10.087	5.1187	1.6417	NaN
-4.5801	-1.0003	10.206	5.4188	1.7085	NaN
-4.2861	-1.6863	10.322	5.422	1.6577	NaN
-4.1866	-2.4318	10.389	5.142	1.4962	NaN
-4.1858	-3.2536	10.379	4.7106	1.3207	NaN
-4.1417	-4.1833	10.303	4.2238	1.1792	NaN
-3.9454	-5.1875	10.172	3.7342	1.0762	NaN
-3.4994	-6.1807	9.9923	3.2974	1.0121	NaN
-2.7348	-7.1122	9.7558	2.9278	0.93886	NaN
-1.5688	-7.9526	9.4519	2.6546	0.86489	NaN
0.054633	-8.6733	9.0585	2.4914	0.8418	NaN
2.0163	-9.1874	8.6087	2.3932	0.93205	NaN
4.0289	-9.393	8.1818	2.2849	1.1832	NaN
5.7905	-9.3123	7.8105	2.1522	1.5351	NaN
7.0047	-9.053	7.5174	1.9887	1.8587	NaN
7.8371	-8.7026	7.3237	1.8545	2.1636	NaN
8.596	-8.3144	7.2214	1.8359	2.5194	NaN
9.5145	-7.8976	7.3806	2.1172	3.0463	NaN
10.72	-7.4975	7.7755	2.7686	3.6707	NaN
12.003	-7.1954	8.3995	3.7105	4.257	NaN
12.92	-7.0901	9.198	4.6779	4.6443	NaN
13.523	-7.0864	10.002	5.4947	4.888	NaN
13.887	-7.083	10.633	6.043	5.0538	NaN
14.111	-7.0328	11.073	6.3377	5.1791	NaN
14.294	-6.9399	11.385	6.458	5.2633	NaN
14.438	-6.8439	11.627	6.4815	5.2886	NaN
14.488	-6.7859	11.805	6.4519	5.2401	NaN
14.305	-6.7834	11.784	6.3215	5.1275	NaN
13.931	-6.8469	11.603	6.1327	4.9767	NaN
13.402	-6.984	11.357	5.9283	4.775	NaN
12.758	-7.1846	11.179	5.751	4.4997	NaN
12.201	-7.3832	11.313	5.7343	4.2347	NaN
12.069	-7.4745	12.04	6.1051	4.1619	NaN
12.089	-7.5108	13.137	6.6349	4.064	NaN
11.973	-7.5448	14.162	7.0906	3.7901	NaN
11.497	-7.604	14.707	7.2606	3.2987	NaN
10.72	-7.6561	14.784	7.174	2.6938	NaN
9.824	-7.6678	14.68	6.965	2.0802	NaN
8.9478	-7.611	14.643	6.7405	1.5282	NaN
8.1837	-7.4987	14.671	6.5269	1.0953	NaN
7.552	-7.2893	14.813	6.3739	0.79593	NaN
7.0543	-6.9555	15.111	6.3224	0.62833	NaN
6.6799	-6.5757	15.463	6.3307	0.56605	NaN
6.382	-6.169	15.831	6.3272	0.54778	NaN
6.0658	-5.7128	16.231	6.2282	0.46913	NaN
5.6527	-5.2155	16.662	5.9629	0.26824	NaN
5.1478	-4.6963	17.106	5.5467	-0.030389	NaN
4.577	-4.1745	17.541	5.0169	-0.38284	NaN
3.9661	-3.6698	17.946	4.411	-0.74519	NaN
3.341	-3.2016	18.301	3.7665	-1.0735	NaN
2.7273	-2.7895	18.583	3.1208	-1.3239	NaN
2.151	-2.4528	18.773	2.5112	-1.4524	NaN
1.6478	-2.2099	18.854	1.9774	-1.4318	NaN
1.2397	-2.0446	18.841	1.5218	-1.3143	NaN
0.7507	-1.8363	18.754	1.0076	-1.2147	NaN
0.0064574	-1.4935	18.577	0.40663	-1.2135	NaN
-0.96755	-0.98247	18.306	-0.23306	-1.2647	NaN
-1.8917	-0.35381	17.982	-0.77127	-1.2221	NaN
-2.5841	0.32611	17.626	-1.1186	-1.0178	NaN
-3.0383	0.96313	17.218	-1.192	-0.68593	NaN
-3.3445	1.4944	16.736	-0.96051	-0.30001	NaN
-3.5006	1.8294	16.225	-0.42587	0.089378	NaN
-3.4335	1.9117	15.794	0.36964	0.52441	NaN
-3.1216	1.79	15.533	1.2886	1.0066	NaN
-2.664	1.7202	15.437	2.0531	1.4346	NaN
-2.1745	1.8536	15.447	2.6313	1.727	NaN
-1.6864	2.1168	15.512	3.1069	1.8423	NaN
-1.212	2.4008	15.591	3.5363	1.7907	NaN
-0.765	2.6261	15.654	3.9598	1.602	NaN
-0.35217	2.8317	15.721	4.3671	1.3451	NaN
0.071137	3.13	15.832	4.6419	1.1218	NaN
0.51783	3.5135	16.011	4.7085	0.97501	NaN
0.89062	3.8002	16.218	4.6701	0.83329	NaN
1.1786	3.9942	16.39	4.6256	0.6315	NaN
1.4532	4.1825	16.522	4.6384	0.39734	NaN
1.7927	4.4382	16.643	4.7133	0.18955	NaN
2.2113	4.7548	16.768	4.8465	-0.0002047	NaN
2.636	5.0309	16.878	5.0216	-0.23262	NaN
2.9654	5.1672	16.944	5.1522	-0.55954	NaN
3.1725	5.2128	16.975	5.0589	-1.0177	NaN
3.2565	5.2386	16.987	4.6018	-1.6146	NaN
3.2397	5.252	16.983	3.8772	-2.2528	NaN
3.1497	5.2445	16.961	3.0405	-2.8082	NaN
3.0089	5.2097	16.922	2.232	-3.1832	NaN
2.8148	5.1491	16.863	1.5247	-3.3999	NaN
2.5495	5.0639	16.777	0.95838	-3.545	NaN
2.2253	4.9652	16.662	0.59152	-3.6296	NaN
1.9207	4.8773	16.533	0.50522	-3.6039	NaN
1.7143	4.7994	16.405	0.71315	-3.4098	NaN
1.6197	4.7258	16.277	1.1398	-3.1214	NaN
1.6004	4.6109	16.153	1.7259	-2.8476	NaN
1.5954	4.3882	16.034	2.4059	-2.575	NaN
1.5268	3.9795	15.944	3.1425	-2.253	NaN
1.3759	3.3691	15.892	3.8824	-1.8393	NaN
1.187	2.5778	15.847	4.5189	-1.3393	NaN
0.97047	1.5326	15.741	5.0417	-0.85654	NaN
0.77299	0.27514	15.499	5.4066	-0.45883	NaN
0.61063	-1.1665	15.079	5.5966	-0.20063	NaN
0.54304	-2.6676	14.508	5.5791	-0.043488	NaN
0.62977	-4.1423	13.818	5.366	0.085254	NaN
0.93231	-5.5388	13.003	4.9836	0.27947	NaN
1.5194	-6.8425	12.023	4.5135	0.57873	NaN
2.414	-7.9733	10.892	4.0585	0.93961	NaN
3.6147	-8.8292	9.6846	3.727	1.3119	NaN
4.9961	-9.2785	8.566	3.447	1.6059	NaN
6.5007	-9.2979	7.5939	3.1459	1.7904	NaN
8.0586	-8.9437	6.6685	2.8501	1.8186	NaN
9.4575	-8.3515	5.5906	2.4907	1.5726	NaN
10.377	-7.6058	4.4361	1.9274	1.1542	NaN
10.897	-6.6582	3.5102	1.2707	0.9023	NaN
11.107	-5.3549	2.598	0.68925	0.81666	NaN
10.998	-3.6292	1.5566	0.27709	0.83776	NaN
10.571	-1.5353	0.41067	-0.0068973	0.92395	NaN
9.8597	0.58951	-0.60795	-0.25683	1.0323	NaN
8.9008	2.4717	-1.3649	-0.50263	1.1022	NaN
7.7185	4.0444	-1.8348	-0.77095	1.083	NaN
6.3679	5.353	-2.0191	-1.1159	0.94371	NaN
4.9579	6.3452	-1.9994	-1.5148	0.6629	NaN
3.5793	6.9985	-1.8935	-1.9025	0.28224	NaN
2.2941	7.3972	-1.7457	-2.2207	-0.10312	NaN
1.1583	7.6478	-1.5633	-2.4039	-0.3919	NaN
0.20644	7.809	-1.3516	-2.4315	-0.55791	NaN
-0.60366	7.905	-1.0898	-2.3565	-0.66646	NaN
-1.3541	7.9252	-0.77532	-2.2643	-0.81009	NaN
-2.1017	7.8573	-0.4362	-2.2182	-1.0264	NaN
-2.8474	7.7072	-0.11626	-2.2338	-1.298	NaN
-3.5709	7.498	0.15512	-2.2903	-1.5809	NaN
-4.2443	7.263	0.38696	-2.3284	-1.8192	NaN
-4.8227	7.0401	0.59173	-2.2874	-1.9581	NaN
-5.2768	6.8551	0.76296	-2.1392	-1.9852	NaN
-5.5978	6.7116	0.91739	-1.8722	-1.8983	NaN
-5.8229	6.5685	1.1017	-1.4935	-1.728	NaN
-6.0128	6.3756	1.325	-1.0745	-1.5368	NaN
-6.2264	6.0803	1.6003	-0.6562	-1.3539	NaN
-6.4748	5.6631	1.906	-0.25365	-1.189	NaN
-6.75	5.1015	2.2201	0.1277	-1.0533	NaN
-7.0487	4.3441	2.5468	0.47508	-0.95325	NaN
-7.3437	3.3678	2.8775	0.76264	-0.90525	NaN
-7.5855	2.1778	3.1963	0.97712	-0.91861	NaN
-7.6983	0.82775	3.4693	1.1397	-0.97614	NaN
-7.6129	-0.62536	3.6494	1.2852	-1.0524	NaN
-7.2771	-2.1477	3.704	1.4291	-1.1262	NaN
-6.6379	-3.6636	3.6356	1.5567	-1.1665	NaN
-5.6553	-5.0798	3.4606	1.661	-1.1323	NaN
-4.3412	-6.342	3.1854	1.7512	-0.98833	NaN
-2.8525	-7.3364	2.8152	1.8319	-0.71982	NaN
-1.3694	-7.9817	2.3872	1.8942	-0.36018	NaN
0.032754	-8.2936	1.9232	1.9222	0.042705	NaN
1.3401	-8.3265	1.4368	1.915	0.45158	NaN
2.5748	-8.1448	0.94245	1.8887	0.83473	NaN
3.7605	-7.8196	0.45868	1.8745	1.1734	NaN
4.8433	-7.4232	0.054989	1.9276	1.4751	NaN
5.7593	-7.0268	-0.22386	2.0672	1.738	NaN
6.5113	-6.6631	-0.38692	2.268	1.9757	NaN
7.1398	-6.3343	-0.46739	2.4857	2.204	NaN
7.6821	-6.0401	-0.50071	2.7148	2.418	NaN
8.155	-5.7869	-0.50013	2.9413	2.601	NaN
