8.2587	-5.508	8.4408	-1.7415	0.37683
6.0781	-5.9446	9.1694	-1.4144	0.42422
3.9641	-6.2287	9.8665	-1.0812	0.51043
1.9835	-6.2079	10.501	-0.73607	0.67425
0.19947	-5.7565	11.044	-0.3605	0.93911
-1.3384	-4.8558	11.48	0.11311	1.2668
-2.5817	-3.5467	11.8	0.73891	1.6017
-3.4732	-2.0011	12.013	1.4679	1.8799
-3.9532	-0.42389	12.13	2.2252	2.0355
-3.9788	1.0307	12.164	2.9456	2.0113
-3.5741	2.4109	12.134	3.6023	1.7854
-2.7874	3.7756	12.064	4.1626	1.3602
-1.6982	5.0248	11.996	4.5302	0.80107
-0.38881	6.0464	11.963	4.597	0.17494
1.0365	6.8127	11.965	4.2835	-0.52715
2.3275	7.2435	11.984	3.5959	-1.3674
3.2484	7.349	12.02	2.6693	-2.2653
3.6644	7.2078	12.07	1.5967	-3.0718
3.7689	7.0332	12.12	0.23248	-3.5668
3.7251	6.9623	12.151	-1.3821	-3.7114
3.5485	6.9951	12.16	-2.9549	-3.6602
3.3121	7.1278	12.14	-4.4039	-3.4068
3.0967	7.3572	12.084	-5.7317	-2.9022
2.9095	7.6408	11.958	-6.9821	-2.1438
2.6718	7.8395	11.643	-8.066	-1.1871
2.2279	7.6938	10.917	-8.6603	-0.1866
1.5348	7.0145	9.5561	-8.6938	0.74818
0.60743	5.7795	7.5243	-8.2536	1.5146
-0.45847	4.4676	5.4036	-7.6869	1.9933
-1.5945	3.4075	3.5454	-7.2061	2.1905
-2.716	2.7147	2.0241	-6.8199	2.2187
-3.7394	2.3587	0.73668	-6.3591	2.1977
-4.5767	2.2742	-0.44709	-5.6311	2.1885
-5.1349	2.4111	-1.5939	-4.5585	2.1869
-5.3261	2.7041	-2.6744	-3.2423	2.112
-5.1111	3.0748	-3.6378	-1.8655	1.8991
-4.4731	3.463	-4.4319	-0.60118	1.5756
-3.4356	3.7914	-5.0301	0.44217	1.1867
-2.0558	3.9631	-5.42	1.195	0.78807
-0.39677	3.8754	-5.5965	1.641	0.44801
1.4646	3.435	-5.5496	1.8299	0.23873
3.3774	2.5876	-5.2607	1.866	0.19665
5.0932	1.353	-4.7324	1.826	0.2631
6.3522	-0.1735	-3.9983	1.7229	0.30743
7.0039	-1.8699	-3.1179	1.5307	0.23766
7.0084	-3.5411	-2.1807	1.2613	0.071587
6.4452	-5.0306	-1.2585	0.96671	-0.12454
5.4506	-6.2311	-0.4163	0.69156	-0.30708
4.1619	-7.0866	0.3006	0.45113	-0.4551
