5.0365	2.1224	1.2313	1.5874	-2.4197
5.2401	1.7257	1.3615	0.92496	-2.2786
5.3954	1.2949	1.4882	0.25356	-2.1364
5.4526	0.79697	1.6118	-0.43509	-1.9852
5.3691	0.23274	1.7264	-1.1259	-1.7984
5.1183	-0.39078	1.8332	-1.8015	-1.5526
4.6995	-1.039	1.9291	-2.4213	-1.2426
4.1425	-1.6684	2.001	-2.9216	-0.85906
3.4643	-2.2544	2.0472	-3.2526	-0.39037
2.6686	-2.7913	2.0722	-3.3959	0.15993
1.8177	-3.2318	2.0802	-3.3487	0.7301
0.98756	-3.5376	2.0736	-3.1275	1.2473
0.22836	-3.7174	2.0576	-2.7521	1.6688
-0.45312	-3.8048	2.0382	-2.2841	1.9615
-1.0752	-3.8408	2.0127	-1.8118	2.0901
-1.6533	-3.8342	1.9774	-1.4034	2.0719
-2.2043	-3.7564	1.9321	-1.0341	1.9783
-2.7057	-3.5634	1.8858	-0.62257	1.9002
-3.1053	-3.2191	1.8533	-0.09072	1.8968
-3.3434	-2.7119	1.8482	0.59032	1.9675
-3.38	-2.0691	1.8798	1.3846	2.0558
-3.2132	-1.3405	1.9502	2.2296	2.0871
-2.8771	-0.5721	2.0559	3.0543	2.0028
-2.4304	0.18502	2.1905	3.7772	1.7637
-1.9067	0.88275	2.342	4.3398	1.3976
-1.3046	1.4818	2.4982	4.6952	0.96886
-0.63012	1.9518	2.6476	4.7912	0.50464
0.06212	2.2712	2.7844	4.6696	-0.013814
0.68131	2.4206	2.8974	4.3625	-0.59482
1.1648	2.4197	2.9812	3.899	-1.2063
1.4851	2.3124	3.0328	3.3251	-1.7969
1.6212	2.145	3.0505	2.7156	-2.2955
1.5872	1.9488	3.0364	2.1193	-2.6833
1.4283	1.7526	2.9947	1.5341	-2.988
1.1816	1.5772	2.9262	0.94342	-3.2366
0.86355	1.4257	2.8291	0.33654	-3.4461
0.50042	1.3197	2.7057	-0.2816	-3.603
0.10183	1.2693	2.5526	-0.92005	-3.6903
-0.3168	1.2737	2.3648	-1.5753	-3.6905
-0.73308	1.3215	2.1435	-2.2043	-3.5874
-1.139	1.391	1.8896	-2.7916	-3.3776
-1.5186	1.4621	1.6108	-3.3222	-3.093
-1.8594	1.525	1.3152	-3.7844	-2.7711
-2.1828	1.5812	0.98535	-4.1921	-2.3976
-2.505	1.6489	0.60179	-4.5338	-1.9321
-2.8379	1.7462	0.14556	-4.7772	-1.3365
-3.177	1.8804	-0.38703	-4.8813	-0.60858
-3.4732	2.0403	-0.95886	-4.8224	0.16924
-3.7118	2.1957	-1.5504	-4.6243	0.89916
-3.8892	2.3197	-2.1408	-4.3225	1.5069
-3.9974	2.406	-2.696	-3.9438	1.9504
-4.0323	2.4634	-3.2123	-3.4875	2.2285
-3.9817	2.4984	-3.705	-2.9295	2.3699
-3.8128	2.5325	-4.1722	-2.253	2.4064
-3.5074	2.5701	-4.6123	-1.4725	2.3355
-3.0765	2.6021	-5.0099	-0.65005	2.1414
-2.5596	2.6137	-5.3462	0.13115	1.831
-2.0048	2.5974	-5.6036	0.80061	1.45
-1.4484	2.5541	-5.7722	1.3243	1.0651
-0.87268	2.4868	-5.859	1.721	0.70519
-0.27391	2.3974	-5.877	2.0248	0.38549
0.33445	2.2833	-5.8438	2.2562	0.09931
0.90001	2.1497	-5.7818	2.4146	-0.16057
1.3593	2.0196	-5.712	2.5053	-0.36652
1.735	1.9071	-5.6331	2.5704	-0.49366
2.0995	1.7874	-5.5296	2.6281	-0.57099
2.5059	1.6087	-5.3891	2.6445	-0.6807
2.9263	1.3312	-5.2176	2.5505	-0.89675
3.2767	0.95673	-5.0367	2.3008	-1.2238
3.5038	0.50892	-4.8623	1.8957	-1.6187
3.5949	0.017487	-4.7004	1.3683	-2.0235
3.5589	-0.4765	-4.5606	0.77895	-2.3813
3.4121	-0.919	-4.4574	0.21048	-2.6492
3.1843	-1.2949	-4.3894	-0.30073	-2.8142
2.9128	-1.5842	-4.357	-0.72062	-2.8765
2.6272	-1.7967	-4.3502	-1.0459	-2.8381
2.3449	-1.9701	-4.3512	-1.2993	-2.7044
2.0873	-2.1231	-4.349	-1.4945	-2.4947
1.851	-2.2651	-4.3446	-1.6557	-2.2672
1.5726	-2.456	-4.3358	-1.8645	-2.0656
1.1799	-2.7476	-4.3154	-2.1519	-1.8537
0.67228	-3.1038	-4.2856	-2.449	-1.5735
