3.0618	-6.0808	1.379	-1.306	0.2498
2.191	-6.205	1.5361	-1.4084	0.32834
1.3301	-6.314	1.6843	-1.49	0.41632
0.51921	-6.3803	1.8012	-1.5403	0.50876
-0.27629	-6.3984	1.8821	-1.5678	0.58091
-1.091	-6.3591	1.9185	-1.5902	0.6055
-1.9647	-6.2314	1.9085	-1.5933	0.60786
-2.8557	-5.9759	1.8585	-1.5337	0.63197
-3.71	-5.5612	1.7976	-1.3518	0.71089
-4.4907	-4.9844	1.7499	-1.0218	0.84137
-5.161	-4.2891	1.7136	-0.59355	0.97756
-5.7071	-3.5522	1.6667	-0.17343	1.0583
-6.1453	-2.8072	1.5915	0.18083	1.0525
-6.4789	-2.0443	1.4993	0.48508	0.95909
-6.6902	-1.2435	1.3858	0.78563	0.81951
-6.735	-0.43002	1.2564	1.1159	0.68102
-6.5768	0.35724	1.1055	1.4956	0.57767
-6.2251	1.1209	0.92613	1.91	0.49719
-5.7384	1.8505	0.72702	2.3116	0.40877
-5.1957	2.4644	0.52698	2.6574	0.31356
-4.6342	2.9353	0.34958	2.9378	0.22387
-4.0086	3.3194	0.20685	3.1862	0.13956
-3.2447	3.6859	0.10044	3.4287	0.041186
-2.3337	4.0672	0.0319	3.6225	-0.10415
-1.3676	4.3998	0.00065142	3.6888	-0.31082
-0.37918	4.6246	0.0022723	3.5965	-0.57922
0.62395	4.7048	0.024958	3.3337	-0.90397
1.5944	4.6242	0.05482	2.8885	-1.2522
2.4558	4.3939	0.082924	2.2602	-1.563
3.1857	4.0335	0.11065	1.4842	-1.7947
3.7613	3.5588	0.14049	0.63669	-1.9318
4.1329	2.991	0.16017	-0.22465	-1.9707
4.2759	2.313	0.16015	-1.109	-1.9277
4.1706	1.5396	0.13098	-1.9939	-1.809
3.8342	0.72228	0.070555	-2.8298	-1.6138
3.3099	-0.044247	-0.019809	-3.5409	-1.3638
2.6299	-0.7421	-0.1498	-4.111	-1.0766
1.8289	-1.386	-0.325	-4.539	-0.75667
0.97344	-1.9479	-0.52782	-4.805	-0.4274
0.11356	-2.4212	-0.74198	-4.9055	-0.11119
-0.75001	-2.8431	-0.96824	-4.8609	0.17635
-1.6185	-3.2155	-1.2061	-4.7178	0.40893
-2.4822	-3.5153	-1.4523	-4.5148	0.56883
-3.351	-3.7207	-1.7086	-4.2586	0.6613
-4.2691	-3.8186	-1.9882	-3.9088	0.71487
-5.2009	-3.7629	-2.2932	-3.4433	0.76478
-6.0541	-3.5047	-2.6132	-2.828	0.84999
-6.7768	-3.0215	-2.9485	-2.0634	0.97923
-7.3089	-2.3577	-3.2895	-1.2386	1.1015
-7.6276	-1.5908	-3.6152	-0.4544	1.1465
-7.7289	-0.7789	-3.9162	0.2432	1.089
-7.6086	0.046559	-4.193	0.8652	0.94221
-7.2578	0.86191	-4.4419	1.443	0.73437
-6.6586	1.6591	-4.6488	1.9753	0.51964
-5.8306	2.4293	-4.8125	2.4352	0.30601
-4.855	3.1066	-4.9317	2.7668	0.093598
-3.7792	3.6539	-5.0094	2.9546	-0.12029
-2.5979	4.0601	-5.0484	3.0086	-0.32896
-1.2957	4.3268	-5.0494	2.9333	-0.52829
0.050986	4.4287	-5.0142	2.7316	-0.7119
1.3425	4.3438	-4.9484	2.4055	-0.88053
2.5161	4.0657	-4.8594	1.9734	-1.0401
3.5059	3.6197	-4.7569	1.4711	-1.1686
4.3238	3.031	-4.6415	0.96233	-1.2269
5.0062	2.3266	-4.5088	0.50586	-1.1851
5.5582	1.5336	-4.3588	0.1272	-1.0407
5.9754	0.64225	-4.1693	-0.18763	-0.83651
6.2254	-0.33898	-3.9223	-0.46211	-0.61807
6.2535	-1.3841	-3.6276	-0.71119	-0.414
6.0028	-2.4973	-3.2916	-0.9608	-0.24578
5.4411	-3.6398	-2.9276	-1.2217	-0.12559
4.6046	-4.7067	-2.5588	-1.471	-0.029936
3.5805	-5.5925	-2.2084	-1.6679	0.074176
2.4459	-6.2685	-1.8921	-1.7875	0.18886
1.3046	-6.7284	-1.6294	-1.7994	0.3028
0.21746	-6.9812	-1.4117	-1.6749	0.42356
-0.81518	-7.0498	-1.211	-1.3916	0.56286
-1.8006	-6.9639	-1.004	-0.95583	0.71023
-2.6813	-6.7411	-0.78793	-0.43054	0.83057
-3.4746	-6.3987	-0.55435	0.1194	0.86783
-4.2277	-5.9447	-0.31277	0.62668	0.79188
-4.9382	-5.3811	-0.082315	1.0519	0.61583
-5.5659	-4.6929	0.11295	1.4001	0.39719
-6.0503	-3.8556	0.25824	1.7094	0.19795
-6.307	-2.8466	0.37607	2.0302	0.057825
-6.2812	-1.6603	0.47303	2.4008	-0.0043575
-5.9558	-0.3922	0.54593	2.7998	-0.0018777
-5.3899	0.81141	0.5892	3.1566	0.013382
-4.6681	1.8695	0.62058	3.4072	-0.0061769
-3.8491	2.7462	0.64321	3.559	-0.075038
-2.9706	3.4246	0.65568	3.6497	-0.18419
-2.0483	3.9224	0.66573	3.7008	-0.32183
-1.0511	4.2849	0.68824	3.7129	-0.47508
