6.187	7.8992	12.659	-4.8547	-2.2629
5.0926	6.5549	11.571	-4.85	-1.7658
3.9751	5.0768	10.345	-4.7898	-1.1732
2.9217	3.5254	8.926	-4.8292	-0.43019
2.0232	2.3648	7.7178	-5.0059	0.21704
1.2569	1.7422	6.8759	-5.2314	0.66649
0.54514	1.5351	6.2967	-5.3773	1.0324
-0.12904	1.5707	5.8297	-5.3471	1.4455
-0.69667	1.725	5.4079	-5.1261	1.9067
-1.1536	1.8837	4.9892	-4.7941	2.324
-1.5419	1.97	4.5867	-4.5051	2.5754
-1.9315	1.9725	4.2081	-4.3749	2.638
-2.3931	1.8896	3.8037	-4.3965	2.5499
-2.9624	1.7594	3.319	-4.4999	2.3693
-3.639	1.6343	2.7171	-4.5962	2.1418
-4.4051	1.5734	1.9774	-4.6226	1.8983
-5.2244	1.6208	1.1076	-4.5607	1.6447
-6.059	1.7814	0.13435	-4.4221	1.3561
-6.8675	2.0482	-0.90401	-4.2391	1.0288
-7.6066	2.3895	-1.9629	-4.0406	0.68473
-8.2089	2.7791	-3.0014	-3.813	0.3848
-8.5626	3.2289	-4.0079	-3.497	0.20777
-8.5314	3.7562	-5	-3.0394	0.17645
-8.035	4.3422	-6.0174	-2.4635	0.23311
-7.0699	4.9108	-7.048	-1.8586	0.29247
-5.7156	5.3893	-8.042	-1.2907	0.30506
-4.1999	5.7249	-8.8881	-0.79088	0.24959
-2.849	5.9292	-9.4507	-0.35695	0.14129
-1.8385	6.0768	-9.6887	0.055339	0.018639
-1.0996	6.2234	-9.662	0.51618	-0.11611
-0.48662	6.3704	-9.4566	1.056	-0.30359
0.10535	6.4618	-9.1434	1.655	-0.58962
0.77073	6.4442	-8.7787	2.2581	-1.0089
1.5753	6.3218	-8.3861	2.7285	-1.5597
2.436	6.1266	-7.9986	2.9835	-2.2244
3.2105	5.9701	-7.6091	3.0188	-2.883
3.8028	5.9611	-7.1882	2.9515	-3.3674
4.2424	6.0081	-6.7566	2.9381	-3.6677
4.5918	6.0474	-6.333	2.9731	-3.8339
4.9142	6.0363	-5.9313	3.0071	-3.9205
5.273	5.9322	-5.5657	2.9904	-3.982
5.7172	5.7026	-5.2472	2.8855	-4.0629
6.2401	5.3561	-4.9738	2.703	-4.1672
6.8204	4.9114	-4.7405	2.4655	-4.2888
7.4372	4.3874	-4.5421	2.1957	-4.4217
8.0693	3.8027	-4.3735	1.9159	-4.56
8.6959	3.1762	-4.2297	1.649	-4.6975
9.2899	2.5276	-4.1002	1.4101	-4.8244
9.8012	1.8814	-3.953	1.1858	-4.9154
10.174	1.263	-3.7507	0.95525	-4.9413
10.352	0.69779	-3.4559	0.69758	-4.8729
10.293	0.20628	-3.041	0.39762	-4.6886
10.013	-0.21061	-2.5165	0.062545	-4.396
9.5416	-0.5569	-1.9028	-0.29486	-4.0103
8.9069	-0.83662	-1.2202	-0.6618	-3.5467
8.1389	-1.0538	-0.48897	-1.0255	-3.0205
7.2669	-1.2124	0.27053	-1.3731	-2.4466
6.3201	-1.3165	1.038	-1.692	-1.8404
5.3279	-1.37	1.7932	-1.9692	-1.217
4.3196	-1.3771	2.5157	-2.1921	-0.59153
3.3247	-1.3417	3.1854	-2.3477	0.020782
2.3722	-1.2679	3.7818	-2.4234	0.60479
1.4917	-1.1596	4.2846	-2.4063	1.1453
0.71248	-1.0209	4.6736	-2.2838	1.6272
0.044533	-0.85869	4.9363	-2.0574	2.0365
-0.56945	-0.68989	5.0929	-1.7856	2.3552
-1.1625	-0.51903	5.1732	-1.5241	2.5399
-1.7355	-0.30685	5.1909	-1.2753	2.5881
-2.266	0.0089182	5.1427	-1.0076	2.5321
-2.6742	0.45195	5.0359	-0.68629	2.4084
-2.857	1.0355	4.8828	-0.25019	2.2508
-2.7434	1.7269	4.6927	0.31463	2.0543
-2.3264	2.4466	4.4696	0.96066	1.7887
-1.6443	3.1046	4.2308	1.6158	1.4634
-0.76796	3.6321	4.0139	2.2133	1.1258
0.22208	3.9859	3.8611	2.6879	0.81432
1.2933	4.1729	3.795	2.9957	0.51883
2.422	4.2021	3.8277	3.097	0.22587
3.566	4.0765	3.9494	2.9509	-0.078807
4.6412	3.7843	4.1247	2.5173	-0.39085
5.536	3.3077	4.3092	1.7934	-0.66586
6.1294	2.6416	4.4685	0.85095	-0.83118
6.3407	1.7985	4.6029	-0.19275	-0.83317
6.1242	0.81704	4.7232	-1.2209	-0.66791
5.4752	-0.21694	4.8174	-2.1244	-0.37442
4.4482	-1.2035	4.8535	-2.8236	-0.013579
3.1602	-2.0451	4.7932	-3.2702	0.34823
1.7388	-2.6667	4.6197	-3.4495	0.66557
0.25803	-3.0306	4.3371	-3.3865	0.91875
-1.224	-3.1076	3.9642	-3.1215	1.101
-2.648	-2.8785	3.5251	-2.7019	1.1979
-3.9445	-2.352	3.0475	-2.1786	1.1826
-5.0495	-1.5829	2.5553	-1.6298	1.0266
-5.9223	-0.67477	2.0636	-1.1703	0.723
-6.5803	0.2658	1.5654	-0.91389	0.32023
-7.0734	1.1414	1.0505	-0.92041	-0.1189
-7.4579	1.9259	0.49006	-1.1529	-0.54113
-7.7516	2.6377	-0.14612	-1.5047	-0.89005
-7.9172	3.3311	-0.88356	-1.8603	-1.0991
-7.8686	4.0615	-1.7237	-2.1195	-1.1239
-7.5269	4.8091	-2.632	-2.2308	-0.97277
-6.8538	5.5085	-3.5804	-2.2121	-0.71151
-5.8588	6.0926	-4.555	-2.1053	-0.4059
-4.6271	6.4822	-5.495	-1.9365	-0.10555
-3.275	6.6256	-6.3291	-1.7367	0.16457
-1.9078	6.5129	-7.0116	-1.5131	0.39663
-0.58407	6.1539	-7.5179	-1.2502	0.59484
0.73156	5.5306	-7.8738	-0.93934	0.74343
2.0407	4.6321	-8.1132	-0.60934	0.80242
3.2759	3.5148	-8.2474	-0.29548	0.7632
4.3401	2.3283	-8.2717	0.0051924	0.67211
5.1731	1.2294	-8.1913	0.32975	0.6168
5.8053	0.22855	-8.0019	0.6789	0.60554
6.2854	-0.72798	-7.6808	0.97064	0.57351
6.609	-1.6569	-7.2217	1.0925	0.45324
6.7259	-2.5727	-6.6513	0.96764	0.22575
6.5854	-3.481	-6.017	0.60408	-0.044577
6.1671	-4.3552	-5.3748	0.08468	-0.25707
5.498	-5.161	-4.7607	-0.48617	-0.33166
4.6475	-5.8201	-4.218	-1.0148	-0.24714
3.6825	-6.2823	-3.7767	-1.4519	-0.039191
2.654	-6.5415	-3.4471	-1.779	0.24011
1.5839	-6.623	-3.2274	-1.9896	0.53742
0.47027	-6.584	-3.0911	-2.0694	0.84209
-0.63269	-6.4535	-3.0242	-2.006	1.1348
-1.6184	-6.2319	-3.0118	-1.7882	1.3994
-2.4836	-5.9285	-3.0208	-1.4225	1.6213
-3.262	-5.572	-3.0158	-0.94319	1.7634
-3.9636	-5.1942	-2.9804	-0.41804	1.7622
-4.6042	-4.7886	-2.9128	0.12204	1.5888
-5.1684	-4.3105	-2.8176	0.68537	1.2928
-5.5763	-3.7108	-2.717	1.2786	0.98109
-5.7462	-2.9451	-2.6196	1.9145	0.7292
-5.6453	-2.0085	-2.5224	2.5698	0.5465
-5.2762	-0.98797	-2.4079	3.1749	0.42111
-4.6787	0.0017426	-2.2702	3.6704	0.33071
-3.9008	0.88618	-2.1063	4.026	0.23658
-2.9636	1.6369	-1.9239	4.2618	0.093439
-1.9172	2.2222	-1.7257	4.3705	-0.13269
-0.80333	2.643	-1.5087	4.3302	-0.45806
0.29754	2.895	-1.2848	4.131	-0.8642
1.281	2.9838	-1.0725	3.7941	-1.2871
2.1433	2.9639	-0.87025	3.3892	-1.6281
2.9046	2.8996	-0.67759	3.0155	-1.781
3.6064	2.8181	-0.48605	2.7173	-1.724
4.3081	2.6939	-0.26918	2.4752	-1.5246
5.0381	2.4882	-0.0048415	2.2628	-1.2557
5.8084	2.1756	0.31728	2.0447	-0.94212
6.5874	1.7415	0.68853	1.7982	-0.59287
7.287	1.1648	1.0878	1.5151	-0.26372
7.79	0.42976	1.4859	1.1849	-0.011585
8.0074	-0.47001	1.8862	0.7998	0.13964
7.8927	-1.5215	2.3179	0.35816	0.1909
7.44	-2.6237	2.7716	-0.098274	0.18425
6.6934	-3.6533	3.2142	-0.50903	0.17334
5.7138	-4.5308	3.6196	-0.82704	0.18692
4.5516	-5.2174	3.9769	-1.0582	0.22652
3.2653	-5.679	4.2726	-1.2373	0.27826
1.9131	-5.8968	4.4959	-1.3694	0.33971
0.52724	-5.8777	4.6615	-1.4268	0.43029
-0.81391	-5.6416	4.7679	-1.3868	0.53772
-2.0791	-5.2236	4.8164	-1.2556	0.63886
-3.2318	-4.6844	4.8183	-1.0651	0.69446
-4.2236	-4.1024	4.7781	-0.87041	0.67224
-5.0492	-3.5231	4.6886	-0.72335	0.5687
-5.757	-2.927	4.5323	-0.63031	0.39984
-6.397	-2.2483	4.2743	-0.54121	0.23028
-6.9402	-1.4636	3.9007	-0.40324	0.1344
-7.3343	-0.57739	3.431	-0.18225	0.11979
-7.5293	0.35772	2.8983	0.11629	0.14553
-7.5062	1.2933	2.3207	0.4697	0.17834
-7.2652	2.1574	1.7135	0.84492	0.21415
-6.8117	2.8915	1.1044	1.2183	0.25803
-6.1587	3.4826	0.51706	1.5862	0.3062
-5.3297	3.9282	-0.017039	1.9468	0.36208
-4.3606	4.2475	-0.46349	2.2798	0.40567
-3.2832	4.4642	-0.80551	2.5735	0.40356
-2.175	4.5704	-1.0366	2.8042	0.32765
-1.0805	4.5789	-1.1681	2.9653	0.16268
-0.032717	4.4992	-1.2084	3.066	-0.056537
0.95818	4.3463	-1.1628	3.128	-0.29223
1.8819	4.1325	-1.0389	3.1529	-0.52598
2.7521	3.8478	-0.83677	3.1069	-0.78781
3.5401	3.4721	-0.56915	2.925	-1.1003
4.1716	2.9962	-0.27157	2.5433	-1.4511
4.6271	2.4108	0.031056	1.931	-1.8097
4.8838	1.726	0.31505	1.1116	-2.1212
4.9037	0.98965	0.55137	0.16846	-2.3148
4.6936	0.23668	0.73398	-0.80565	-2.3536
4.2976	-0.4851	0.85954	-1.691	-2.2191
3.7455	-1.1526	0.93262	-2.4201	-1.9301
3.0581	-1.7646	0.96284	-2.9766	-1.5203
2.2678	-2.3099	0.94888	-3.3654	-1.0457
1.4149	-2.7616	0.88249	-3.583	-0.55366
0.4936	-3.1042	0.76343	-3.6158	-0.023459
-0.46739	-3.308	0.60435	-3.4388	0.55938
-1.3877	-3.356	0.42942	-3.0365	1.1621
-2.2139	-3.26	0.25481	-2.4388	1.7118
-2.8938	-3.037	0.091223	-1.7243	2.1319
-3.4054	-2.6975	-0.054142	-0.97368	2.3809
-3.762	-2.2601	-0.17325	-0.2221	2.4347
-3.9692	-1.7334	-0.25939	0.53481	2.3127
-4.0008	-1.1235	-0.31009	1.2835	2.0743
-3.8356	-0.45277	-0.32821	1.9872	1.7731
-3.4929	0.22548	-0.32175	2.5877	1.4258
-3.006	0.8751	-0.29471	3.06	1.0444
-2.3942	1.4876	-0.23157	3.4368	0.68062
-1.6513	2.0506	-0.11232	3.7782	0.41445
-0.79325	2.529	0.053259	4.0568	0.20715
0.17034	2.9093	0.26024	4.224	0.021175
1.2512	3.1781	0.51811	4.2408	-0.16896
2.4416	3.3095	0.83158	4.0561	-0.41513
3.6117	3.2532	1.1722	3.6305	-0.75125
4.5971	2.99	1.5015	3.0034	-1.1442
5.2852	2.5617	1.7913	2.2769	-1.5097
5.6651	2.0181	2.0426	1.5079	-1.7911
5.7819	1.3932	2.2686	0.69935	-1.9704
5.6744	0.72208	2.4703	-0.14553	-2.0324
5.3725	0.038854	2.6408	-0.99585	-1.9698
4.9128	-0.61641	2.7655	-1.7803	-1.7786
4.321	-1.2341	2.8404	-2.4436	-1.4637
3.6053	-1.8082	2.872	-2.9516	-1.044
2.7874	-2.3246	2.8663	-3.2771	-0.53644
1.8998	-2.7578	2.823	-3.4182	0.0027759
0.96749	-3.0878	2.7314	-3.4171	0.47851
-0.027953	-3.3085	2.5784	-3.3341	0.83716
-1.0864	-3.4126	2.3533	-3.2112	1.0566
-2.1889	-3.3738	2.0533	-3.0491	1.1738
-3.2743	-3.1648	1.6945	-2.8005	1.2735
-4.2305	-2.7818	1.31	-2.4248	1.4154
-4.9551	-2.2552	0.93737	-1.9263	1.5926
-5.4243	-1.618	0.59618	-1.3181	1.7604
-5.6515	-0.89261	0.29374	-0.61663	1.8645
-5.6449	-0.096086	0.0304	0.13997	1.8776
-5.4087	0.73281	-0.197	0.88222	1.7958
-4.9537	1.5544	-0.39254	1.5607	1.6279
-4.2997	2.3224	-0.55568	2.1478	1.3965
-3.4914	2.9885	-0.68099	2.6251	1.1215
-2.5711	3.5198	-0.76308	3.0007	0.83529
-1.5612	3.9052	-0.79034	3.2951	0.57185
-0.46711	4.1513	-0.75496	3.5119	0.3345
0.69273	4.2577	-0.65729	3.6205	0.10006
1.8689	4.2099	-0.50621	3.5511	-0.17162
3.0032	3.9934	-0.31734	3.2449	-0.49648
4.043	3.612	-0.10941	2.7011	-0.84446
4.9023	3.0822	0.10643	2.0073	-1.1621
5.5199	2.4267	0.33498	1.2615	-1.4209
5.8859	1.6686	0.5742	0.50081	-1.6081
6.0048	0.85246	0.79519	-0.26171	-1.7053
5.8817	0.016299	0.96802	-1.0066	-1.692
5.5108	-0.83114	1.0912	-1.7235	-1.5643
4.8816	-1.6838	1.178	-2.3892	-1.3337
4.0265	-2.4944	1.2392	-2.9444	-1.0016
3.0295	-3.1824	1.2802	-3.3002	-0.56049
1.9696	-3.6992	1.3069	-3.3998	-0.015403
0.89262	-4.0431	1.3164	-3.2568	0.59183
-0.10904	-4.2111	1.2966	-2.939	1.1498
-1.0167	-4.2266	1.2385	-2.5331	1.5703
-1.8544	-4.1328	1.14	-2.13	1.7866
-2.6638	-3.9584	1.0096	-1.7606	1.7961
-3.4876	-3.6989	0.85864	-1.4112	1.6387
-4.3131	-3.3381	0.69323	-1.0728	1.3648
-5.0742	-2.8527	0.51302	-0.74054	1.0474
-5.7078	-2.2021	0.2986	-0.38091	0.76691
-6.1362	-1.3624	0.031514	0.044893	0.59374
-6.2641	-0.35164	-0.25875	0.55977	0.53871
-6.0468	0.76709	-0.53036	1.1385	0.53955
-5.5086	1.8515	-0.75714	1.7029	0.53482
-4.7221	2.793	-0.93384	2.1792	0.48107
-3.7579	3.5438	-1.0671	2.5394	0.37509
-2.6786	4.0768	-1.1587	2.7863	0.23415
-1.5111	4.4218	-1.2153	2.9186	0.067019
-0.26899	4.6234	-1.2393	2.944	-0.11505
1.0085	4.7164	-1.2239	2.8772	-0.28841
2.257	4.7098	-1.1528	2.7733	-0.40665
3.4524	4.6072	-1.0144	2.6703	-0.44258
4.5898	4.3876	-0.80282	2.5669	-0.41827
5.6566	4.0119	-0.53173	2.4058	-0.3786
6.6286	3.432	-0.21868	2.1247	-0.35284
7.4634	2.6022	0.12817	1.7038	-0.35121
8.0645	1.519	0.48515	1.1606	-0.35906
8.3348	0.22674	0.85059	0.5414	-0.37266
8.2216	-1.1732	1.2304	-0.079798	-0.36764
7.7474	-2.5547	1.6411	-0.6286	-0.3073
6.9892	-3.7868	2.0783	-1.0563	-0.17635
6.044	-4.7718	2.5057	-1.3412	0.005894
4.9749	-5.4961	2.9012	-1.4824	0.21794
3.8081	-5.996	3.265	-1.4923	0.44861
2.589	-6.2899	3.5895	-1.3996	0.68227
1.3671	-6.3821	3.8657	-1.2403	0.89547
0.16126	-6.286	4.0972	-1.0381	1.0662
-1.004	-6.0167	4.2832	-0.82105	1.1681
-2.1004	-5.585	4.4195	-0.59588	1.1763
-3.1369	-4.9675	4.5066	-0.32447	1.1163
-4.0741	-4.1442	4.5478	0.04241	1.0489
-4.8206	-3.1483	4.531	0.49763	1.0119
-5.3018	-2.0421	4.46	1.0062	0.98921
-5.4823	-0.9166	4.3242	1.5264	0.96187
-5.3633	0.14751	4.1187	2.0366	0.92291
-4.9556	1.0773	3.851	2.5485	0.88542
-4.2813	1.8597	3.5531	3.0733	0.84244
-3.393	2.5053	3.269	3.5872	0.75486
-2.3751	3.0103	3.04	4.042	0.58872
-1.3157	3.3571	2.8927	4.4037	0.35592
-0.27403	3.527	2.8376	4.6759	0.118
0.73002	3.5254	2.8793	4.8775	-0.080407
1.7558	3.4338	3.0276	4.9615	-0.2756
2.8333	3.2931	3.2834	4.8473	-0.53561
3.9018	3.0819	3.6276	4.4634	-0.90667
4.8208	2.7663	4.013	3.7917	-1.3519
5.4812	2.3433	4.3951	2.8941	-1.7748
5.8383	1.8237	4.7459	1.8681	-2.1063
5.9087	1.248	5.0457	0.80414	-2.3095
5.7304	0.68068	5.2728	-0.20719	-2.3811
5.3542	0.17818	5.4186	-1.1047	-2.3356
4.8362	-0.23311	5.4959	-1.8583	-2.1846
