0.000000	41	-89	183.221178
0.031250	41	-89	-1.000000
0.062500	41	-89	-1.000000
0.093750	41	-89	-1.000000
0.125000	47	-91	196.400102
0.156250	47	-91	-1.000000
0.187500	47	-91	-1.000000
0.218750	47	-91	-1.000000
0.250000	63	-93	202.272094
0.281250	63	-93	-1.000000
0.312500	63	-93	-1.000000
0.343750	63	-93	-1.000000
0.375000	75	-98	202.054448
0.406250	75	-98	-1.000000
0.437500	75	-98	-1.000000
0.468750	75	-98	-1.000000
0.500000	88	-93	209.570990
0.531250	88	-93	-1.000000
0.562500	88	-93	-1.000000
0.593750	88	-93	-1.000000
0.625000	94	-95	220.565183
0.656250	94	-95	-1.000000
0.687500	94	-95	-1.000000
0.718750	94	-95	-1.000000
0.750000	107	-89	221.562632
0.781250	107	-89	-1.000000
0.812500	107	-89	-1.000000
0.843750	107	-89	-1.000000
0.875000	113	-92	217.469538
0.906250	113	-92	-1.000000
0.937500	113	-92	-1.000000
0.968750	113	-92	-1.000000
1.000000	128	-84	211.151604
1.031250	128	-84	-1.000000
1.062500	128	-84	-1.000000
1.093750	128	-84	-1.000000
1.125000	138	-76	206.864690
1.156250	138	-76	-1.000000
1.187500	138	-76	-1.000000
1.218750	138	-76	-1.000000
1.250000	149	-78	201.161627
1.281250	149	-78	-1.000000
1.312500	149	-78	-1.000000
1.343750	149	-78	-1.000000
1.375000	159	-71	192.917081
1.406250	159	-71	-1.000000
1.437500	159	-71	-1.000000
1.468750	159	-71	-1.000000
1.500000	165	-73	180.853532
1.531250	165	-73	-1.000000
1.562500	165	-73	-1.000000
1.593750	165	-73	-1.000000
1.625000	175	-64	164.477962
1.656250	175	-64	-1.000000
1.687500	175	-64	-1.000000
1.718750	175	-64	-1.000000
1.750000	175	-63	155.396268
1.781250	175	-63	-1.000000
1.812500	175	-63	-1.000000
1.843750	175	-63	-1.000000
1.875000	175	-56	152.816884
1.906250	175	-56	-1.000000
1.937500	175	-56	-1.000000
1.968750	175	-56	-1.000000
2.000000	171	-50	150.455974
2.031250	171	-50	-1.000000
2.062500	171	-50	-1.000000
2.093750	171	-50	-1.000000
2.125000	164	-47	145.168867
2.156250	164	-47	-1.000000
2.187500	164	-47	-1.000000
2.218750	164	-47	-1.000000
2.250000	160	-46	154.207652
2.281250	160	-46	-1.000000
2.312500	160	-46	-1.000000
2.343750	160	-46	-1.000000
2.375000	159	-45	159.452187
2.406250	159	-45	-1.000000
2.437500	159	-45	-1.000000
2.468750	159	-45	-1.000000
2.500000	160	-41	157.543645
2.531250	160	-41	-1.000000
2.562500	160	-41	-1.000000
2.593750	160	-41	-1.000000
2.625000	161	-36	160.227963
2.656250	161	-36	-1.000000
2.687500	161	-36	-1.000000
2.718750	161	-36	-1.000000
2.750000	166	-32	153.222061
2.781250	166	-32	-1.000000
2.812500	166	-32	-1.000000
2.843750	166	-32	-1.000000
2.875000	171	-36	142.411376
2.906250	171	-36	-1.000000
2.937500	171	-36	-1.000000
2.968750	171	-36	-1.000000
3.000000	174	-35	131.928011
3.031250	174	-35	-1.000000
3.062500	174	-35	-1.000000
3.093750	174	-35	-1.000000
3.125000	175	-36	140.943251
3.156250	175	-36	-1.000000
3.187500	175	-36	-1.000000
3.218750	175	-36	-1.000000
3.250000	175	-41	149.482440
3.281250	175	-41	-1.000000
3.312500	175	-41	-1.000000
3.343750	175	-41	-1.000000
3.375000	174	-43	159.665275
3.406250	174	-43	-1.000000
3.437500	174	-43	-1.000000
3.468750	174	-43	-1.000000
3.500000	171	-41	168.671278
3.531250	171	-41	-1.000000
3.562500	171	-41	-1.000000
3.593750	171	-41	-1.000000
3.625000	171	-40	167.026944
3.656250	171	-40	-1.000000
3.687500	171	-40	-1.000000
3.718750	171	-40	-1.000000
3.750000	176	-35	169.578890
3.781250	176	-35	-1.000000
3.812500	176	-35	-1.000000
3.843750	176	-35	-1.000000
3.875000	185	-32	173.850510
3.906250	185	-32	-1.000000
3.937500	185	-32	-1.000000
3.968750	185	-32	-1.000000
4.000000	188	-31	181.603965
4.031250	188	-31	-1.000000
4.062500	188	-31	-1.000000
4.093750	188	-31	-1.000000
4.125000	191	-41	195.887723
4.156250	191	-41	-1.000000
4.187500	191	-41	-1.000000
4.218750	191	-41	-1.000000
4.250000	198	-44	204.416242
4.281250	198	-44	-1.000000
4.312500	198	-44	-1.000000
4.343750	198	-44	-1.000000
4.375000	208	-47	213.784939
4.406250	208	-47	-1.000000
4.437500	208	-47	-1.000000
4.468750	208	-47	-1.000000
4.500000	222	-46	219.531319
4.531250	222	-46	-1.000000
4.562500	222	-46	-1.000000
4.593750	222	-46	-1.000000
4.625000	236	-53	219.401459
4.656250	236	-53	-1.000000
4.687500	236	-53	-1.000000
4.718750	236	-53	-1.000000
4.750000	247	-57	218.002294
4.781250	247	-57	-1.000000
4.812500	247	-57	-1.000000
4.843750	247	-57	-1.000000
4.875000	261	-66	216.813284
4.906250	261	-66	-1.000000
4.937500	261	-66	-1.000000
4.968750	261	-66	-1.000000
5.000000	269	-70	208.038458
5.031250	269	-70	-1.000000
5.062500	269	-70	-1.000000
5.093750	269	-70	-1.000000
5.125000	283	-80	196.430649
5.156250	283	-80	-1.000000
5.187500	283	-80	-1.000000
5.218750	283	-80	-1.000000
5.250000	298	-93	200.860648
5.281250	298	-93	-1.000000
5.312500	298	-93	-1.000000
5.343750	298	-93	-1.000000
5.375000	305	-101	212.849712
5.406250	305	-101	-1.000000
5.437500	305	-101	-1.000000
5.468750	305	-101	-1.000000
5.500000	324	-117	222.733024
5.531250	324	-117	-1.000000
5.562500	324	-117	-1.000000
5.593750	324	-117	-1.000000
5.625000	331	-127	222.497191
5.656250	331	-127	-1.000000
5.687500	331	-127	-1.000000
5.718750	331	-127	-1.000000
5.750000	349	-143	220.077259
5.781250	349	-143	-1.000000
5.812500	349	-143	-1.000000
5.843750	349	-143	-1.000000
5.875000	359	-150	209.389589
5.906250	359	-150	-1.000000
5.937500	359	-150	-1.000000
5.968750	359	-150	-1.000000
6.000000	372	-159	198.406149
6.031250	372	-159	-1.000000
6.062500	372	-159	-1.000000
6.093750	372	-159	-1.000000
6.125000	380	-166	190.339171
6.156250	380	-166	-1.000000
6.187500	380	-166	-1.000000
6.218750	380	-166	-1.000000
6.250000	389	-169	181.648011
6.281250	389	-169	-1.000000
6.312500	389	-169	-1.000000
6.343750	389	-169	-1.000000
6.375000	402	-170	168.291414
6.406250	402	-170	-1.000000
6.437500	402	-170	-1.000000
6.468750	402	-170	-1.000000
6.500000	412	-169	157.965186
6.531250	412	-169	-1.000000
6.562500	412	-169	-1.000000
6.593750	412	-169	-1.000000
6.625000	422	-173	158.448730
6.656250	422	-173	-1.000000
6.687500	422	-173	-1.000000
6.718750	422	-173	-1.000000
6.750000	434	-174	159.452187
6.781250	434	-174	-1.000000
6.812500	434	-174	-1.000000
6.843750	434	-174	-1.000000
6.875000	445	-184	159.624560
6.906250	445	-184	-1.000000
6.937500	445	-184	-1.000000
6.968750	445	-184	-1.000000
7.000000	454	-182	152.869225
7.031250	454	-182	-1.000000
7.062500	454	-182	-1.000000
7.093750	454	-182	-1.000000
7.125000	464	-181	145.113748
7.156250	464	-181	-1.000000
7.187500	464	-181	-1.000000
7.218750	464	-181	-1.000000
7.250000	470	-186	159.000000
7.281250	470	-186	-1.000000
7.312500	470	-186	-1.000000
7.343750	470	-186	-1.000000
7.375000	479	-187	171.711968
7.406250	479	-187	-1.000000
7.437500	479	-187	-1.000000
7.468750	479	-187	-1.000000
7.500000	486	-194	183.741666
7.531250	486	-194	-1.000000
7.562500	486	-194	-1.000000
7.593750	486	-194	-1.000000
7.625000	495	-190	188.904738
7.656250	495	-190	-1.000000
7.687500	495	-190	-1.000000
7.718750	495	-190	-1.000000
7.750000	503	-193	190.433716
7.781250	503	-193	-1.000000
7.812500	503	-193	-1.000000
7.843750	503	-193	-1.000000
7.875000	514	-184	193.600103
7.906250	514	-184	-1.000000
7.937500	514	-184	-1.000000
7.968750	514	-184	-1.000000
8.000000	528	-179	199.248588
8.031250	528	-179	-1.000000
8.062500	528	-179	-1.000000
8.093750	528	-179	-1.000000
8.125000	536	-183	196.512086
8.156250	536	-183	-1.000000
8.187500	536	-183	-1.000000
8.218750	536	-183	-1.000000
8.250000	549	-178	201.201392
8.281250	549	-178	-1.000000
8.312500	549	-178	-1.000000
8.343750	549	-178	-1.000000
8.375000	559	-183	217.635016
8.406250	559	-183	-1.000000
8.437500	559	-183	-1.000000
8.468750	559	-183	-1.000000
8.500000	575	-175	226.176922
8.531250	575	-175	-1.000000
8.562500	575	-175	-1.000000
8.593750	575	-175	-1.000000
8.625000	587	-177	230.082594
8.656250	587	-177	-1.000000
8.687500	587	-177	-1.000000
8.718750	587	-177	-1.000000
8.750000	603	-165	228.177562
8.781250	603	-165	-1.000000
8.812500	603	-165	-1.000000
8.843750	603	-165	-1.000000
8.875000	615	-161	233.976495
8.906250	615	-161	-1.000000
8.937500	615	-161	-1.000000
8.968750	615	-161	-1.000000
9.000000	624	-168	231.691605
9.031250	624	-168	-1.000000
9.062500	624	-168	-1.000000
9.093750	624	-168	-1.000000
9.125000	633	-165	224.517260
9.156250	633	-165	-1.000000
9.187500	633	-165	-1.000000
9.218750	633	-165	-1.000000
9.250000	643	-170	216.944693
9.281250	643	-170	-1.000000
9.312500	643	-170	-1.000000
9.343750	643	-170	-1.000000
9.375000	658	-166	209.468375
9.406250	658	-166	-1.000000
9.437500	658	-166	-1.000000
9.468750	658	-166	-1.000000
9.500000	672	-170	198.297756
9.531250	672	-170	-1.000000
9.562500	672	-170	-1.000000
9.593750	672	-170	-1.000000
9.625000	685	-166	186.507373
9.656250	685	-166	-1.000000
9.687500	685	-166	-1.000000
9.718750	685	-166	-1.000000
9.750000	698	-178	191.342625
9.781250	698	-178	-1.000000
9.812500	698	-178	-1.000000
9.843750	698	-178	-1.000000
9.875000	708	-180	193.507106
9.906250	708	-180	-1.000000
9.937500	708	-180	-1.000000
9.968750	708	-180	-1.000000
10.000000	720	-182	197.314470
10.031250	720	-182	-1.000000
10.062500	720	-182	-1.000000
10.093750	720	-182	-1.000000
10.125000	732	-191	199.584569
10.156250	732	-191	-1.000000
10.187500	732	-191	-1.000000
10.218750	732	-191	-1.000000
10.250000	743	-189	195.780489
10.281250	743	-189	-1.000000
10.312500	743	-189	-1.000000
10.343750	743	-189	-1.000000
10.375000	753	-198	185.399569
10.406250	753	-198	-1.000000
10.437500	753	-198	-1.000000
10.468750	753	-198	-1.000000
10.500000	760	-194	180.886705
10.531250	760	-194	-1.000000
10.562500	760	-194	-1.000000
10.593750	760	-194	-1.000000
10.625000	767	-200	185.841330
10.656250	767	-200	-1.000000
10.687500	767	-200	-1.000000
10.718750	767	-200	-1.000000
10.750000	779	-201	193.458006
10.781250	779	-201	-1.000000
10.812500	779	-201	-1.000000
10.843750	779	-201	-1.000000
10.875000	785	-208	205.548048
10.906250	785	-208	-1.000000
10.937500	785	-208	-1.000000
10.968750	785	-208	-1.000000
11.000000	795	-206	214.972091
11.031250	795	-206	-1.000000
11.062500	795	-206	-1.000000
11.093750	795	-206	-1.000000
11.125000	805	-201	221.400090
11.156250	805	-201	-1.000000
11.187500	805	-201	-1.000000
11.218750	805	-201	-1.000000
11.250000	811	-207	227.402726
11.281250	811	-207	-1.000000
11.312500	811	-207	-1.000000
11.343750	811	-207	-1.000000
11.375000	825	-207	225.088871
11.406250	825	-207	-1.000000
11.437500	825	-207	-1.000000
11.468750	825	-207	-1.000000
11.500000	833	-213	222.103579
11.531250	833	-213	-1.000000
11.562500	833	-213	-1.000000
11.593750	833	-213	-1.000000
11.625000	844	-211	223.606798
11.656250	844	-211	-1.000000
11.687500	844	-211	-1.000000
11.718750	844	-211	-1.000000
11.750000	857	-217	231.354706
11.781250	857	-217	-1.000000
11.812500	857	-217	-1.000000
11.843750	857	-217	-1.000000
11.875000	872	-219	235.518577
11.906250	872	-219	-1.000000
11.937500	872	-219	-1.000000
11.968750	872	-219	-1.000000
12.000000	880	-220	238.296034
12.031250	880	-220	-1.000000
12.062500	880	-220	-1.000000
12.093750	880	-220	-1.000000
12.125000	897	-226	232.768125
12.156250	897	-226	-1.000000
12.187500	897	-226	-1.000000
12.218750	897	-226	-1.000000
12.250000	913	-230	233.692105
12.281250	913	-230	-1.000000
12.312500	913	-230	-1.000000
12.343750	913	-230	-1.000000
12.375000	931	-231	237.261459
12.406250	931	-231	-1.000000
12.437500	931	-231	-1.000000
12.468750	931	-231	-1.000000
12.500000	943	-231	237.345739
12.531250	943	-231	-1.000000
12.562500	943	-231	-1.000000
12.593750	943	-231	-1.000000
12.625000	957	-238	237.539470
12.656250	957	-238	-1.000000
12.687500	957	-238	-1.000000
12.718750	957	-238	-1.000000
12.750000	970	-239	241.014522
12.781250	970	-239	-1.000000
12.812500	970	-239	-1.000000
12.843750	970	-239	-1.000000
12.875000	986	-245	239.340761
12.906250	986	-245	-1.000000
12.937500	986	-245	-1.000000
12.968750	986	-245	-1.000000
13.000000	1001	-244	237.008439
13.031250	1001	-244	-1.000000
13.062500	1001	-244	-1.000000
13.093750	1001	-244	-1.000000
13.125000	1012	-245	232.361787
13.156250	1012	-245	-1.000000
13.187500	1012	-245	-1.000000
13.218750	1012	-245	-1.000000
13.250000	1031	-253	224.964442
13.281250	1031	-253	-1.000000
13.312500	1031	-253	-1.000000
13.343750	1031	-253	-1.000000
13.375000	1038	-253	218.160491
13.406250	1038	-253	-1.000000
13.437500	1038	-253	-1.000000
13.468750	1038	-253	-1.000000
13.500000	1054	-259	214.611276
13.531250	1054	-259	-1.000000
13.562500	1054	-259	-1.000000
13.593750	1054	-259	-1.000000
13.625000	1063	-266	219.718001
13.656250	1063	-266	-1.000000
13.687500	1063	-266	-1.000000
13.718750	1063	-266	-1.000000
13.750000	1076	-273	224.931101
13.781250	1076	-273	-1.000000
13.812500	1076	-273	-1.000000
13.843750	1076	-273	-1.000000
13.875000	1086	-278	226.318360
13.906250	1086	-278	-1.000000
13.937500	1086	-278	-1.000000
13.968750	1086	-278	-1.000000
14.000000	1099	-285	233.006438
14.031250	1099	-285	-1.000000
14.062500	1099	-285	-1.000000
14.093750	1099	-285	-1.000000
14.125000	1111	-293	232.165889
14.156250	1111	-293	-1.000000
14.187500	1111	-293	-1.000000
14.218750	1111	-293	-1.000000
14.250000	1122	-298	222.811580
14.281250	1122	-298	-1.000000
14.312500	1122	-298	-1.000000
14.343750	1122	-298	-1.000000
14.375000	1137	-306	221.020361
14.406250	1137	-306	-1.000000
14.437500	1137	-306	-1.000000
14.468750	1137	-306	-1.000000
14.500000	1145	-307	221.000000
14.531250	1145	-307	-1.000000
14.562500	1145	-307	-1.000000
14.593750	1145	-307	-1.000000
14.625000	1161	-315	226.373585
14.656250	1161	-315	-1.000000
14.687500	1161	-315	-1.000000
14.718750	1161	-315	-1.000000
14.750000	1171	-317	227.402726
14.781250	1171	-317	-1.000000
