-9.2801	1.5221	-0.33528	-0.29271	-0.68164
-9.2476	2.0124	-0.62213	-0.32276	-0.73312
-9.2161	2.4625	-0.93032	-0.3244	-0.77492
-9.1843	2.8628	-1.2472	-0.31969	-0.81886
-9.1632	3.2038	-1.5465	-0.35232	-0.88763
-9.1751	3.4747	-1.8245	-0.43797	-0.98971
-9.2301	3.6824	-2.0936	-0.56655	-1.1165
-9.2989	3.8573	-2.3735	-0.69067	-1.2241
-9.298	4.082	-2.6819	-0.76219	-1.2737
-9.136	4.4129	-3.0276	-0.72884	-1.2411
-8.7553	4.8446	-3.4279	-0.54877	-1.1277
-8.1436	5.3297	-3.8883	-0.25066	-0.97658
-7.35	5.7694	-4.3839	0.10617	-0.83257
-6.3936	6.1283	-4.9044	0.46156	-0.72368
-5.309	6.392	-5.4243	0.76222	-0.6617
-4.1589	6.5524	-5.9059	0.98215	-0.64048
-3.0303	6.607	-6.3042	1.1347	-0.62534
-1.9623	6.5623	-6.6008	1.2521	-0.59325
-0.95029	6.4224	-6.8112	1.3338	-0.55425
0.020072	6.1867	-6.9642	1.3447	-0.54274
0.97621	5.8531	-7.0826	1.2685	-0.56519
1.9558	5.4263	-7.1782	1.1245	-0.58413
2.934	4.9283	-7.2391	0.97163	-0.54434
3.8617	4.3503	-7.2598	0.84662	-0.43127
4.7354	3.6126	-7.2358	0.72568	-0.29034
5.5177	2.6558	-7.1438	0.58266	-0.19101
6.1358	1.4489	-6.9706	0.38807	-0.18139
6.5227	0.025319	-6.7026	0.13064	-0.25954
6.6424	-1.5139	-6.336	-0.17925	-0.38766
6.4825	-2.9846	-5.9128	-0.49805	-0.50926
6.0778	-4.2489	-5.4723	-0.80242	-0.58292
5.4918	-5.2675	-5.045	-1.0735	-0.58692
4.7924	-6.029	-4.6586	-1.3203	-0.52318
3.9949	-6.6022	-4.3191	-1.5355	-0.40883
3.0798	-7.069	-4.0199	-1.7195	-0.26601
2.0627	-7.4424	-3.7736	-1.8933	-0.11574
0.99819	-7.713	-3.5892	-2.051	0.031949
