"V1","V2","V3","V4","V5","V6"
-3.9509,-2.5485,0.14013,-0.31734,0.37246,0.45033
-4.1093,-2.3526,0.10347,-0.21344,0.37789,0.45831
-4.2422,-2.1603,0.07437,-0.10053,0.39602,0.46508
-4.3463,-1.959,0.053237,0.028555,0.42933,0.47086
-4.4276,-1.7412,0.041262,0.16617,0.46441,0.4763
-4.4961,-1.5103,0.034738,0.2966,0.48483,0.4821
-4.5597,-1.2847,0.029132,0.39856,0.4759,0.48845
-4.6201,-1.0832,0.020815,0.46054,0.4386,0.49508
-4.6769,-0.89865,0.0073583,0.49569,0.38471,0.50194
-4.7203,-0.72574,-0.0099383,0.5206,0.33629,0.50863
-4.7372,-0.53293,-0.034215,0.56575,0.31019,0.51515
-4.7107,-0.27783,-0.072459,0.66604,0.31751,0.52162
-4.6236,0.060777,-0.1215,0.83344,0.35737,0.52785
-4.4712,0.46729,-0.17365,1.051,0.41382,0.53341
-4.2712,0.88252,-0.22129,1.2768,0.46347,0.53763
-4.0521,1.2541,-0.26163,1.4719,0.48844,0.54046
-3.8273,1.5704,-0.29307,1.625,0.48573,0.54224
-3.6025,1.8355,-0.31839,1.7386,0.45745,0.54344
-3.3723,2.0698,-0.34233,1.8212,0.40726,0.54454
-3.1416,2.2807,-0.36406,1.8716,0.34488,0.54578
-2.8954,2.4854,-0.38747,1.8994,0.27296,0.54707
-2.6197,2.6929,-0.41534,1.9152,0.19195,0.54813
-2.3083,2.9046,-0.44672,1.9196,0.10601,0.54879
-1.9713,3.1116,-0.47974,1.9098,0.019975,0.54888
-1.6347,3.2993,-0.51152,1.878,-0.061231,0.54863
-1.3086,3.46,-0.5418,1.8233,-0.14046,0.54807
-0.99731,3.5881,-0.57182,1.7477,-0.22324,0.54721
-0.68907,3.6875,-0.60328,1.6542,-0.31269,0.54596
-0.36754,3.7615,-0.63608,1.5469,-0.41018,0.54411
-0.03627,3.8108,-0.66651,1.4276,-0.5095,0.54177
0.291,3.8364,-0.69246,1.2996,-0.59386,0.53915
0.62411,3.8411,-0.71477,1.1724,-0.64528,0.53578
0.9733,3.8263,-0.73354,1.0538,-0.65127,0.53114
1.3553,3.7866,-0.74777,0.94091,-0.61405,0.52472
1.7682,3.7115,-0.75786,0.82409,-0.55217,0.51636
2.1913,3.5898,-0.76353,0.69292,-0.49289,0.5066
2.6058,3.4157,-0.76464,0.53973,-0.45404,0.496
2.9847,3.1963,-0.76041,0.36318,-0.43443,0.48528
3.3224,2.9422,-0.74953,0.17544,-0.41696,0.47446
3.6257,2.6666,-0.73286,-0.00033132,-0.3762,0.46313
3.9025,2.3843,-0.70962,-0.14171,-0.29627,0.45106
4.149,2.0983,-0.68357,-0.24171,-0.18622,0.43851
4.3633,1.7876,-0.66178,-0.31506,-0.060886,0.42526
4.54,1.4357,-0.64179,-0.37958,0.0571,0.41137
4.6855,1.0152,-0.60877,-0.44853,0.15489,0.39591
4.7866,0.54431,-0.5644,-0.5238,0.23336,0.37992
4.8342,0.070573,-0.50806,-0.5952,0.2949,0.36491
4.8282,-0.38041,-0.43825,-0.65942,0.33983,0.35155
4.7727,-0.80106,-0.35461,-0.71584,0.36943,0.33987
4.6713,-1.2115,-0.25536,-0.76719,0.39173,0.32924
4.5306,-1.5972,-0.15345,-0.80769,0.41071,0.32018
4.3467,-1.9707,-0.057015,-0.82489,0.42742,0.31236
4.1173,-2.3291,0.034837,-0.82119,0.4347,0.30548
3.8321,-2.6749,0.12881,-0.79237,0.43136,0.29932
3.4735,-3.0235,0.23372,-0.72115,0.41686,0.29338
3.0396,-3.3659,0.35463,-0.61624,0.39114,0.28813
2.5491,-3.6738,0.48624,-0.50299,0.35491,0.28469
2.0244,-3.925,0.61652,-0.40726,0.30395,0.28406
1.4806,-4.1148,0.73935,-0.33508,0.24084,0.28647
0.9397,-4.2466,0.85239,-0.27817,0.1766,0.29128
0.45128,-4.3205,0.95069,-0.22204,0.12804,0.29722
0.04143,-4.3414,1.0347,-0.15086,0.10635,0.30294
-0.29065,-4.3193,1.1066,-0.061465,0.10351,0.30787
-0.58836,-4.2658,1.1704,0.031254,0.09833,0.31266
-0.87664,-4.188,1.2253,0.11172,0.082751,0.31775
-1.1689,-4.0787,1.2788,0.1966,0.068007,0.32313
-1.4525,-3.9275,1.3393,0.31445,0.077953,0.32819
-1.7055,-3.732,1.4082,0.48074,0.12476,0.33217
-1.9262,-3.4952,1.4838,0.68678,0.19676,0.33511
-2.1171,-3.2364,1.5615,0.88906,0.25618,0.33804
-2.2937,-2.9663,1.644,1.0521,0.26148,0.34232
-2.4671,-2.6926,1.7275,1.1579,0.20382,0.34863
-2.6358,-2.4148,1.8092,1.2159,0.099198,0.35665
-2.7874,-2.1296,1.8835,1.2438,-0.020563,0.36544
-2.9171,-1.8102,1.9466,1.2651,-0.12879,0.37454
-3.017,-1.4323,1.9935,1.3019,-0.20674,0.38347
-3.0733,-0.99231,2.0244,1.36,-0.25616,0.3918
-3.0678,-0.51687,2.0423,1.4307,-0.28323,0.39894
-2.987,-0.034058,2.0527,1.5033,-0.29318,0.40442
-2.8252,0.45508,2.0587,1.568,-0.29161,0.40833
-2.5881,0.93637,2.0639,1.616,-0.28884,0.41054
-2.2834,1.4066,2.0683,1.6459,-0.29731,0.41101
-1.9369,1.842,2.0703,1.6584,-0.32053,0.4098
-1.5857,2.2117,2.0697,1.6461,-0.35643,0.40738
-1.23,2.5236,2.069,1.6034,-0.39289,0.40402
-0.85217,2.7929,2.069,1.5437,-0.41318,0.39902
-0.43114,3.0351,2.0691,1.4744,-0.4105,0.39148
0.045857,3.2619,2.0649,1.384,-0.39868,0.38117
