"V1","V2","V3","V4","V5","V6"
-3.2529,0.83226,-2.3667,1.487,0.37638,1.8566
-3.3027,0.78954,-2.3984,1.3196,0.14309,1.8627
-3.3583,0.73953,-2.4357,1.1579,-0.07369,1.8686
-3.4209,0.68305,-2.4736,1.0196,-0.24391,1.8733
-3.4815,0.63249,-2.5077,0.91624,-0.36023,1.8769
-3.5278,0.60156,-2.5385,0.84814,-0.43708,1.88
-3.5574,0.59032,-2.5692,0.80363,-0.49448,1.883
-3.5726,0.59494,-2.5977,0.76797,-0.54471,1.8864
-3.5833,0.5997,-2.6222,0.73312,-0.59401,1.8896
-3.5963,0.59657,-2.6391,0.69557,-0.6425,1.8921
-3.6135,0.58683,-2.6433,0.65454,-0.68334,1.8939
-3.6382,0.57285,-2.6378,0.60994,-0.71822,1.8953
-3.6806,0.55558,-2.6337,0.54965,-0.76767,1.8973
-3.7503,0.54113,-2.6498,0.45451,-0.86292,1.9021
-3.8361,0.53918,-2.6872,0.33492,-0.99466,1.9098
-3.9214,0.54999,-2.7292,0.21329,-1.1293,1.9184
-3.9955,0.58009,-2.7712,0.099802,-1.2508,1.9274
-4.0565,0.64755,-2.821,-0.019032,-1.3699,1.9388
-4.1082,0.75745,-2.887,-0.15536,-1.4978,1.9537
-4.1472,0.89292,-2.9651,-0.30022,-1.6224,1.9706
-4.1606,1.0416,-3.0379,-0.44077,-1.7189,1.9872
-4.1489,1.1916,-3.0995,-0.56285,-1.7748,2.0021
-4.1199,1.3342,-3.1523,-0.66273,-1.7883,2.015
-4.0862,1.4621,-3.2041,-0.75003,-1.7773,2.0265
-4.06,1.5712,-3.2655,-0.84324,-1.7657,2.038
-4.0494,1.6622,-3.3443,-0.95326,-1.766,2.0505
-4.0571,1.733,-3.4334,-1.073,-1.776,2.0634
-4.0801,1.7859,-3.5219,-1.1944,-1.7954,2.0756
-4.1129,1.8249,-3.6006,-1.3097,-1.8175,2.0865
-4.1425,1.8621,-3.6706,-1.4118,-1.8252,2.0961
-4.1485,1.9076,-3.7237,-1.4734,-1.7901,2.1034
-4.1147,1.9686,-3.7553,-1.4783,-1.6941,2.1078
-4.0703,2.0328,-3.7862,-1.4658,-1.5808,2.1117
-4.0451,2.0888,-3.8333,-1.4844,-1.4961,2.1179
-4.0599,2.1274,-3.9069,-1.5736,-1.4729,2.1279
-4.1278,2.1439,-4.0198,-1.752,-1.5233,2.143
-4.2462,2.1421,-4.1777,-2.0067,-1.6262,2.1632
-4.3807,2.1389,-4.3646,-2.2822,-1.722,2.1859
-4.4839,2.1521,-4.5558,-2.5048,-1.7475,2.2075
-4.5397,2.1847,-4.7506,-2.6502,-1.6898,2.2271
-4.5293,2.2356,-4.9125,-2.6954,-1.5587,2.2414
-4.4558,2.3039,-5.0336,-2.6438,-1.3751,2.2502
-4.3651,2.3771,-5.1467,-2.5502,-1.1906,2.2579
-4.296,2.4412,-5.2585,-2.4659,-1.0512,2.2663
-4.2616,2.4864,-5.3659,-2.4208,-0.97396,2.2757
-4.2525,2.5106,-5.4607,-2.4186,-0.94274,2.2848
-4.2514,2.5209,-5.5232,-2.4389,-0.92687,2.291
-4.2381,2.5276,-5.5481,-2.4534,-0.89674,2.2932
-4.2099,2.5318,-5.557,-2.4588,-0.85179,2.2929
-4.1711,2.5306,-5.5818,-2.4606,-0.79716,2.2926
-4.1204,2.524,-5.6428,-2.4602,-0.72991,2.2943
-4.0557,2.5169,-5.7414,-2.4501,-0.64351,2.2986
-3.9755,2.5201,-5.8626,-2.4177,-0.52555,2.3052
-3.8717,2.5408,-5.9967,-2.3505,-0.36869,2.3134
-3.739,2.58,-6.1315,-2.2414,-0.18755,2.3221
-3.5759,2.6318,-6.2636,-2.0927,-0.0061021,2.3309
-3.3929,2.682,-6.3815,-1.9279,0.14743,2.3384
-3.1943,2.7127,-6.4903,-1.7643,0.26171,2.3444
-2.9728,2.7199,-6.599,-1.6006,0.35238,2.3496
-2.7176,2.7127,-6.71,-1.4257,0.44253,2.3545
-2.4422,2.6913,-6.8182,-1.2519,0.52846,2.3591
-2.1731,2.6681,-6.9021,-1.0956,0.60139,2.3623
-1.9318,2.6402,-6.9604,-0.96896,0.64375,2.3642
-1.7048,2.5965,-7.0026,-0.85004,0.66559,2.3646
-1.4366,2.5351,-7.0346,-0.68673,0.70407,2.363
-1.0891,2.4513,-7.0609,-0.45937,0.76902,2.3602
-0.67823,2.3421,-7.0815,-0.1965,0.83957,2.3572
-0.26033,2.2067,-7.0941,0.045404,0.87785,2.3549
0.14319,2.0463,-7.0966,0.2507,0.87391,2.3534
0.5111,1.8667,-7.0896,0.41555,0.83527,2.3525
0.83355,1.6773,-7.0717,0.54503,0.77855,2.3517
1.1213,1.4723,-7.0445,0.65663,0.71079,2.351
1.3973,1.2487,-7.0035,0.75915,0.63478,2.3504
1.6585,1.0107,-6.9527,0.85516,0.54738,2.35
1.8838,0.76209,-6.9017,0.9401,0.44026,2.3499
2.065,0.51286,-6.8524,0.99631,0.31255,2.3507
2.2097,0.27296,-6.7995,1.0151,0.1786,2.3528
2.3323,0.038835,-6.7403,1.0207,0.054088,2.3554
2.4459,-0.19489,-6.6734,1.0415,-0.049228,2.3579
2.5649,-0.4275,-6.5952,1.0836,-0.13198,2.3596
2.6903,-0.66074,-6.5042,1.1335,-0.21141,2.3604
2.809,-0.88761,-6.4058,1.1871,-0.28594,2.3608
2.9155,-1.1185,-6.2977,1.2435,-0.35532,2.3617
3.0157,-1.3631,-6.1723,1.2933,-0.42432,2.3633
3.1102,-1.6069,-6.0349,1.341,-0.48422,2.3652
3.2077,-1.8315,-5.8882,1.3936,-0.52025,2.3664
3.3057,-2.0298,-5.7399,1.4512,-0.5359,2.3666
3.3857,-2.2007,-5.6048,1.497,-0.55306,2.3666
3.4375,-2.3553,-5.4869,1.5196,-0.58793,2.3671
3.4651,-2.4901,-5.3909,1.5233,-0.63293,2.3678
3.4763,-2.5937,-5.3196,1.5283,-0.67281,2.3686
3.4769,-2.6611,-5.2747,1.5538,-0.69857,2.3698
3.4772,-2.6951,-5.2505,1.6002,-0.70168,2.371
3.4879,-2.7,-5.2367,1.6595,-0.67461,2.3718
3.5165,-2.6781,-5.2269,1.7319,-0.6133,2.3716
3.5689,-2.6411,-5.2107,1.8182,-0.52213,2.3697
3.647,-2.6093,-5.1743,1.9012,-0.41668,2.3659
3.7381,-2.5972,-5.1163,1.9641,-0.32291,2.3613
3.814,-2.6214,-5.0449,1.9914,-0.27961,2.3576
3.8514,-2.6957,-4.9654,1.9661,-0.31163,2.3562
3.8359,-2.8153,-4.8873,1.8841,-0.41787,2.3581
3.7734,-2.9631,-4.8164,1.7642,-0.5726,2.3629
3.6866,-3.1167,-4.7515,1.6423,-0.73203,2.3692
3.5879,-3.2809,-4.6763,1.5303,-0.87965,2.3762
3.4836,-3.4524,-4.5828,1.432,-1.0035,2.3835
3.3701,-3.6381,-4.4633,1.3481,-1.1067,2.3914
3.2465,-3.836,-4.3164,1.2767,-1.1873,2.4001
3.1119,-4.0409,-4.1427,1.2071,-1.2411,2.4095
2.9681,-4.2405,-3.9514,1.1466,-1.2671,2.4192
2.8104,-4.434,-3.7491,1.0874,-1.2683,2.4291
2.6358,-4.6156,-3.5519,1.0184,-1.2602,2.4392
2.4402,-4.7792,-3.3752,0.93287,-1.2618,2.4496
2.2274,-4.9252,-3.2079,0.84841,-1.2579,2.46
2.0013,-5.0545,-3.0431,0.77785,-1.2409,2.4703
1.7649,-5.1672,-2.8772,0.72365,-1.2086,2.4808
1.5284,-5.26,-2.7119,0.68379,-1.1627,2.4913
1.2992,-5.3304,-2.5534,0.65264,-1.1083,2.5017
1.0727,-5.381,-2.3989,0.62347,-1.0491,2.5121
0.84425,-5.4155,-2.2505,0.58945,-0.99032,2.5228
0.60008,-5.44,-2.1005,0.54392,-0.9334,2.5343
0.36748,-5.447,-1.9526,0.49921,-0.88295,2.546
0.14874,-5.4319,-1.8003,0.46836,-0.84108,2.5581
-0.092715,-5.3972,-1.6281,0.45228,-0.8022,2.5718
-0.39121,-5.3441,-1.4361,0.44199,-0.74722,2.5877
-0.72922,-5.269,-1.2385,0.43671,-0.66638,2.6051
-1.052,-5.17,-1.0524,0.44349,-0.57354,2.6222
-1.3436,-5.0451,-0.87994,0.46418,-0.47885,2.6385
-1.6067,-4.8986,-0.72634,0.48936,-0.37882,2.6538
-1.8225,-4.7414,-0.59716,0.51686,-0.27097,2.667
-1.979,-4.5905,-0.49484,0.53915,-0.16864,2.6774
-2.0923,-4.4506,-0.41394,0.54224,-0.082869,2.6863
-2.1937,-4.3182,-0.34306,0.51828,-0.022958,2.6953
-2.2977,-4.1907,-0.27171,0.47255,0.0085597,2.705
-2.4174,-4.0598,-0.19286,0.41532,0.015188,2.716
-2.5593,-3.9139,-0.10989,0.35647,0.014991,2.7283
-2.7226,-3.7391,-0.027433,0.30844,0.029849,2.7416
-2.8971,-3.5306,0.057983,0.28043,0.064733,2.7556
