"V1","V2","V3","V4","V5","V6"
-4.1182,-0.24847,-2.4321,1.1199,0.12952,-2.881
-4.0053,-0.20835,-2.4522,1.3059,0.16321,-2.8885
-3.8839,-0.14594,-2.4623,1.4756,0.20193,-2.8942
-3.7502,-0.047187,-2.4481,1.6032,0.24975,-2.8967
-3.6057,0.086853,-2.4066,1.6689,0.31409,-2.8955
-3.4437,0.27173,-2.335,1.6688,0.39952,-2.8896
-3.274,0.48426,-2.2467,1.6215,0.49989,-2.8808
-3.1225,0.67075,-2.1703,1.5744,0.57974,-2.873
-2.9993,0.80711,-2.1145,1.5478,0.63321,-2.8682
-2.8906,0.89551,-2.0729,1.5389,0.69309,-2.8664
-2.7657,0.9664,-2.044,1.566,0.7568,-2.8669
-2.6061,1.0371,-2.0209,1.6312,0.82778,-2.869
-2.4142,1.1186,-1.9982,1.7347,0.88556,-2.8725
-2.1985,1.2129,-1.9724,1.8622,0.91595,-2.8766
-1.958,1.3209,-1.9386,2.0029,0.92062,-2.8811
-1.6785,1.4475,-1.8936,2.1599,0.906,-2.8862
-1.3514,1.5896,-1.8339,2.3335,0.88229,-2.8923
-0.99379,1.7333,-1.7601,2.5089,0.85489,-2.8991
-0.62257,1.8733,-1.6752,2.6604,0.82045,-2.9057
-0.24578,2.0053,-1.5826,2.7706,0.77209,-2.9115
0.14713,2.1243,-1.4818,2.8419,0.71027,-2.9168
0.56167,2.224,-1.3738,2.8775,0.63296,-2.9224
0.97439,2.2956,-1.2639,2.873,0.54293,-2.9276
1.3403,2.3302,-1.1631,2.8198,0.43735,-2.9316
1.6734,2.331,-1.069,2.7149,0.30886,-2.9345
1.9569,2.3029,-0.98762,2.5653,0.17594,-2.9357
2.1835,2.2559,-0.92419,2.3868,0.057741,-2.9351
2.3784,2.1929,-0.87589,2.2081,-0.049042,-2.9344
2.5727,2.1095,-0.83378,2.0697,-0.15808,-2.9361
2.7805,2.0045,-0.79011,2.0047,-0.28043,-2.9423
2.9725,1.8814,-0.75534,2.0421,-0.4267,-2.9534
3.1122,1.7504,-0.75007,2.1837,-0.60069,-2.9678
3.2093,1.6275,-0.76894,2.3811,-0.78143,-2.9831
3.3194,1.5343,-0.77077,2.5468,-0.90844,-2.9961
3.4763,1.4615,-0.73008,2.6409,-0.96896,-3.0069
3.6861,1.3883,-0.64275,2.662,-0.97684,-3.0165
3.9337,1.3099,-0.51457,2.6065,-0.93733,-3.0245
4.1999,1.2405,-0.35764,2.4748,-0.84086,-3.0295
4.4582,1.1853,-0.18848,2.2856,-0.70089,-3.0314
4.6778,1.1235,-0.0289,2.0722,-0.57523,-3.0316
4.8257,1.0128,0.093431,1.8882,-0.55866,-3.0336
4.901,0.84827,0.18252,1.7327,-0.65711,-3.0378
4.9255,0.65685,0.25762,1.5721,-0.80367,-3.0424
4.9104,0.44074,0.3195,1.4033,-0.97509,-3.0469
4.8786,0.21883,0.38267,1.2031,-1.1214,-3.0499
4.8379,-0.0046478,0.44708,0.99328,-1.235,-3.0521
4.8008,-0.19673,0.52061,0.76969,-1.2749,-3.052
4.7572,-0.35518,0.5872,0.56192,-1.2687,-3.0504
4.6863,-0.52912,0.62699,0.40688,-1.2975,-3.0504
4.5976,-0.70036,0.6396,0.3029,-1.3539,-3.0513
4.522,-0.81222,0.65088,0.18841,-1.3592,-3.0494
4.4713,-0.84457,0.67973,0.031227,-1.2843,-3.0434
4.439,-0.82225,0.72447,-0.15621,-1.1553,-3.0349
4.4078,-0.79699,0.76184,-0.31777,-1.0395,-3.0273
4.3636,-0.8078,0.78513,-0.43382,-0.9718,-3.0225
4.3005,-0.8685,0.79839,-0.50482,-0.95465,-3.0212
4.2231,-0.9664,0.80661,-0.53112,-0.96959,-3.023
4.1383,-1.0812,0.8167,-0.52054,-0.98704,-3.0268
4.0575,-1.1867,0.84031,-0.49901,-0.97434,-3.0312
3.9964,-1.2578,0.89004,-0.49849,-0.90633,-3.0345
3.9417,-1.3276,0.95468,-0.50794,-0.8267,-3.038
3.8884,-1.3992,1.0164,-0.53271,-0.76817,-3.0411
3.8421,-1.4451,1.056,-0.58682,-0.74063,-3.0417
3.7747,-1.5013,1.0552,-0.62658,-0.78567,-3.0419
3.6639,-1.595,1.0135,-0.63718,-0.91705,-3.0432
3.5142,-1.7197,0.9527,-0.65315,-1.0921,-3.0445
3.3614,-1.8293,0.91429,-0.73972,-1.2151,-3.0425
3.2243,-1.9112,0.92087,-0.9113,-1.2389,-3.0365
3.0978,-1.9762,0.95953,-1.1225,-1.1897,-3.0289
3.0023,-2.0045,1.0251,-1.3479,-1.0597,-3.0201
2.9165,-2.0241,1.0962,-1.5321,-0.90062,-3.013
2.8314,-2.0503,1.1641,-1.6416,-0.74121,-3.0092
2.7425,-2.0879,1.2243,-1.6862,-0.59706,-3.0084
2.6388,-2.1446,1.2702,-1.7005,-0.48964,-3.0092
2.5048,-2.2275,1.2992,-1.7158,-0.42837,-3.0102
2.3161,-2.3419,1.313,-1.758,-0.4105,-3.0102
2.0429,-2.4916,1.3177,-1.8539,-0.42338,-3.0078
1.7,-2.6512,1.3178,-2.0163,-0.44935,-3.0023
1.3564,-2.779,1.3186,-2.2111,-0.46131,-2.9943
1.036,-2.8764,1.3213,-2.3833,-0.44968,-2.986
0.74213,-2.9503,1.325,-2.5043,-0.41467,-2.9787
0.47109,-3.0053,1.3292,-2.5632,-0.36086,-2.9731
0.20784,-3.0439,1.3322,-2.549,-0.28712,-2.9694
-0.081622,-3.0672,1.3324,-2.4602,-0.18558,-2.9674
-0.39553,-3.0682,1.3316,-2.2877,-0.050035,-2.9672
-0.715,-3.0314,1.3326,-2.0391,0.12534,-2.9684
-1.0031,-2.9479,1.3342,-1.7459,0.3176,-2.9704
-1.2772,-2.8378,1.3327,-1.4211,0.47622,-2.9732
-1.5519,-2.7204,1.3305,-1.1114,0.58317,-2.9753
-1.8041,-2.6105,1.3321,-0.91132,0.64707,-2.974
-2.0419,-2.5287,1.3227,-0.82233,0.64707,-2.9698
-2.2996,-2.4736,1.2982,-0.77302,0.57353,-2.9647
-2.5544,-2.4239,1.2673,-0.74455,0.47909,-2.9591
-2.7701,-2.3661,1.2429,-0.72454,0.41357,-2.9536
-2.9077,-2.2987,1.2334,-0.70058,0.41328,-2.9495
-2.9433,-2.2153,1.2356,-0.66363,0.51025,-2.947
-2.8822,-2.1067,1.2458,-0.60741,0.71118,-2.946
-2.7625,-1.9732,1.2584,-0.52845,0.97471,-2.9458
-2.6478,-1.8209,1.2679,-0.41172,1.2238,-2.9464
-2.5661,-1.6652,1.2737,-0.26055,1.4137,-2.9477
-2.5165,-1.5229,1.2801,-0.10003,1.5355,-2.9494
-2.4935,-1.3943,1.2898,0.049087,1.6025,-2.9509
-2.4926,-1.2848,1.3026,0.16368,1.6225,-2.9518
-2.5149,-1.1966,1.3159,0.23296,1.5997,-2.9516
-2.57,-1.1216,1.3243,0.25959,1.5333,-2.9501
-2.6571,-1.0461,1.3199,0.25457,1.4362,-2.9469
-2.7691,-0.95336,1.2972,0.24517,1.3269,-2.9423
-2.8836,-0.82991,1.2649,0.26477,1.232,-2.9376
-2.9656,-0.67697,1.2385,0.33792,1.1804,-2.9342
-3.0017,-0.49672,1.2257,0.46401,1.1747,-2.9325
-3.0013,-0.30246,1.224,0.61556,1.1904,-2.9321
-2.9848,-0.10954,1.2246,0.7589,1.1952,-2.9319
-2.9747,0.073473,1.2202,0.86882,1.1605,-2.9311
-2.9811,0.25007,1.2055,0.94566,1.077,-2.9294
-2.9973,0.40743,1.18,1.0007,0.96744,-2.9275
-3.0052,0.5451,1.151,1.0594,0.86863,-2.9264
-2.9873,0.67829,1.1293,1.1326,0.81179,-2.926
-2.9359,0.80947,1.124,1.207,0.81518,-2.926
-2.8692,0.92198,1.116,1.3149,0.82115,-2.9279
-2.7994,1.006,1.0919,1.4739,0.7908,-2.9327
-2.7129,1.0872,1.0532,1.6767,0.72351,-2.9398
-2.5868,1.2001,1.0107,1.8966,0.64293,-2.9478
-2.4343,1.3234,0.95683,2.1352,0.5335,-2.9573
-2.2694,1.4485,0.90865,2.3315,0.42606,-2.9657
-2.1052,1.5673,0.87539,2.4466,0.34252,-2.9713
-1.9628,1.6674,0.85516,2.4703,0.28129,-2.9734
-1.8421,1.7578,0.84081,2.4226,0.22309,-2.9726
-1.7195,1.8684,0.82521,2.3484,0.1405,-2.9708
-1.5737,2.009,0.81022,2.2907,0.04521,-2.9696
-1.3929,2.1713,0.80196,2.2753,-0.02803,-2.9704
-1.1711,2.3456,0.80346,2.3019,-0.063223,-2.9735
-0.89657,2.5404,0.80752,2.3598,-0.10412,-2.9792
-0.5873,2.748,0.80937,2.4224,-0.17018,-2.9865
-0.28918,2.9372,0.80976,2.4588,-0.24009,-2.9935
-0.016408,3.0878,0.80905,2.4482,-0.31093,-2.9992
0.23227,3.1878,0.80695,2.3849,-0.39401,-3.0038
0.46277,3.236,0.80179,2.2632,-0.50826,-3.0074
0.67739,3.2349,0.79148,2.0793,-0.66196,-3.0102
0.88441,3.1936,0.77496,1.8401,-0.84943,-3.0125
1.0898,3.1224,0.7542,1.5648,-1.0538,-3.0149
1.2682,3.0352,0.73057,1.2798,-1.244,-3.0167
1.3998,2.9393,0.70457,0.99847,-1.406,-3.0174
1.4881,2.8358,0.67458,0.72089,-1.5405,-3.0169
1.5478,2.7273,0.63831,0.44313,-1.6484,-3.0156
1.5858,2.6183,0.59655,0.17789,-1.7275,-3.0139
1.5995,2.495,0.54802,-0.08919,-1.8017,-3.0118
1.5937,2.3528,0.49104,-0.37588,-1.8799,-3.009
1.5679,2.2002,0.42835,-0.67196,-1.9569,-3.0058
1.5264,2.0456,0.36341,-0.95864,-2.019,-3.0023
1.472,1.8875,0.29609,-1.2403,-2.0652,-2.9985
1.4083,1.7324,0.22773,-1.5121,-2.0919,-2.9945
1.3464,1.5976,0.1629,-1.746,-2.0858,-2.9907
1.2986,1.4783,0.099419,-1.9457,-2.028,-2.9878
1.2743,1.3626,0.035613,-2.1183,-1.901,-2.9861
1.2694,1.2355,-0.032481,-2.277,-1.7066,-2.9858
1.2676,1.0938,-0.10546,-2.4241,-1.4705,-2.9866
1.2411,0.93543,-0.18587,-2.5711,-1.2347,-2.9873
1.1677,0.77341,-0.27118,-2.7225,-1.0562,-2.9864
1.0501,0.61901,-0.35885,-2.8746,-0.94968,-2.9837
0.89406,0.47477,-0.44777,-3.0274,-0.90119,-2.9791
0.72716,0.34862,-0.53129,-3.1613,-0.87231,-2.9739
0.56757,0.24555,-0.60305,-3.2658,-0.82021,-2.9686
0.42665,0.16437,-0.66104,-3.3414,-0.71597,-2.9635
0.30486,0.10076,-0.70686,-3.3909,-0.54908,-2.9586
0.19542,0.046406,-0.74742,-3.4125,-0.3404,-2.9542
0.078767,-0.031896,-0.80484,-3.3927,-0.13232,-2.9517
-0.069683,-0.17597,-0.90611,-3.3243,0.031536,-2.9528
-0.23899,-0.34923,-1.0267,-3.2528,0.14619,-2.955
-0.40768,-0.5111,-1.1406,-3.2053,0.22244,-2.9562
-0.55409,-0.62883,-1.2287,-3.1789,0.28967,-2.956
-0.66637,-0.68159,-1.2845,-3.1559,0.38418,-2.9539
-0.74486,-0.67746,-1.3146,-3.1182,0.52185,-2.9509
-0.79542,-0.63628,-1.3285,-3.0684,0.67579,-2.9476
-0.84067,-0.59591,-1.3424,-3.0128,0.79865,-2.9449
-0.92245,-0.6043,-1.3828,-2.9289,0.8547,-2.944
-1.0647,-0.67175,-1.4566,-2.8212,0.8721,-2.9438
-1.2685,-0.7752,-1.556,-2.6986,0.93371,-2.942
-1.503,-0.87348,-1.6698,-2.5352,1.043,-2.9389
-1.704,-0.92538,-1.7697,-2.338,1.1975,-2.9356
-1.8144,-0.92256,-1.8295,-2.1319,1.3749,-2.9339
-1.8414,-0.88835,-1.855,-1.915,1.5409,-2.935
-1.8445,-0.85332,-1.8785,-1.6585,1.6635,-2.9382
-1.8661,-0.8288,-1.915,-1.3879,1.7282,-2.9416
-1.9335,-0.83063,-1.9732,-1.1245,1.7142,-2.9446
-2.0428,-0.85899,-2.0435,-0.92486,1.6305,-2.9461
-2.18,-0.90384,-2.1155,-0.81696,1.5072,-2.9453
-2.3217,-0.94254,-2.1806,-0.77943,1.3939,-2.9421
-2.428,-0.94674,-2.2207,-0.76969,1.357,-2.9372
-2.4619,-0.90017,-2.2147,-0.75983,1.4448,-2.9321
-2.4055,-0.80276,-2.1624,-0.75528,1.6505,-2.9276
-2.2865,-0.67664,-2.0887,-0.74974,1.9127,-2.9241
-2.1623,-0.55595,-2.0307,-0.67854,2.1395,-2.9228
-2.0576,-0.45582,-2.0011,-0.52437,2.2903,-2.9237
-1.9673,-0.37267,-1.9916,-0.29994,2.3679,-2.9266
-1.8705,-0.29388,-1.9856,-0.021686,2.3943,-2.9312
-1.7494,-0.20749,-1.9705,0.29916,2.3874,-2.9374
-1.6049,-0.11243,-1.9438,0.65736,2.3573,-2.9449
-1.4694,-0.028431,-1.9141,1.0064,2.314,-2.9524
-1.3749,0.023284,-1.8899,1.273,2.279,-2.9581
-1.3368,0.022774,-1.8761,1.4145,2.2543,-2.9612
-1.3683,-0.057404,-1.8783,1.3849,2.2189,-2.9615
-1.4826,-0.24894,-1.9032,1.1123,2.1359,-2.9585
-1.6567,-0.5585,-1.9471,0.54941,1.9636,-2.953
-1.8018,-0.92554,-1.9873,-0.25381,1.6758,-2.9472
-1.766,-1.2088,-1.9793,-1.131,1.2879,-2.9449
-1.4148,-1.2479,-1.8748,-1.945,0.85831,-2.9478
-0.73413,-0.93255,-1.6577,-2.5028,0.42883,-2.9572
0.18664,-0.26052,-1.3423,-2.6416,0.012696,-2.9742
1.1923,0.69444,-0.95901,-2.3445,-0.30599,-2.9961
2.0608,1.7353,-0.58039,-1.7204,-0.44003,-3.0181
2.6129,2.6606,-0.26828,-0.96488,-0.40639,-3.0352
2.7791,3.3681,-0.027841,-0.22309,-0.27468,-3.0448
2.5286,3.8131,0.16613,0.43415,-0.12992,-3.0448
1.8441,3.9658,0.33726,1.0035,-0.031218,-3.0355
0.80011,3.764,0.48931,1.4868,0.0011768,-3.0206
-0.45316,3.1717,0.60029,1.8752,-0.010423,-3.0067
-1.7098,2.2241,0.62711,2.1201,-0.027156,-2.9999
-2.8145,1.0017,0.54344,2.1991,-0.050261,-3.0036
-3.6449,-0.34968,0.35835,2.1123,-0.086963,-3.0181
-4.1269,-1.6786,0.10191,1.8989,-0.14249,-3.0417
-4.2307,-2.8776,-0.18861,1.6188,-0.21659,-3.0728
-3.9727,-3.9295,-0.50417,1.3074,-0.30966,-3.1113
-3.4102,-4.7951,-0.85645,0.99783,-0.41462,-3.1552
-2.6149,-5.43,-1.2566,0.70388,-0.51649,-3.2015
-1.6536,-5.7857,-1.6944,0.43345,-0.5887,-3.2474
-0.58123,-5.8319,-2.1445,0.18345,-0.60795,-3.2902
0.51963,-5.5617,-2.5707,-0.048494,-0.56289,-3.3266
1.5822,-5.0132,-2.9529,-0.26122,-0.46399,-3.3554
2.5143,-4.2807,-3.2578,-0.44059,-0.33386,-3.3747
3.2432,-3.4716,-3.4753,-0.5804,-0.20093,-3.3844
3.7612,-2.6412,-3.6145,-0.67855,-0.060866,-3.3853
4.0892,-1.786,-3.6933,-0.74814,0.088802,-3.3792
