"V1","V2","V3","V4","V5","V6"
-2.535,1.6447,0.08846,1.695,0.27831,2.1298
-2.2334,1.8658,0.082482,1.8047,0.18935,2.1254
-1.931,2.0891,0.072788,1.8998,0.07549,2.1213
-1.6176,2.3091,0.062274,1.9719,-0.055772,2.1172
-1.2896,2.5163,0.055111,2.0224,-0.18347,2.1129
-0.9575,2.6989,0.055891,2.0576,-0.28321,2.1083
-0.63693,2.8518,0.066908,2.0861,-0.34211,2.1032
-0.34656,2.9712,0.085884,2.1123,-0.36045,2.0981
-0.1075,3.0563,0.10557,2.1322,-0.35338,2.0937
0.087262,3.1155,0.12206,2.139,-0.3383,2.0901
0.26546,3.161,0.13495,2.1248,-0.32709,2.0873
0.45496,3.1994,0.14386,2.0854,-0.33192,2.0845
0.68971,3.2364,0.1511,2.0202,-0.3599,2.0809
0.96693,3.2648,0.16028,1.9319,-0.41164,2.0762
1.2592,3.278,0.17026,1.8215,-0.4832,2.0712
1.5295,3.274,0.17562,1.6925,-0.56582,2.0667
1.7687,3.2485,0.17629,1.5501,-0.65566,2.0629
1.9791,3.2052,0.17429,1.4031,-0.74181,2.0599
2.1644,3.1537,0.1698,1.2626,-0.80692,2.0576
2.3317,3.1025,0.16063,1.1359,-0.83559,2.0555
2.4918,3.0563,0.14921,1.0265,-0.82391,2.0531
2.6658,3.0124,0.14233,0.9327,-0.77557,2.0496
2.8551,2.9673,0.14392,0.86174,-0.69943,2.0446
3.0596,2.9071,0.15551,0.80154,-0.61591,2.0378
3.2795,2.8135,0.17914,0.72771,-0.55205,2.0296
3.5223,2.6702,0.21973,0.6219,-0.52573,2.0196
3.7729,2.481,0.27007,0.48108,-0.52614,2.0086
4.0094,2.2601,0.31759,0.31183,-0.52591,1.9974
4.2046,2.0273,0.35538,0.13323,-0.51156,1.9872
4.3573,1.774,0.39068,-0.057691,-0.48863,1.9775
4.4664,1.4894,0.44031,-0.26495,-0.48349,1.9678
4.5245,1.1855,0.50162,-0.4805,-0.50869,1.9585
4.535,0.87438,0.55902,-0.69542,-0.54581,1.95
4.5051,0.57395,0.60016,-0.8971,-0.57276,1.9427
4.4374,0.30387,0.63037,-1.0752,-0.59512,1.9373
4.3425,0.059142,0.65593,-1.2299,-0.60761,1.9333
4.2322,-0.18345,0.67531,-1.3695,-0.59594,1.9298
4.1155,-0.43206,0.68348,-1.494,-0.55349,1.9262
3.9911,-0.69614,0.6765,-1.6125,-0.47788,1.9224
3.849,-0.95437,0.66206,-1.7221,-0.39818,1.919
3.6791,-1.1991,0.64991,-1.8175,-0.32493,1.9161
3.4604,-1.444,0.6472,-1.9083,-0.26012,1.9137
3.1813,-1.7016,0.6555,-1.9969,-0.19702,1.9113
2.8552,-1.9633,0.66917,-2.0665,-0.12854,1.909
2.5032,-2.212,0.68099,-2.1101,-0.063011,1.907
2.1415,-2.4328,0.6881,-2.136,-0.013874,1.9061
1.7624,-2.6218,0.68961,-2.1616,0.016367,1.907
1.3799,-2.7785,0.67974,-2.1725,0.04431,1.909
0.99667,-2.9096,0.66038,-2.1542,0.089529,1.9115
0.62301,-3.0176,0.63964,-2.0976,0.15674,1.9138
0.27976,-3.1002,0.62524,-2.0037,0.24091,1.9155
-0.018379,-3.1527,0.61581,-1.8889,0.33031,1.9166
-0.26971,-3.1741,0.61059,-1.7736,0.41456,1.9176
-0.49405,-3.1731,0.60697,-1.6646,0.48418,1.9187
-0.71003,-3.1596,0.6043,-1.5538,0.5332,1.9201
-0.93812,-3.139,0.6027,-1.433,0.56185,1.9218
-1.1871,-3.1068,0.6002,-1.3067,0.57845,1.9242
-1.4591,-3.0595,0.59786,-1.1679,0.58883,1.9274
-1.7318,-2.9886,0.59986,-1.0198,0.59998,1.9314
-2.0002,-2.8839,0.60689,-0.85411,0.6173,1.9361
-2.2586,-2.7387,0.61536,-0.66256,0.65051,1.9412
-2.4826,-2.5577,0.62552,-0.44665,0.70201,1.946
-2.6668,-2.3537,0.64268,-0.2135,0.75028,1.95
-2.8237,-2.138,0.66898,0.027101,0.77065,1.9534
-2.9526,-1.9332,0.69435,0.23355,0.75963,1.9566
-3.0661,-1.7388,0.70668,0.38837,0.7207,1.9606
