"V1","V2","V3","V4","V5","V6"
-2.3486,2.8542,-0.16118,0.58159,-0.12949,4.7209
-1.8525,3.0932,-0.24204,0.63027,-0.096024,4.7163
-1.3792,3.3005,-0.31216,0.66762,-0.067253,4.7114
-0.9262,3.4632,-0.36789,0.69038,-0.042236,4.7056
-0.48137,3.5795,-0.40852,0.70804,-0.010102,4.6981
-0.01344,3.6522,-0.43654,0.72867,0.039386,4.6881
0.48481,3.6753,-0.45689,0.73852,0.098164,4.6757
1.0083,3.6355,-0.47541,0.71269,0.14859,4.6615
1.5369,3.5184,-0.49455,0.63371,0.17283,4.6462
2.0267,3.3186,-0.51385,0.48472,0.15925,4.6316
2.4434,3.0508,-0.52427,0.27182,0.11282,4.619
2.7824,2.7471,-0.5185,0.028215,0.060583,4.6085
3.0596,2.4545,-0.49094,-0.1885,0.043925,4.5994
3.3085,2.1912,-0.44008,-0.33521,0.083093,4.5897
3.5509,1.9451,-0.37287,-0.39851,0.17319,4.5776
3.7923,1.6712,-0.30623,-0.38772,0.28701,4.5616
4.0258,1.3288,-0.24169,-0.33462,0.38754,4.5413
4.2191,0.91334,-0.17633,-0.28037,0.44284,4.519
4.3407,0.43892,-0.10572,-0.25988,0.44117,4.4972
4.3723,-0.052646,-0.017813,-0.29669,0.39293,4.4786
4.3037,-0.554,0.087293,-0.38603,0.30804,4.4635
4.1375,-1.0573,0.19775,-0.50164,0.20011,4.4515
3.897,-1.5348,0.30423,-0.6203,0.095028,4.4423
3.6192,-1.9446,0.39534,-0.7228,0.015502,4.4361
3.3199,-2.2818,0.47372,-0.8104,-0.035416,4.4328
2.9972,-2.5655,0.54331,-0.88543,-0.068307,4.4316
2.649,-2.8125,0.60724,-0.95152,-0.094618,4.4321
2.2788,-3.0297,0.66288,-1.007,-0.12152,4.4339
1.8981,-3.2133,0.70454,-1.0526,-0.15104,4.4371
1.5092,-3.3603,0.72953,-1.0983,-0.18123,4.4419
1.1048,-3.4731,0.74047,-1.1558,-0.21012,4.4486
0.67681,-3.5537,0.74278,-1.2188,-0.2356,4.4572
0.22819,-3.6015,0.74308,-1.263,-0.24799,4.4672
-0.24282,-3.613,0.74501,-1.269,-0.23905,4.4781
-0.71709,-3.5835,0.75649,-1.2189,-0.20007,4.4889
-1.1713,-3.5115,0.78375,-1.1161,-0.12316,4.4992
-1.5554,-3.407,0.81678,-0.97589,-0.019374,4.5077
-1.8378,-3.2904,0.84143,-0.8297,0.083403,4.5138
-2.0611,-3.1747,0.84424,-0.71443,0.15765,4.5193
-2.2777,-3.0639,0.82257,-0.64739,0.1876,4.5259
-2.5187,-2.9474,0.78614,-0.60724,0.17655,4.534
-2.7715,-2.8125,0.74744,-0.56425,0.14524,4.5428
-3.0262,-2.6473,0.71143,-0.50401,0.11007,4.5521
-3.2765,-2.4363,0.67984,-0.41585,0.08743,4.5621
-3.5111,-2.1621,0.65361,-0.28127,0.095202,4.5725
-3.6875,-1.8323,0.63943,-0.088695,0.14753,4.5816
-3.7844,-1.4803,0.63332,0.14517,0.2291,4.5881
-3.8134,-1.1301,0.62769,0.39088,0.31304,4.5924
-3.7993,-0.79872,0.62,0.60792,0.37225,4.5959
-3.7605,-0.49222,0.61064,0.77213,0.3933,4.5993
-3.7069,-0.19762,0.59846,0.88869,0.38416,4.6033
-3.6375,0.10067,0.58366,0.97907,0.36215,4.6078
-3.5481,0.39483,0.57034,1.0583,0.34284,4.6119
-3.4393,0.67453,0.5638,1.128,0.32972,4.6153
-3.3152,0.93216,0.56405,1.1859,0.31893,4.6179
-3.1773,1.1664,0.5619,1.2429,0.30543,4.6196
-3.0293,1.3774,0.55017,1.3024,0.28292,4.6206
-2.8771,1.5675,0.52523,1.3564,0.24999,4.6211
-2.7227,1.7461,0.49139,1.4,0.21051,4.6216
-2.5777,1.9095,0.46094,1.4273,0.17176,4.6221
-2.4388,2.0631,0.43859,1.4407,0.14121,4.6226
-2.2872,2.2214,0.42432,1.4509,0.12911,4.6227
-2.1107,2.3873,0.41558,1.4717,0.13762,4.622
-1.907,2.5541,0.41076,1.5098,0.16478,4.62
-1.6802,2.7161,0.40946,1.5584,0.20204,4.617
-1.4554,2.859,0.41216,1.5935,0.23207,4.6139
-1.2484,2.9707,0.41673,1.6063,0.23881,4.6111
-1.0553,3.0474,0.41713,1.5976,0.20526,4.6087
-0.90228,3.0788,0.40974,1.5512,0.12178,4.6076
-0.80579,3.0682,0.39132,1.4567,-0.0073193,4.6082
-0.75133,3.0383,0.35978,1.3168,-0.16618,4.6103
-0.7348,3.0021,0.32286,1.146,-0.32414,4.6137
-0.74519,2.9682,0.28929,0.96688,-0.45487,4.6178
-0.77309,2.9365,0.25817,0.79147,-0.5591,4.6222
-0.80003,2.9116,0.22114,0.61409,-0.65095,4.6266
-0.80497,2.8971,0.17112,0.42312,-0.74632,4.6311
-0.78682,2.8886,0.11111,0.22433,-0.84476,4.6356
-0.75672,2.8801,0.047816,0.028469,-0.93799,4.6402
-0.72315,2.8717,-0.014845,-0.14936,-1.0202,4.6443
-0.68896,2.866,-0.079055,-0.30598,-1.0923,4.6474
-0.65782,2.863,-0.1403,-0.44168,-1.1473,4.6499
-0.62267,2.864,-0.19576,-0.55239,-1.1751,4.6519
-0.57163,2.8712,-0.24485,-0.62777,-1.1678,4.6533
-0.49052,2.8922,-0.28403,-0.65469,-1.1144,4.6534
-0.36798,2.9337,-0.30722,-0.62396,-1.0077,4.6514
-0.19424,2.9958,-0.31299,-0.53417,-0.85156,4.6465
0.045238,3.067,-0.31074,-0.40049,-0.66386,4.6388
0.34608,3.1366,-0.30378,-0.23876,-0.46413,4.6285
0.68429,3.1948,-0.29381,-0.069838,-0.27035,4.6162
1.0276,3.2299,-0.28641,0.080307,-0.10683,4.6033
1.3405,3.2399,-0.28125,0.1949,0.013405,4.5913
1.6214,3.2253,-0.27477,0.27554,0.09074,4.5806
1.8603,3.1872,-0.26678,0.31614,0.12173,4.5715
2.0295,3.1268,-0.26244,0.29845,0.098525,4.5656
2.1219,3.0445,-0.26586,0.21713,0.02198,4.563
2.146,2.95,-0.27569,0.090036,-0.088774,4.5633
2.1236,2.86,-0.28982,-0.049007,-0.2023,4.5652
2.0886,2.7913,-0.30417,-0.1626,-0.2839,4.5673
2.073,2.7571,-0.31529,-0.22147,-0.30554,4.5681
2.1019,2.7472,-0.32035,-0.22181,-0.27442,4.5667
2.1768,2.7436,-0.32037,-0.18568,-0.21756,4.5631
2.2681,2.7283,-0.32134,-0.15349,-0.17322,4.559
2.3418,2.6813,-0.32882,-0.17324,-0.1791,4.5561
2.3826,2.5994,-0.3415,-0.2581,-0.24015,4.5552
2.3951,2.4938,-0.35615,-0.3864,-0.33367,4.5558
2.3907,2.3791,-0.3711,-0.53089,-0.433,4.557
2.377,2.2665,-0.38671,-0.67842,-0.51904,4.5585
2.3514,2.1598,-0.40753,-0.83029,-0.58766,4.5605
2.3145,2.0574,-0.43435,-0.98008,-0.64346,4.563
2.2737,1.949,-0.47255,-1.1221,-0.68867,4.565
2.2302,1.8108,-0.53009,-1.2687,-0.73281,4.5662
2.1742,1.6446,-0.594,-1.4381,-0.78072,4.5676
2.0988,1.4584,-0.65509,-1.6373,-0.83206,4.5702
2.0091,1.2745,-0.7083,-1.8426,-0.87834,4.5737
1.9125,1.1013,-0.75793,-2.0309,-0.91432,4.5775
1.8194,0.93897,-0.81099,-2.1821,-0.93674,4.5804
1.7353,0.80523,-0.8583,-2.2972,-0.94032,4.583
1.6457,0.6897,-0.9017,-2.4,-0.93632,4.5859
1.5416,0.57069,-0.95099,-2.5071,-0.93294,4.5894
1.4265,0.4435,-1.005,-2.6225,-0.92641,4.5931
1.2969,0.30504,-1.0633,-2.7436,-0.9195,4.5972
1.1565,0.16316,-1.1254,-2.8614,-0.913,4.6014
1.0075,0.029109,-1.1877,-2.9761,-0.90313,4.606
0.84803,-0.10892,-1.2576,-3.0804,-0.8882,4.6107
0.67746,-0.25442,-1.3356,-3.1723,-0.86098,4.6153
0.50314,-0.39553,-1.4155,-3.2532,-0.81856,4.6202
0.33218,-0.52399,-1.4929,-3.3072,-0.75917,4.6246
0.14995,-0.65694,-1.577,-3.3191,-0.67867,4.6284
-0.030099,-0.78055,-1.6608,-3.2891,-0.57097,4.6316
-0.18534,-0.87436,-1.7327,-3.2216,-0.43587,4.6341
-0.30049,-0.93546,-1.788,-3.1168,-0.28472,4.6353
-0.38856,-0.98457,-1.8362,-2.9846,-0.14055,4.6351
-0.4647,-1.0178,-1.8776,-2.868,-0.016018,4.6353
-0.53333,-1.0377,-1.9129,-2.7964,0.069119,4.6366
-0.60691,-1.0625,-1.9498,-2.7787,0.099472,4.6389
-0.69844,-1.1063,-1.9931,-2.811,0.083362,4.6423
-0.80359,-1.1625,-2.0392,-2.864,0.055598,4.6465
-0.9057,-1.2243,-2.0833,-2.8884,0.047838,4.6497
-0.98666,-1.2804,-2.1195,-2.8477,0.08044,4.6508
-1.047,-1.326,-2.1472,-2.733,0.1605,4.6497
-1.0939,-1.3619,-2.1678,-2.5668,0.27445,4.6473
-1.1516,-1.3971,-2.1896,-2.3898,0.39395,4.6451
-1.2339,-1.4413,-2.2183,-2.2306,0.49828,4.6442
-1.3398,-1.4916,-2.2553,-2.1126,0.57284,4.6452
-1.4663,-1.5472,-2.2988,-2.0493,0.61004,4.6482
-1.6081,-1.6043,-2.3466,-2.0417,0.61527,4.6532
-1.7435,-1.6483,-2.3915,-2.0804,0.60516,4.6595
-1.8556,-1.6709,-2.4267,-2.1479,0.59658,4.6659
-1.9424,-1.6725,-2.4506,-2.2202,0.60586,4.672
-2.0175,-1.663,-2.4686,-2.2597,0.63897,4.6773
-2.0876,-1.6528,-2.4871,-2.2121,0.69306,4.6807
-2.1429,-1.6401,-2.5058,-2.0464,0.77078,4.681
-2.1764,-1.6198,-2.5222,-1.791,0.86492,4.679
-2.1809,-1.5829,-2.5309,-1.5115,0.97329,4.6762
-2.1615,-1.5345,-2.5306,-1.2607,1.0811,4.6735
-2.1229,-1.485,-2.5217,-1.0576,1.1729,4.6707
-2.0781,-1.4407,-2.508,-0.89512,1.2449,4.6681
-2.034,-1.3974,-2.4956,-0.75525,1.3061,4.6662
-1.9891,-1.3565,-2.4862,-0.63537,1.356,4.6647
-1.9425,-1.316,-2.4785,-0.52214,1.4032,4.6634
-1.8983,-1.2787,-2.4707,-0.41895,1.4467,4.6622
-1.8667,-1.2533,-2.4644,-0.34724,1.4719,4.6615
-1.8489,-1.2395,-2.4621,-0.31408,1.4737,4.6614
-1.8446,-1.2389,-2.4672,-0.33098,1.4445,4.6619
-1.8583,-1.2541,-2.481,-0.40082,1.3821,4.6632
-1.8993,-1.2878,-2.5005,-0.50939,1.2931,4.6657
-1.9724,-1.3409,-2.5219,-0.63601,1.1885,4.6695
-2.0728,-1.4063,-2.5439,-0.7668,1.08,4.6745
-2.1919,-1.4738,-2.5681,-0.88817,0.97763,4.6803
-2.3168,-1.5363,-2.5964,-0.99539,0.88284,4.6862
-2.4432,-1.592,-2.6302,-1.0907,0.79274,4.6918
-2.5607,-1.6413,-2.6654,-1.1734,0.71086,4.6966
-2.6638,-1.6793,-2.6998,-1.2361,0.64442,4.7005
-2.7604,-1.7065,-2.732,-1.2781,0.59291,4.7043
-2.8744,-1.7245,-2.7658,-1.2968,0.553,4.7095
-3.0044,-1.7351,-2.8019,-1.2986,0.52264,4.7161
-3.1246,-1.7425,-2.8373,-1.2969,0.49758,4.7223
-3.2281,-1.7462,-2.8708,-1.2957,0.47486,4.7278
-3.3187,-1.7406,-2.9018,-1.2857,0.45965,4.7329
-3.3917,-1.7203,-2.9302,-1.2499,0.45926,4.7372
-3.4359,-1.6772,-2.9526,-1.1606,0.49006,4.74
-3.45,-1.597,-2.9682,-0.99392,0.56974,4.7422
-3.4268,-1.4788,-2.9749,-0.75676,0.69336,4.7435
-3.3678,-1.3393,-2.9669,-0.48188,0.83262,4.744
-3.2838,-1.2015,-2.9422,-0.21001,0.96013,4.7435
-3.1825,-1.088,-2.9082,0.019889,1.063,4.7416
-3.0715,-0.99858,-2.8767,0.20605,1.1416,4.7387
-2.9601,-0.93165,-2.8527,0.35475,1.2006,4.735
-2.8519,-0.8795,-2.8349,0.48386,1.2472,4.7309
-2.7438,-0.82958,-2.8186,0.60966,1.2921,4.7266
-2.6349,-0.77883,-2.7962,0.73412,1.3367,4.7224
-2.5286,-0.72322,-2.7671,0.85838,1.3765,4.7192
-2.4213,-0.66069,-2.7372,0.98838,1.4063,4.7167
-2.3158,-0.59237,-2.7098,1.1218,1.4198,4.715
-2.2226,-0.52472,-2.6867,1.2431,1.4114,4.7146
-2.1478,-0.46688,-2.6721,1.3354,1.382,4.715
-2.1041,-0.42762,-2.6667,1.3878,1.3326,4.7163
-2.0966,-0.40824,-2.6707,1.4004,1.2624,4.7184
-2.1213,-0.40674,-2.6828,1.3853,1.1782,4.7211
-2.1693,-0.42281,-2.6994,1.3544,1.1024,4.724
-2.2354,-0.46838,-2.7172,1.2981,1.0489,4.726
-2.3123,-0.56672,-2.7318,1.1827,1.0244,4.7262
-2.3867,-0.74338,-2.7392,0.95067,1.0193,4.7238
-2.4274,-1.0048,-2.7328,0.54216,1.0085,4.7187
-2.3817,-1.3147,-2.7011,-0.07077,0.95576,4.7112
-2.1794,-1.5819,-2.6376,-0.83214,0.82328,4.7013
