"V1","V2","V3","V4","V5","V6"
-1.8693,-0.32666,1.5767,-2.0401,0.0070187,0.96708
-1.8707,-0.28896,1.5764,-2.0165,0.05182,0.9683
-1.8789,-0.24591,1.5714,-1.9926,0.09668,0.96995
-1.9009,-0.19708,1.5574,-1.9696,0.13608,0.97223
-1.9403,-0.15185,1.5331,-1.9511,0.15579,0.97476
-1.9908,-0.11827,1.5031,-1.9348,0.15144,0.97685
-2.0427,-0.095986,1.4734,-1.92,0.13295,0.97851
-2.0868,-0.080177,1.4487,-1.9059,0.11884,0.97978
-2.1073,-0.066981,1.4366,-1.8857,0.12251,0.98027
-2.098,-0.05414,1.4388,-1.8472,0.14248,0.97932
-2.0677,-0.038132,1.4485,-1.7869,0.17439,0.97679
-2.018,-0.020461,1.465,-1.7131,0.21705,0.97336
-1.9451,-0.0026985,1.4916,-1.6338,0.26994,0.96954
-1.8526,0.02159,1.5253,-1.5429,0.34314,0.96528
-1.7509,0.060675,1.5595,-1.4314,0.44771,0.96076
-1.6537,0.11643,1.5859,-1.2971,0.57992,0.95619
-1.5693,0.18013,1.6014,-1.1567,0.71403,0.95188
-1.5005,0.24122,1.6078,-1.0316,0.82609,0.9482
-1.4486,0.29811,1.6068,-0.93199,0.91439,0.94539
-1.4204,0.34699,1.5987,-0.86917,0.97363,0.94393
-1.4193,0.38063,1.5851,-0.85308,0.99216,0.9444
-1.4468,0.39117,1.5672,-0.8885,0.95958,0.94694
-1.4969,0.37776,1.5479,-0.97012,0.88281,0.95104
-1.5559,0.3517,1.5284,-1.0702,0.7879,0.95547
-1.6139,0.32015,1.5101,-1.166,0.69149,0.95924
-1.666,0.28382,1.4925,-1.2516,0.59821,0.96195
-1.7063,0.23816,1.4784,-1.3288,0.50315,0.96355
-1.7285,0.17634,1.47,-1.3931,0.39751,0.96369
-1.7298,0.089715,1.4676,-1.4341,0.2702,0.96181
-1.7147,-0.02127,1.4657,-1.437,0.12294,0.95754
-1.6859,-0.14442,1.4623,-1.3995,-0.024059,0.95128
-1.6228,-0.25496,1.4759,-1.3628,-0.11441,0.94553
-1.5028,-0.32364,1.5267,-1.3757,-0.091177,0.94299
-1.3525,-0.36943,1.588,-1.3817,-0.013863,0.94118
-1.2139,-0.40789,1.6302,-1.3302,0.052421,0.93776
-1.0955,-0.43827,1.6534,-1.2269,0.099419,0.93271
-0.97652,-0.45483,1.6771,-1.1137,0.16067,0.92761
-0.8748,-0.47257,1.6926,-0.96727,0.19702,0.92126
-0.78759,-0.49183,1.7031,-0.79276,0.21402,0.9137
-0.72687,-0.52547,1.6965,-0.56659,0.19127,0.90378
-0.65841,-0.56149,1.6933,-0.34411,0.20133,0.89391
-0.55581,-0.59076,1.7086,-0.15859,0.29719,0.88564
-0.41177,-0.61166,1.7445,-0.0020968,0.49277,0.87879
-0.24295,-0.6257,1.7934,0.14693,0.76266,0.87259
-0.080755,-0.63193,1.8427,0.31193,1.0596,0.86614
0.046546,-0.63014,1.8829,0.48985,1.3373,0.85944
0.12204,-0.6235,1.9076,0.67109,1.5483,0.85265
0.16823,-0.61447,1.9232,0.81898,1.714,0.84705
0.2106,-0.60222,1.9388,0.91352,1.8623,0.84326
0.26552,-0.58246,1.9607,0.95811,2.0101,0.84118
0.34693,-0.55456,1.9926,0.95543,2.1728,0.84079
0.46504,-0.51966,2.0368,0.89914,2.3701,0.84246
0.61171,-0.48224,2.0891,0.81349,2.5902,0.84522
0.77008,-0.443,2.1432,0.75897,2.7959,0.84643
0.9556,-0.39309,2.2057,0.73929,2.9922,0.84559
1.1584,-0.3389,2.271,0.81863,3.1539,0.83983
1.3656,-0.28872,2.3349,1.0258,3.2554,0.82788
1.548,-0.25657,2.388,1.3312,3.2678,0.81123
1.6841,-0.24665,2.4264,1.6958,3.1937,0.79182
1.792,-0.24493,2.4591,2.0357,3.086,0.77361
1.8895,-0.24208,2.4917,2.2734,3.0004,0.76034
1.9814,-0.23633,2.5228,2.387,2.9695,0.75341
2.0888,-0.22026,2.5616,2.4108,2.9987,0.75078
2.2219,-0.1942,2.6119,2.3927,3.0693,0.74976
2.3692,-0.16893,2.6709,2.3971,3.1357,0.74692
2.5193,-0.15399,2.7363,2.483,3.152,0.73894
2.7005,-0.13568,2.821,2.597,3.1388,0.7277
2.9084,-0.11173,2.9255,2.7044,3.0922,0.71503
3.1132,-0.090191,3.0382,2.8147,2.9882,0.70121
3.2718,-0.080991,3.1343,2.9094,2.8452,0.68883
3.3859,-0.080437,3.207,2.9365,2.7147,0.68111
3.4502,-0.08859,3.2492,2.9023,2.5979,0.67812
3.4496,-0.11475,3.2583,2.8729,2.4346,0.6764
3.3986,-0.15984,3.2443,2.8717,2.2012,0.67379
3.3365,-0.20928,3.2227,2.8562,1.9476,0.67159
3.2954,-0.25497,3.2111,2.8187,1.6985,0.66913
3.2796,-0.29169,3.2122,2.7681,1.4755,0.66636
3.3094,-0.31429,3.2445,2.7285,1.2853,0.66119
3.3972,-0.32099,3.3188,2.7215,1.1252,0.65197
3.5302,-0.31106,3.418,2.7574,1.0076,0.6399
3.6819,-0.28329,3.5129,2.8304,0.94081,0.6277
3.8335,-0.24143,3.59,2.9254,0.90715,0.61672
3.9883,-0.19319,3.6587,3.0212,0.88086,0.60651
4.1451,-0.14744,3.7279,3.0997,0.83328,0.5965
4.2755,-0.11666,3.7907,3.1382,0.74315,0.58786
4.3525,-0.10345,3.8306,3.1254,0.61926,0.58259
4.3692,-0.10559,3.8387,3.0741,0.48573,0.58134
4.3438,-0.12024,3.8254,2.9964,0.35679,0.58288
4.2985,-0.14094,3.8026,2.9112,0.24125,0.58564
4.2365,-0.15815,3.7662,2.836,0.14522,0.58971
4.1624,-0.16837,3.718,2.778,0.065976,0.59479
4.0873,-0.17429,3.6704,2.7284,-0.0098993,0.59978
4.0279,-0.18724,3.6438,2.6723,-0.10184,0.60273
3.9866,-0.2146,3.6419,2.6037,-0.21013,0.60334
3.9618,-0.25403,3.6608,2.5254,-0.32061,0.60205
3.9501,-0.29773,3.6957,2.4461,-0.42735,0.59922
3.9462,-0.33905,3.7385,2.3723,-0.52838,0.59552
3.9468,-0.37105,3.7797,2.3143,-0.60962,0.59184
3.96,-0.39703,3.827,2.2735,-0.66294,0.58735
