"V1","V2","V3","V4","V5","V6"
1.9244,-3.5104,-7.8441,-1.1978,-1.5821,-0.082116
1.7292,-3.6709,-7.8024,-1.2452,-1.5386,-0.070132
1.5278,-3.8322,-7.7578,-1.2951,-1.488,-0.057705
1.3171,-3.9931,-7.7101,-1.3505,-1.433,-0.044501
1.0924,-4.1398,-7.6695,-1.4183,-1.3866,-0.030772
0.85135,-4.2636,-7.6435,-1.4964,-1.3535,-0.016852
0.5985,-4.3609,-7.6356,-1.5769,-1.3294,-0.0031361
0.33688,-4.4344,-7.6431,-1.6505,-1.2983,0.010434
0.077364,-4.4836,-7.6634,-1.7039,-1.243,0.023429
-0.16359,-4.5101,-7.6896,-1.7237,-1.1465,0.035377
-0.34964,-4.5043,-7.7166,-1.6939,-1.0136,0.04445
-0.46279,-4.465,-7.7412,-1.6136,-0.85528,0.049655
-0.51604,-4.4046,-7.7629,-1.504,-0.68847,0.051686
-0.53248,-4.3375,-7.7815,-1.3891,-0.53024,0.051832
-0.5367,-4.2801,-7.794,-1.2918,-0.39765,0.051627
-0.55224,-4.2477,-7.7955,-1.2259,-0.30084,0.05269
-0.6043,-4.253,-7.7813,-1.1894,-0.23288,0.056871
-0.70723,-4.306,-7.7455,-1.1748,-0.1815,0.065722
-0.85311,-4.3962,-7.6926,-1.1777,-0.14417,0.078564
-1.0178,-4.4944,-7.6399,-1.1959,-0.12438,0.092849
-1.1848,-4.5803,-7.6026,-1.2257,-0.12662,0.1065
-1.331,-4.6437,-7.5824,-1.259,-0.14795,0.11762
-1.4513,-4.6827,-7.5768,-1.2891,-0.17875,0.12585
-1.5611,-4.705,-7.5764,-1.3078,-0.19976,0.13297
-1.6644,-4.7155,-7.5716,-1.3045,-0.19455,0.13984
-1.7503,-4.7154,-7.5587,-1.2735,-0.16331,0.14567
-1.8106,-4.7047,-7.5426,-1.2262,-0.12354,0.14975
-1.8377,-4.6806,-7.5257,-1.1667,-0.083852,0.15162
-1.8419,-4.6453,-7.5038,-1.084,-0.030382,0.15271
-1.8418,-4.6081,-7.4699,-0.97453,0.048258,0.15508
-1.836,-4.5747,-7.4257,-0.85101,0.14004,0.15827
-1.812,-4.5433,-7.3806,-0.73285,0.22403,0.16043
-1.7594,-4.5078,-7.3441,-0.63304,0.28887,0.15998
-1.6844,-4.4646,-7.3155,-0.5398,0.34532,0.15734
-1.6,-4.4146,-7.2868,-0.43701,0.40708,0.15398
-1.5125,-4.3628,-7.2527,-0.32695,0.47062,0.15093
-1.4262,-4.3176,-7.2092,-0.22504,0.52408,0.14895
-1.3502,-4.2881,-7.1564,-0.14534,0.55256,0.14841
-1.2951,-4.2791,-7.0992,-0.098556,0.54402,0.14933
-1.2737,-4.2909,-7.0523,-0.093719,0.49063,0.15147
-1.2911,-4.3188,-7.0232,-0.12933,0.40044,0.15483
-1.3481,-4.3567,-7.0097,-0.19561,0.29107,0.15977
-1.4484,-4.4001,-7.0051,-0.28855,0.17691,0.16724
-1.6091,-4.4504,-7.0056,-0.39718,0.066711,0.1788
-1.8484,-4.5084,-7.0095,-0.51402,-0.033922,0.19611
-2.1576,-4.5699,-7.0117,-0.62883,-0.10963,0.21926
-2.4908,-4.6193,-7.0122,-0.73094,-0.15843,0.24481
-2.8166,-4.6501,-6.9887,-0.80263,-0.17112,0.2718
-3.1084,-4.6593,-6.9396,-0.83268,-0.15315,0.29816
-3.3381,-4.645,-6.8729,-0.81276,-0.1072,0.32114
-3.4797,-4.6081,-6.7998,-0.74106,-0.03399,0.33782
-3.5158,-4.5499,-6.7276,-0.61784,0.072261,0.34625
-3.4523,-4.4753,-6.6529,-0.44465,0.20932,0.34694
-3.3164,-4.3919,-6.5759,-0.23437,0.36336,0.34207
-3.1355,-4.3016,-6.4919,0.0083283,0.52605,0.33443
-2.931,-4.2067,-6.3989,0.27559,0.68899,0.326
-2.7171,-4.1198,-6.3,0.53354,0.83432,0.31732
-2.5224,-4.066,-6.2143,0.72037,0.92089,0.30882
-2.3833,-4.0637,-6.1659,0.78496,0.91114,0.30201
-2.3127,-4.1174,-6.166,0.70639,0.78905,0.29777
-2.28,-4.2148,-6.2195,0.49439,0.5647,0.29399
-2.2227,-4.3294,-6.3093,0.17766,0.27291,0.28768
-2.0861,-4.4253,-6.403,-0.18509,-0.032736,0.27728
-1.8539,-4.4685,-6.472,-0.52757,-0.29567,0.26395
-1.528,-4.4363,-6.4925,-0.82453,-0.46687,0.25019
-1.1148,-4.3084,-6.4612,-1.0823,-0.52252,0.23726
-0.62236,-4.0636,-6.4102,-1.3052,-0.49732,0.22308
-0.086829,-3.6999,-6.3841,-1.4722,-0.46305,0.20477
0.44654,-3.239,-6.3938,-1.5599,-0.44735,0.18246
0.94274,-2.7236,-6.4255,-1.5594,-0.44451,0.15821
1.3682,-2.2113,-6.4595,-1.4869,-0.43318,0.1351
1.7131,-1.7381,-6.4827,-1.3692,-0.39758,0.11513
1.9817,-1.3212,-6.4917,-1.228,-0.33018,0.09904
2.1918,-0.94478,-6.4893,-1.0772,-0.23133,0.08623
2.3546,-0.58202,-6.4775,-0.93767,-0.11667,0.076053
2.4795,-0.22263,-6.4513,-0.8295,-0.0016809,0.068263
2.5745,0.13205,-6.4052,-0.76419,0.10743,0.062761
2.6433,0.48359,-6.3439,-0.73818,0.21059,0.058923
2.6841,0.80752,-6.2823,-0.73478,0.30619,0.056255
2.6967,1.0967,-6.2284,-0.73679,0.39485,0.05424
2.6942,1.3467,-6.1828,-0.72663,0.48,0.052233
2.7017,1.5498,-6.1392,-0.69603,0.5653,0.049647
2.748,1.691,-6.0898,-0.63761,0.64679,0.045733
2.8598,1.7519,-6.0236,-0.55136,0.7131,0.04018
3.0323,1.7204,-5.9448,-0.45247,0.75114,0.033691
3.1993,1.6263,-5.8801,-0.377,0.74185,0.028242
3.2858,1.5366,-5.8541,-0.35575,0.68597,0.025756
3.2919,1.4797,-5.8623,-0.37426,0.61464,0.025881
3.2668,1.4458,-5.8805,-0.40004,0.55733,0.02691
3.2454,1.4296,-5.8919,-0.41752,0.52692,0.027762
3.2458,1.44,-5.8843,-0.42329,0.52608,0.027897
3.2741,1.4626,-5.8596,-0.41268,0.54037,0.026934
3.3276,1.4744,-5.8246,-0.39428,0.54695,0.02507
3.3626,1.4914,-5.7943,-0.39828,0.52194,0.023911
3.3522,1.5313,-5.776,-0.43891,0.46645,0.024361
3.2892,1.612,-5.7654,-0.51159,0.40325,0.026487
3.1625,1.7716,-5.7496,-0.61467,0.35598,0.030536
2.9641,2.0501,-5.7096,-0.74651,0.34568,0.036802
2.6971,2.4425,-5.6308,-0.89862,0.37737,0.044977
2.3677,2.9223,-5.5053,-1.0652,0.44156,0.054685
1.9876,3.4335,-5.3414,-1.2353,0.51908,0.065311
1.572,3.9296,-5.1427,-1.4081,0.5921,0.076649
1.1356,4.3787,-4.9103,-1.5801,0.65298,0.088266
0.66513,4.7872,-4.6311,-1.7519,0.70092,0.10001
0.15718,5.1652,-4.2905,-1.9209,0.73276,0.11186
-0.37973,5.5065,-3.8984,-2.079,0.74416,0.12332
-0.90719,5.7815,-3.5019,-2.2117,0.73382,0.13303
-1.382,5.9758,-3.141,-2.3114,0.7068,0.14053
-1.7765,6.0954,-2.8311,-2.3751,0.66485,0.14653
-2.1147,6.163,-2.5419,-2.4128,0.60852,0.15241
-2.4425,6.1944,-2.2431,-2.4412,0.53665,0.15827
-2.7727,6.1898,-1.9472,-2.4766,0.44846,0.16318
-3.1044,6.1537,-1.6653,-2.522,0.33954,0.16729
-3.4162,6.1031,-1.4053,-2.5612,0.21695,0.17178
-3.6982,6.0479,-1.1617,-2.5778,0.093607,0.17707
-3.9571,5.9808,-0.92248,-2.5674,-0.023173,0.18191
-4.2079,5.8871,-0.67226,-2.5335,-0.13053,0.18482
-4.4529,5.7563,-0.41086,-2.4748,-0.23207,0.18487
-4.7003,5.5744,-0.12992,-2.3845,-0.34142,0.18191
-4.9535,5.333,0.1867,-2.2696,-0.45753,0.1763
-5.1999,5.0378,0.53471,-2.1384,-0.56788,0.16884
-5.426,4.6984,0.89976,-1.9984,-0.66598,0.16038
-5.6231,4.3229,1.2721,-1.8558,-0.75631,0.15111
-5.7824,3.926,1.6302,-1.7167,-0.84656,0.14125
-5.9014,3.51,1.9685,-1.5808,-0.94006,0.13091
-5.9828,3.0729,2.2825,-1.4456,-1.043,0.1205
-6.025,2.5916,2.5896,-1.2971,-1.1581,0.10918
-6.0088,2.0611,2.907,-1.132,-1.2734,0.095937
-5.9146,1.4881,3.2424,-0.95075,-1.3793,0.080375
-5.7253,0.91196,3.5828,-0.76927,-1.4587,0.063093
-5.4345,0.33358,3.9025,-0.57122,-1.5054,0.043778
-5.0427,-0.30003,4.1742,-0.31209,-1.5284,0.020957
-4.5552,-1.0227,4.368,0.034138,-1.5376,-0.0062537
-3.9856,-1.8086,4.4658,0.44842,-1.5209,-0.036546
-3.3703,-2.5794,4.4669,0.86571,-1.472,-0.06686
-2.7653,-3.2646,4.3726,1.2262,-1.4025,-0.094397
-2.1728,-3.8514,4.1947,1.5219,-1.3201,-0.11896
-1.5853,-4.3544,3.9434,1.7687,-1.2321,-0.14127
-1.0019,-4.7833,3.6358,1.9872,-1.1409,-0.16232
-0.44073,-5.1308,3.301,2.1827,-1.0429,-0.18209
0.091264,-5.3905,2.973,2.3589,-0.92848,-0.20024
0.5939,-5.5759,2.6705,2.5312,-0.79449,-0.21757
1.033,-5.6824,2.4399,2.7044,-0.63949,-0.23388
1.3814,-5.7045,2.3256,2.8869,-0.46125,-0.24869
1.6559,-5.6591,2.3211,3.0962,-0.25812,-0.26343
1.8929,-5.577,2.386,3.3378,-0.036617,-0.27985
2.1048,-5.4936,2.4717,3.5801,0.16961,-0.29742
2.2989,-5.4129,2.5715,3.7965,0.34323,-0.31423
2.4871,-5.3387,2.6692,3.9766,0.47634,-0.32911
2.6684,-5.2651,2.7656,4.1189,0.57797,-0.34105
2.8421,-5.1858,2.8703,4.237,0.66685,-0.35065
3.0004,-5.0956,2.9971,4.3356,0.74962,-0.35818
3.1426,-4.9945,3.1503,4.4216,0.82463,-0.36411
3.2713,-4.9004,3.29,4.4992,0.88666,-0.36856
3.3981,-4.8217,3.398,4.5799,0.94186,-0.37276
3.5307,-4.7506,3.5102,4.6798,0.9891,-0.379
3.6671,-4.677,3.6617,4.7935,1.0165,-0.38783
