"V1","V2","V3","V4","V5","V6"
-0.33263,1.9614,0.87538,0.9749,-0.065025,3.6431
-0.05645,2.0259,0.91421,1.0654,-0.019712,3.6343
0.21636,2.0826,0.95538,1.1628,0.018663,3.6252
0.47914,2.1266,1.0012,1.2686,0.047177,3.6158
0.75122,2.1653,1.0563,1.3813,0.078114,3.6052
1.0948,2.2112,1.1331,1.5121,0.136,3.5909
1.552,2.2592,1.242,1.6607,0.2165,3.571
2.0839,2.2824,1.373,1.7763,0.27389,3.5474
2.5945,2.2521,1.4999,1.7894,0.25871,3.5248
2.997,2.157,1.5936,1.6485,0.1557,3.5076
3.2587,2.0055,1.6416,1.362,-0.016186,3.4972
3.3936,1.8196,1.6562,0.99946,-0.22204,3.4921
3.4239,1.6305,1.6503,0.63733,-0.42114,3.491
3.3816,1.4514,1.6373,0.30557,-0.59222,3.4923
3.2928,1.2815,1.6185,-0.0059119,-0.72944,3.4953
3.1579,1.1183,1.5868,-0.31092,-0.85256,3.5
2.98,0.96203,1.5405,-0.61154,-0.97751,3.5066
2.7738,0.82359,1.4824,-0.89866,-1.1025,3.5148
2.5643,0.71838,1.4174,-1.1485,-1.2126,3.5237
2.3534,0.63849,1.3493,-1.3637,-1.3188,3.533
2.1503,0.58931,1.2839,-1.5211,-1.4275,3.542
1.9638,0.56894,1.2244,-1.6209,-1.5327,3.5502
1.8062,0.57136,1.1739,-1.68,-1.6223,3.5576
1.6565,0.56928,1.1273,-1.7433,-1.7111,3.5646
1.49,0.54899,1.0764,-1.8324,-1.8113,3.5723
1.3126,0.52412,1.0188,-1.9321,-1.9081,3.5806
1.1297,0.50175,0.9524,-2.0462,-1.9793,3.5897
0.94768,0.48542,0.87842,-2.1655,-2.0166,3.5992
0.76438,0.4756,0.80337,-2.2635,-2.0304,3.6084
0.58107,0.47457,0.73532,-2.3241,-2.0247,3.6168
0.42255,0.49849,0.68704,-2.3071,-2.0012,3.6231
0.31201,0.55267,0.66396,-2.213,-1.9344,3.6265
0.27821,0.62633,0.66586,-2.0735,-1.7922,3.626
0.30331,0.699,0.68243,-1.9218,-1.6134,3.6228
0.32838,0.75101,0.69652,-1.7991,-1.4826,3.6197
0.29995,0.76723,0.68893,-1.7592,-1.4537,3.62
0.1809,0.73978,0.64443,-1.8317,-1.5262,3.6255
-0.028968,0.66283,0.55065,-2.0353,-1.6273,3.6359
-0.29393,0.54751,0.41254,-2.3406,-1.6803,3.6492
-0.57737,0.41337,0.24618,-2.6962,-1.6337,3.6636
-0.86705,0.27359,0.063454,-3.0567,-1.4813,3.678
-1.1487,0.14541,-0.11851,-3.3633,-1.2676,3.6914
-1.4036,0.043414,-0.2839,-3.5797,-1.0381,3.7026
-1.6302,-0.027419,-0.43284,-3.7004,-0.80208,3.7119
-1.8236,-0.063813,-0.56745,-3.7255,-0.54631,3.7191
-1.9565,-0.064947,-0.68036,-3.6525,-0.26065,3.7229
-2.0008,-0.031943,-0.7578,-3.4985,0.041448,3.7224
-1.9693,0.032052,-0.80013,-3.2938,0.32586,3.7191
-1.9045,0.11406,-0.82845,-3.0603,0.57502,3.7148
-1.8478,0.1942,-0.85972,-2.8317,0.77056,3.7114
-1.827,0.25467,-0.90024,-2.6447,0.8924,3.71
-1.8469,0.28432,-0.94208,-2.5263,0.92529,3.7104
-1.8999,0.28714,-0.98322,-2.4611,0.89713,3.7117
-1.967,0.27005,-1.0215,-2.4338,0.86384,3.7131
-2.0332,0.24613,-1.0632,-2.4232,0.89783,3.7145
-2.0857,0.23199,-1.1043,-2.3937,0.99249,3.7153
-2.1036,0.22604,-1.1292,-2.3341,1.1111,3.7139
-2.0785,0.22035,-1.1304,-2.2422,1.2251,3.7092
-2.0148,0.21326,-1.1092,-2.1264,1.3199,3.7015
-1.9292,0.20461,-1.0755,-1.9984,1.3921,3.6922
-1.8405,0.19754,-1.0349,-1.8828,1.4341,3.6832
-1.7625,0.20011,-0.99369,-1.7878,1.4566,3.6761
-1.7054,0.21071,-0.9565,-1.7176,1.461,3.6711
-1.6733,0.22136,-0.92894,-1.6594,1.474,3.6677
-1.6616,0.22694,-0.92001,-1.586,1.5354,3.6647
-1.6534,0.23714,-0.93232,-1.4506,1.6306,3.6606
-1.607,0.2858,-0.94019,-1.2722,1.766,3.6563
-1.4959,0.38542,-0.92809,-1.0723,1.9431,3.6522
-1.3295,0.51325,-0.90168,-0.84668,2.129,3.6471
-1.1444,0.63001,-0.883,-0.57691,2.2662,3.6396
-0.96014,0.71545,-0.88194,-0.26379,2.3257,3.6292
-0.77544,0.77224,-0.88719,0.054289,2.3209,3.6172
-0.54857,0.8288,-0.8728,0.36124,2.3075,3.6042
-0.26785,0.89189,-0.83408,0.68094,2.2991,3.5894
0.083396,0.96943,-0.76265,1.0232,2.3064,3.5721
0.4959,1.0541,-0.66941,1.4102,2.2985,3.5519
0.9188,1.1275,-0.57249,1.8018,2.2402,3.5309
