"V1","V2","V3","V4","V5","V6"
-2.6014,-0.84461,0.56284,1.5737,1.0788,3.519
-2.4316,-0.51155,0.62189,1.8393,0.989,3.5165
-2.2486,-0.18529,0.68096,2.0893,0.89153,3.5138
-2.0347,0.13359,0.74009,2.3082,0.77348,3.5107
-1.7805,0.44109,0.79632,2.4803,0.61799,3.5072
-1.48,0.73939,0.8475,2.5962,0.42004,3.5036
-1.1447,1.0279,0.89584,2.6488,0.20144,3.5003
-0.78942,1.3028,0.94807,2.6495,0.0043338,3.4973
-0.42209,1.5537,1.0089,2.6255,-0.13418,3.4938
-0.019658,1.7912,1.0843,2.5984,-0.22191,3.4884
0.43401,2.0163,1.1772,2.5714,-0.27352,3.4803
0.92097,2.2095,1.2819,2.5255,-0.3047,3.4698
1.4126,2.359,1.3855,2.4154,-0.35739,3.4588
1.8639,2.4495,1.4736,2.1975,-0.47168,3.4496
2.2593,2.4654,1.5497,1.8709,-0.65223,3.4426
2.5794,2.4016,1.623,1.4779,-0.84773,3.4373
2.8399,2.2692,1.696,1.0609,-1.0008,3.4326
3.0656,2.0861,1.7554,0.64532,-1.0764,3.4269
3.2701,1.8533,1.7953,0.22326,-1.0722,3.4193
3.4334,1.5706,1.8209,-0.20944,-1.014,3.4108
3.5165,1.2459,1.8473,-0.64358,-0.94016,3.4032
3.4963,0.88265,1.8718,-1.0839,-0.87172,3.3975
3.3689,0.50001,1.8795,-1.5161,-0.81171,3.394
3.1427,0.12014,1.8669,-1.923,-0.75398,3.3927
2.829,-0.25291,1.8356,-2.3035,-0.6859,3.3934
2.4555,-0.59037,1.7911,-2.6407,-0.602,3.3962
2.0309,-0.88553,1.7334,-2.9339,-0.49963,3.4011
1.5745,-1.1307,1.6623,-3.1682,-0.37236,3.4074
1.0933,-1.3317,1.5756,-3.3298,-0.20833,3.414
0.58433,-1.5072,1.4682,-3.4066,-0.0056475,3.4196
0.05397,-1.6594,1.3442,-3.413,0.21552,3.4245
-0.47373,-1.7679,1.213,-3.3853,0.41905,3.4304
-1.0012,-1.8288,1.0698,-3.3274,0.58959,3.4379
-1.5315,-1.8371,0.90812,-3.2228,0.73069,3.4468
-2.0664,-1.781,0.72113,-3.0419,0.85936,3.4565
-2.5868,-1.6533,0.5105,-2.7438,0.98207,3.4654
-3.0727,-1.4568,0.28634,-2.3189,1.0886,3.4721
-3.4778,-1.2119,0.073991,-1.8281,1.1533,3.4762
-3.775,-0.94777,-0.10915,-1.3493,1.1704,3.4786
-3.9514,-0.68607,-0.24968,-0.9357,1.1729,3.48
-4.0212,-0.44545,-0.34264,-0.58321,1.1633,3.4796
-4.0174,-0.22239,-0.39897,-0.24887,1.1236,3.4765
-3.9595,0.0068135,-0.43536,0.084695,1.0612,3.4719
-3.8583,0.2536,-0.46317,0.3944,0.98788,3.4677
-3.7222,0.5246,-0.49462,0.66759,0.90193,3.465
-3.5623,0.80773,-0.53544,0.89207,0.79091,3.4643
-3.3801,1.0932,-0.58769,1.0697,0.65113,3.4652
-3.1688,1.3747,-0.64861,1.2121,0.49816,3.4669
-2.9151,1.6515,-0.71447,1.3363,0.35032,3.4684
-2.6037,1.929,-0.78264,1.4498,0.21094,3.4693
-2.2392,2.1982,-0.8475,1.5359,0.075268,3.4695
-1.8425,2.4427,-0.90501,1.5745,-0.065067,3.4696
-1.4443,2.6461,-0.95361,1.551,-0.20925,3.4698
-1.0466,2.8077,-0.99569,1.4751,-0.34845,3.4701
-0.65081,2.9329,-1.03,1.3673,-0.45877,3.47
-0.24883,3.0302,-1.053,1.2481,-0.51626,3.4687
0.16551,3.0963,-1.0611,1.1331,-0.51514,3.4659
0.61424,3.1183,-1.0536,1.0167,-0.47009,3.461
1.1095,3.074,-1.0342,0.8764,-0.40854,3.454
1.6408,2.9405,-1.0113,0.68188,-0.35744,3.4453
2.1704,2.7065,-0.99572,0.41274,-0.33359,3.4359
2.635,2.3902,-0.98507,0.088451,-0.33232,3.427
2.9848,2.0288,-0.97052,-0.24445,-0.33329,3.4197
3.2099,1.6387,-0.94883,-0.56181,-0.32384,3.4141
3.3169,1.213,-0.92277,-0.86138,-0.30276,3.4098
3.3157,0.7275,-0.9008,-1.1516,-0.26834,3.4062
3.21,0.19122,-0.88724,-1.4308,-0.2209,3.4035
3.006,-0.35512,-0.8769,-1.6899,-0.16536,3.4025
2.7186,-0.87982,-0.87324,-1.9092,-0.10063,3.403
2.3613,-1.3562,-0.87402,-2.0937,-0.037191,3.4055
1.9533,-1.7672,-0.87656,-2.2471,0.025583,3.4104
1.5199,-2.1042,-0.87916,-2.3648,0.094123,3.4171
1.0915,-2.371,-0.88233,-2.419,0.17677,3.424
0.68431,-2.5812,-0.88409,-2.3782,0.27639,3.4295
0.29151,-2.745,-0.87888,-2.2293,0.39455,3.4332
-0.097314,-2.8762,-0.86373,-1.9514,0.51376,3.4347
-0.47967,-2.9764,-0.83844,-1.5502,0.61474,3.4338
-0.82719,-3.0291,-0.80376,-1.0765,0.69317,3.4315
-1.1056,-3.01,-0.75986,-0.60179,0.77578,3.4292
-1.3031,-2.9197,-0.70731,-0.16043,0.86811,3.4276
-1.4229,-2.7778,-0.64931,0.23934,0.95676,3.4264
-1.4759,-2.6038,-0.58558,0.60924,1.0319,3.4249
-1.4708,-2.4188,-0.51319,0.95437,1.0884,3.4226
-1.4165,-2.2357,-0.42912,1.2831,1.123,3.4191
-1.3236,-2.0523,-0.33128,1.6084,1.1338,3.4142
-1.1987,-1.8617,-0.22004,1.9384,1.1204,3.408
-1.0532,-1.6687,-0.10058,2.2548,1.0793,3.4012
-0.88744,-1.4705,0.027198,2.5499,1.016,3.3939
