"V1","V2","V3","V4","V5","V6"
3.7013,-0.40225,0.71117,-1.1511,-0.48357,3.2366
3.7268,-0.43226,0.73762,-1.1484,-0.39052,3.2339
3.7622,-0.45084,0.76125,-1.1268,-0.29671,3.2307
3.8149,-0.43221,0.77742,-1.0653,-0.21356,3.2274
3.8828,-0.34899,0.77828,-0.95337,-0.16326,3.2247
3.9585,-0.17937,0.75369,-0.78723,-0.16128,3.2239
4.0287,0.066293,0.70726,-0.57392,-0.19781,3.2249
4.0802,0.3586,0.64978,-0.32903,-0.25526,3.2272
4.1009,0.65764,0.58962,-0.082456,-0.31333,3.2302
4.0845,0.93793,0.5279,0.1471,-0.35226,3.2337
4.0288,1.193,0.46462,0.35569,-0.3642,3.2378
3.9298,1.4203,0.39658,0.53886,-0.3498,3.2429
3.7774,1.6237,0.32256,0.69986,-0.32149,3.2493
3.5612,1.8036,0.24397,0.84375,-0.29674,3.2573
3.2717,1.962,0.15687,0.97801,-0.28129,3.2671
2.9205,2.0933,0.063381,1.1014,-0.26997,3.278
2.5309,2.188,-0.029065,1.2065,-0.26512,3.289
2.1289,2.2391,-0.11499,1.2878,-0.27712,3.2993
1.7251,2.2522,-0.1954,1.3438,-0.30716,3.3087
1.3383,2.2371,-0.27112,1.3676,-0.34817,3.3175
0.98877,2.2022,-0.34029,1.3507,-0.39919,3.3259
0.68372,2.1531,-0.402,1.2951,-0.46223,3.3339
0.43152,2.0943,-0.45541,1.2075,-0.53911,3.3413
0.22464,2.0302,-0.50324,1.0967,-0.63285,3.3482
0.051544,1.9678,-0.54793,0.96857,-0.73774,3.3549
-0.10242,1.9072,-0.59315,0.82366,-0.85903,3.3618
-0.24633,1.8478,-0.6395,0.66603,-0.99473,3.3692
-0.37303,1.7953,-0.68389,0.49431,-1.1284,3.377
-0.47002,1.7559,-0.72137,0.32365,-1.2408,3.3843
-0.53687,1.7317,-0.74663,0.18959,-1.312,3.3898
-0.5771,1.7219,-0.75858,0.10796,-1.3386,3.3931
-0.59232,1.7277,-0.75649,0.085639,-1.3227,3.3941
-0.58595,1.7449,-0.74447,0.11198,-1.2756,3.3932
-0.56074,1.7722,-0.72454,0.18067,-1.2007,3.3907
-0.52206,1.8062,-0.70095,0.27791,-1.1109,3.3869
-0.47732,1.8442,-0.67541,0.39418,-1.0136,3.3825
-0.43275,1.8826,-0.65007,0.51523,-0.9218,3.3779
-0.3917,1.9169,-0.62835,0.61884,-0.85473,3.374
-0.35318,1.9423,-0.61563,0.67313,-0.83468,3.3718
-0.32001,1.9535,-0.61619,0.65724,-0.87287,3.3721
-0.29761,1.9462,-0.63312,0.5512,-0.9697,3.3756
-0.29964,1.9087,-0.67386,0.34716,-1.1386,3.3826
-0.33006,1.8435,-0.73967,0.040359,-1.3628,3.3936
