"V1","V2","V3","V4","V5","V6"
4.6141,1.9965,-0.87737,0.57604,1.252,-3.3787
4.736,1.5463,-0.85171,0.51054,1.095,-3.3945
4.8483,1.1085,-0.8105,0.42519,0.93813,-3.4094
4.9414,0.70786,-0.7486,0.32916,0.79931,-3.4225
5.0168,0.35143,-0.67345,0.26651,0.70363,-3.4348
5.0841,0.016975,-0.59173,0.27509,0.65819,-3.4483
5.1468,-0.31046,-0.50302,0.35486,0.64813,-3.4636
5.2076,-0.6216,-0.4005,0.47537,0.66388,-3.4797
5.2599,-0.91415,-0.28541,0.60589,0.68976,-3.4954
5.298,-1.1955,-0.15706,0.72487,0.7088,-3.5103
5.3193,-1.4585,-0.02146,0.82261,0.71675,-3.5239
5.3215,-1.7017,0.11943,0.8914,0.71069,-3.5361
5.3037,-1.9209,0.26248,0.92746,0.6917,-3.5469
5.2632,-2.1284,0.41285,0.93386,0.66432,-3.5566
5.1961,-2.3376,0.57739,0.91072,0.63252,-3.5655
5.0942,-2.5589,0.76207,0.85743,0.59159,-3.5735
4.9501,-2.7922,0.95503,0.80128,0.53265,-3.5808
4.7485,-3.0521,1.147,0.77738,0.4342,-3.5878
4.4963,-3.3156,1.3363,0.76025,0.30744,-3.5933
4.1922,-3.5756,1.5278,0.74676,0.15684,-3.5973
3.8649,-3.7995,1.718,0.73136,0.013862,-3.5992
3.5345,-3.9725,1.9059,0.73185,-0.10379,-3.5998
3.1874,-4.109,2.1007,0.7657,-0.20514,-3.6001
2.8174,-4.2152,2.2993,0.78485,-0.28951,-3.6
2.4336,-4.2916,2.4903,0.7598,-0.35264,-3.5984
2.0713,-4.3349,2.6512,0.6861,-0.38226,-3.595
1.7561,-4.3494,2.7709,0.56764,-0.36335,-3.5903
1.5193,-4.3446,2.8385,0.42525,-0.2938,-3.5852
1.3511,-4.3316,2.8629,0.2919,-0.19728,-3.5809
1.2335,-4.3132,2.8579,0.1724,-0.081323,-3.5776
1.086,-4.2943,2.8617,0.11596,-0.01872,-3.5757
0.83915,-4.2771,2.8979,0.1425,-0.063001,-3.5748
