"V1","V2","V3","V4","V5","V6"
-5.2321,-0.69806,0.32185,1.1439,0.058285,-0.63843
-5.2542,-0.91088,0.33519,1.0397,0.01173,-0.64311
-5.2728,-1.1211,0.34332,0.94117,-0.029969,-0.64769
-5.2945,-1.3089,0.33686,0.85483,-0.075359,-0.65138
-5.3276,-1.462,0.30693,0.78148,-0.12883,-0.65348
-5.3768,-1.5492,0.2633,0.72279,-0.19603,-0.65296
-5.4363,-1.5697,0.21838,0.68025,-0.26462,-0.65015
-5.487,-1.553,0.18718,0.65038,-0.31283,-0.64676
-5.5062,-1.5428,0.18176,0.63073,-0.32446,-0.64513
-5.4958,-1.555,0.19424,0.62001,-0.30604,-0.6456
-5.4669,-1.5747,0.21803,0.61919,-0.27095,-0.64723
-5.4379,-1.58,0.24595,0.62831,-0.23978,-0.64858
-5.4261,-1.5638,0.263,0.63837,-0.22341,-0.64851
-5.4286,-1.5198,0.27399,0.64755,-0.21656,-0.64716
-5.4245,-1.4782,0.2838,0.66261,-0.1971,-0.64677
-5.4192,-1.443,0.28083,0.68492,-0.16348,-0.64689
-5.4155,-1.4109,0.26723,0.71559,-0.12054,-0.64706
-5.4049,-1.3903,0.25922,0.75088,-0.072935,-0.64782
-5.3839,-1.3833,0.26569,0.78473,-0.026897,-0.64936
-5.3515,-1.4147,0.27115,0.80964,0.029141,-0.65238
-5.3095,-1.48,0.26953,0.82642,0.098275,-0.65647
-5.2648,-1.5416,0.26621,0.84616,0.1711,-0.66041
-5.2277,-1.5582,0.27022,0.87829,0.23191,-0.66278
-5.2013,-1.5035,0.2888,0.93236,0.27385,-0.66288
-5.1814,-1.3908,0.31628,1.0094,0.30376,-0.6613
-5.1618,-1.2679,0.33347,1.1003,0.33581,-0.65956
-5.1387,-1.1673,0.32698,1.194,0.37554,-0.6587
-5.1115,-1.1087,0.28955,1.2849,0.4212,-0.65925
-5.0828,-1.0769,0.23199,1.3663,0.45736,-0.66052
-5.0587,-1.0255,0.17832,1.4308,0.46086,-0.66083
-5.0443,-0.94365,0.13483,1.4718,0.42342,-0.65961
-5.0426,-0.84513,0.10352,1.4835,0.34929,-0.65711
-5.0504,-0.73895,0.082838,1.4696,0.25093,-0.65357
-5.0642,-0.62832,0.077721,1.4369,0.13878,-0.64929
-5.081,-0.52071,0.091721,1.3942,0.027883,-0.64483
-5.0985,-0.46699,0.11355,1.3441,-0.054528,-0.64203
-5.1135,-0.43685,0.14703,1.2879,-0.11608,-0.64018
-5.1237,-0.37891,0.19732,1.2275,-0.17934,-0.63766
-5.1296,-0.30852,0.25902,1.1619,-0.24669,-0.63486
-5.1324,-0.23805,0.32581,1.0927,-0.31536,-0.63236
-5.1354,-0.19588,0.38328,1.0299,-0.37012,-0.63089
-5.1406,-0.18081,0.41989,0.97803,-0.404,-0.63017
-5.1524,-0.15977,0.43443,0.93052,-0.42816,-0.62886
-5.1714,-0.098874,0.43154,0.88314,-0.45426,-0.62578
-5.1965,0.011343,0.4093,0.84076,-0.4868,-0.62063
-5.2201,0.19246,0.3689,0.80695,-0.52758,-0.61294
-5.2341,0.42955,0.30967,0.79076,-0.56431,-0.60343
-5.2353,0.66411,0.22947,0.80548,-0.5731,-0.59419
-5.2188,0.87131,0.14035,0.84861,-0.55018,-0.58638
-5.1831,1.0474,0.053785,0.91322,-0.50221,-0.58042
-5.13,1.2083,-0.019057,0.97875,-0.45447,-0.57593
-5.0638,1.3655,-0.072788,1.0292,-0.42235,-0.57255
-4.9867,1.5295,-0.10532,1.0557,-0.40624,-0.56953
-4.9166,1.6633,-0.12446,1.0674,-0.40106,-0.567
-4.8624,1.7585,-0.13164,1.0641,-0.40975,-0.56479
-4.8154,1.8501,-0.13093,1.0406,-0.44129,-0.56212
-4.7772,1.9385,-0.12831,0.99682,-0.49324,-0.55908
-4.7557,2.0083,-0.13431,0.93639,-0.56171,-0.55605
-4.7474,2.068,-0.15695,0.85934,-0.64815,-0.55252
-4.7431,2.138,-0.19504,0.75919,-0.75503,-0.54761
-4.736,2.2275,-0.23689,0.63165,-0.87497,-0.5414
-4.7263,2.3187,-0.2707,0.49627,-0.98452,-0.53523
-4.7178,2.3908,-0.29182,0.37793,-1.0653,-0.53035
-4.7083,2.4481,-0.31343,0.29085,-1.1225,-0.52659
-4.6911,2.4944,-0.33354,0.25133,-1.1456,-0.52439
-4.6648,2.5171,-0.33232,0.27365,-1.1121,-0.5252
-4.6253,2.537,-0.3214,0.32624,-1.0433,-0.52751
-4.558,2.5991,-0.319,0.36009,-0.969,-0.52901
-4.4595,2.7166,-0.33269,0.35947,-0.90265,-0.52896
-4.3477,2.8526,-0.35797,0.34821,-0.84234,-0.52821
-4.2387,2.9734,-0.38631,0.35638,-0.78263,-0.52789
-4.1248,3.0778,-0.41204,0.40191,-0.71211,-0.52865
-3.9808,3.1892,-0.43649,0.48135,-0.62411,-0.53037
-3.7838,3.3214,-0.46823,0.60259,-0.51963,-0.53308
-3.5344,3.4603,-0.51259,0.78854,-0.41176,-0.53748
-3.2406,3.5976,-0.56927,1.0214,-0.32083,-0.5435
-2.8969,3.7444,-0.63702,1.2634,-0.2527,-0.55056
-2.5282,3.8961,-0.70574,1.4784,-0.20921,-0.55769
-2.1994,4.0283,-0.76427,1.6244,-0.19525,-0.56337
-1.9418,4.1344,-0.81151,1.6742,-0.20189,-0.56633
-1.7487,4.2143,-0.8514,1.6447,-0.2218,-0.56684
-1.5903,4.2663,-0.88871,1.5893,-0.25757,-0.56654
-1.433,4.3085,-0.92758,1.5152,-0.29558,-0.56584
-1.2625,4.3589,-0.96928,1.4123,-0.32172,-0.56447
-1.1134,4.4089,-1.0066,1.2979,-0.33625,-0.56258
-1.0346,4.4396,-1.0316,1.2015,-0.34569,-0.56058
-1.0209,4.4495,-1.045,1.1278,-0.35432,-0.55865
-1.0636,4.436,-1.0478,1.0887,-0.37448,-0.55739
-1.1512,4.4043,-1.0433,1.0771,-0.40751,-0.55684
-1.2609,4.3654,-1.0391,1.077,-0.44944,-0.55674
-1.3409,4.335,-1.0441,1.0761,-0.49107,-0.55695
-1.3546,4.3183,-1.0578,1.0855,-0.52641,-0.55778
-1.2821,4.3176,-1.0798,1.116,-0.55145,-0.55957
-1.1085,4.3413,-1.1143,1.146,-0.55609,-0.56197
-0.85982,4.3858,-1.1592,1.1474,-0.53279,-0.56445
-0.5691,4.4375,-1.2079,1.1162,-0.4841,-0.56694
-0.25845,4.4876,-1.2599,1.0497,-0.41205,-0.56952
0.065718,4.5339,-1.3162,0.94385,-0.31924,-0.57204
0.38492,4.5636,-1.3682,0.83877,-0.23062,-0.57527
0.68438,4.566,-1.4082,0.77552,-0.1744,-0.57998
0.96309,4.5425,-1.436,0.75012,-0.14977,-0.58587
1.2139,4.5012,-1.4522,0.74751,-0.14561,-0.59214
1.4225,4.4488,-1.4537,0.77082,-0.16218,-0.59849
1.6149,4.3914,-1.4518,0.78456,-0.17307,-0.60446
1.8237,4.3339,-1.459,0.75283,-0.15693,-0.60969
2.027,4.2728,-1.4613,0.72745,-0.15388,-0.61523
2.1916,4.2092,-1.4454,0.75737,-0.19748,-0.62166
2.2856,4.1542,-1.4125,0.85142,-0.28363,-0.62832
2.315,4.1144,-1.3759,0.97565,-0.37661,-0.63415
2.3482,4.0796,-1.356,1.0478,-0.42608,-0.63842
2.4254,4.0384,-1.354,1.0443,-0.42902,-0.64153
2.5228,3.9905,-1.3635,0.99733,-0.41362,-0.64399
2.6433,3.9299,-1.3829,0.91489,-0.39792,-0.64627
2.7462,3.8662,-1.4026,0.83964,-0.40624,-0.64845
2.8324,3.803,-1.4183,0.77743,-0.43328,-0.65057
2.85,3.7593,-1.4169,0.78845,-0.50547,-0.65286
2.7851,3.7474,-1.3935,0.88614,-0.61889,-0.65519
2.7008,3.7491,-1.3672,0.99892,-0.72288,-0.65727
2.6385,3.7501,-1.3518,1.0827,-0.79056,-0.65904
2.6034,3.7484,-1.3473,1.138,-0.81704,-0.66069
2.591,3.7466,-1.3541,1.1777,-0.79785,-0.66234
2.6005,3.7489,-1.3663,1.2141,-0.73572,-0.66429
2.6491,3.7475,-1.3764,1.2524,-0.64932,-0.66742
2.7508,3.7303,-1.3869,1.289,-0.55844,-0.67218
2.8998,3.6923,-1.3986,1.3169,-0.4764,-0.67827
3.0692,3.6394,-1.4044,1.3352,-0.41287,-0.68487
3.2283,3.583,-1.3998,1.3479,-0.3708,-0.69108
3.3606,3.5264,-1.3889,1.3533,-0.35276,-0.69645
3.4914,3.4583,-1.3691,1.3495,-0.35868,-0.70198
3.6221,3.3803,-1.344,1.3343,-0.38549,-0.7075
3.7174,3.3149,-1.3216,1.3118,-0.42032,-0.71162
3.7637,3.2698,-1.3092,1.2883,-0.45246,-0.71381
3.789,3.2266,-1.3033,1.2595,-0.48819,-0.71526
3.8208,3.1661,-1.2991,1.2167,-0.53908,-0.7172
3.8653,3.088,-1.2916,1.1584,-0.60559,-0.71979
3.9121,3.0064,-1.2785,1.0926,-0.67705,-0.72248
3.9471,2.9337,-1.2651,1.0308,-0.74243,-0.72466
3.9634,2.8731,-1.2556,0.97319,-0.79611,-0.72601
3.9622,2.8216,-1.2526,0.91856,-0.84213,-0.72678
3.9561,2.767,-1.251,0.86066,-0.89434,-0.72744
3.9552,2.7045,-1.2492,0.79771,-0.95364,-0.72823
3.9625,2.6366,-1.2498,0.73058,-1.0103,-0.72905
3.9734,2.5751,-1.25,0.66639,-1.0536,-0.72975
3.9883,2.5148,-1.2444,0.60132,-1.0891,-0.73054
4.0099,2.4446,-1.2282,0.526,-1.1311,-0.73164
4.0328,2.3659,-1.2049,0.44623,-1.1815,-0.73301
4.0436,2.304,-1.1849,0.3853,-1.2207,-0.73409
4.0395,2.273,-1.1742,0.35499,-1.2368,-0.73457
4.0244,2.2717,-1.1689,0.35318,-1.23,-0.7345
3.9996,2.3055,-1.1695,0.38467,-1.1922,-0.73397
3.9742,2.3547,-1.1773,0.43743,-1.1269,-0.73358
3.9612,2.3972,-1.1896,0.49502,-1.0445,-0.73392
3.9653,2.4238,-1.2043,0.5467,-0.95542,-0.73493
3.9817,2.4365,-1.2179,0.58766,-0.87055,-0.73628
4.0085,2.4393,-1.2292,0.62037,-0.79122,-0.73794
4.0433,2.4338,-1.2402,0.6498,-0.71915,-0.74013
4.0802,2.4245,-1.2556,0.67832,-0.65306,-0.74262
4.1178,2.4104,-1.2788,0.70865,-0.58926,-0.74526
4.1597,2.3885,-1.3051,0.74083,-0.52547,-0.74815
4.2149,2.3583,-1.3232,0.77878,-0.4568,-0.75175
4.2872,2.3233,-1.3242,0.82668,-0.38402,-0.75629
4.3786,2.281,-1.3099,0.88163,-0.30929,-0.76181
