"V1","V2","V3","V4","V5","V6"
2.9702,-0.48155,-3.639,-0.6965,-0.48558,3.7971
2.9306,-0.41247,-3.6733,-0.70171,-0.5263,3.7986
2.8906,-0.33288,-3.708,-0.70406,-0.56313,3.8001
2.8512,-0.23351,-3.7438,-0.69488,-0.58779,3.8015
2.8162,-0.10838,-3.781,-0.65835,-0.58682,3.8025
2.7826,0.051742,-3.8197,-0.59246,-0.56112,3.8029
2.7431,0.21947,-3.8635,-0.50977,-0.52387,3.8028
2.6951,0.37678,-3.9155,-0.41721,-0.48351,3.8025
2.6423,0.5084,-3.9738,-0.32127,-0.44725,3.802
2.5928,0.60123,-4.0311,-0.23147,-0.41987,3.8015
2.5539,0.66489,-4.0796,-0.15181,-0.39541,3.8009
2.5265,0.72487,-4.1112,-0.085975,-0.3706,3.8
2.5025,0.80686,-4.1261,-0.029295,-0.34127,3.7989
2.469,0.92079,-4.1309,0.02277,-0.31062,3.7977
2.4089,1.0654,-4.1342,0.074627,-0.28249,3.7966
2.3097,1.2529,-4.135,0.12558,-0.2535,3.7959
2.1776,1.4733,-4.1296,0.17148,-0.22094,3.7957
2.0298,1.6952,-4.1229,0.2136,-0.18387,3.7958
1.8855,1.8893,-4.1203,0.25315,-0.14125,3.7961
1.7687,2.0365,-4.1193,0.29212,-0.097844,3.7963
1.6915,2.1339,-4.1171,0.32934,-0.058829,3.7963
1.6461,2.1984,-4.1109,0.36032,-0.027173,3.796
1.623,2.2415,-4.1019,0.37987,-0.0046938,3.7955
1.6157,2.2673,-4.0926,0.38638,0.00599,3.795
1.6243,2.2739,-4.084,0.3796,-0.00054651,3.7948
1.6435,2.2556,-4.0793,0.3595,-0.034662,3.7947
1.6736,2.2072,-4.0782,0.32671,-0.10229,3.7948
1.7167,2.1314,-4.0781,0.28181,-0.19686,3.7951
1.7578,2.0544,-4.0759,0.23275,-0.28953,3.7957
1.7878,2.0005,-4.0662,0.18551,-0.35891,3.7963
1.8057,1.9761,-4.0519,0.15204,-0.39346,3.7968
1.8174,1.9678,-4.0393,0.13479,-0.40054,3.7969
1.8264,1.9617,-4.0309,0.12623,-0.39791,3.7967
1.8289,1.9565,-4.0277,0.1199,-0.39621,3.7966
1.8093,1.9663,-4.0315,0.11636,-0.38945,3.7968
1.7663,1.9921,-4.0429,0.11497,-0.37297,3.7973
1.7152,2.02,-4.0581,0.1099,-0.35277,3.7981
1.6687,2.0392,-4.0749,0.10291,-0.33297,3.799
1.6323,2.0529,-4.0921,0.10596,-0.30577,3.7995
1.6115,2.0629,-4.106,0.12136,-0.26931,3.7997
1.6028,2.078,-4.1166,0.15452,-0.21355,3.7994
1.604,2.1033,-4.1256,0.20868,-0.13198,3.7987
1.6221,2.1255,-4.133,0.27326,-0.041798,3.7977
1.6704,2.1311,-4.1342,0.33749,0.037461,3.7963
1.753,2.1163,-4.1264,0.39763,0.098687,3.7944
1.859,2.0869,-4.1098,0.45113,0.14344,3.7921
1.9718,2.0562,-4.0856,0.49884,0.17775,3.7895
2.0781,2.031,-4.058,0.54263,0.20916,3.7867
2.1725,2.0069,-4.0327,0.58212,0.23685,3.7841
2.2439,1.9872,-4.0126,0.61361,0.25603,3.782
2.2981,1.972,-3.9932,0.635,0.26473,3.7804
2.3458,1.9543,-3.9743,0.64569,0.26371,3.7792
2.3949,1.9266,-3.9572,0.64471,0.25235,3.7783
2.4477,1.8882,-3.9418,0.63403,0.23218,3.7775
2.4878,1.8499,-3.9306,0.6139,0.20469,3.7772
2.5033,1.8167,-3.9262,0.5811,0.16735,3.7775
2.5033,1.782,-3.9271,0.53484,0.11799,3.7784
2.5008,1.7378,-3.9304,0.47852,0.05945,3.7797
2.5039,1.6798,-3.9351,0.41924,-0.00014945,3.781
2.5057,1.6137,-3.9452,0.36344,-0.053703,3.7822
2.5011,1.5449,-3.9599,0.30903,-0.10445,3.7833
2.4891,1.4778,-3.9772,0.25477,-0.15276,3.7845
2.4812,1.4028,-3.9943,0.19949,-0.19946,3.7856
2.4917,1.3161,-4.0039,0.14228,-0.24399,3.7869
