"V1","V2","V3","V4","V5","V6"
-3.1929,0.05718,0.43322,-0.026766,1.0031,11.692
-3.219,0.2346,0.35546,0.014172,0.88016,11.697
-3.2366,0.39366,0.28647,0.040138,0.76684,11.702
-3.2385,0.52973,0.22708,0.05304,0.66898,11.706
-3.2289,0.64864,0.17113,0.064336,0.57421,11.709
-3.2143,0.75817,0.1117,0.085591,0.47068,11.712
-3.1895,0.86838,0.046219,0.12923,0.36049,11.714
-3.1409,0.99705,-0.025276,0.20599,0.24886,11.715
-3.0472,1.1567,-0.096458,0.3143,0.1573,11.715
-2.8971,1.3432,-0.16552,0.44402,0.093693,11.714
-2.6756,1.5534,-0.2371,0.58789,0.042838,11.712
-2.3558,1.796,-0.31337,0.74063,-0.011498,11.709
-1.9304,2.056,-0.3906,0.88489,-0.085708,11.704
-1.43,2.3026,-0.46375,0.98028,-0.19262,11.698
-0.92186,2.5016,-0.52949,0.98869,-0.33112,11.693
-0.44787,2.6431,-0.57952,0.93818,-0.46171,11.689
-0.0032248,2.7405,-0.60446,0.89333,-0.53797,11.684
0.43054,2.8093,-0.60263,0.88353,-0.54913,11.677
0.85061,2.8564,-0.57666,0.89383,-0.50485,11.668
1.2832,2.877,-0.5311,0.89112,-0.42823,11.658
1.7161,2.862,-0.47129,0.84944,-0.34483,11.648
2.1282,2.8069,-0.40452,0.75489,-0.26908,11.639
2.4996,2.7098,-0.33846,0.6126,-0.20573,11.631
2.8403,2.5663,-0.27376,0.44482,-0.15259,11.622
3.1603,2.3855,-0.20485,0.30275,-0.099289,11.611
3.4756,2.1723,-0.13006,0.22502,-0.017106,11.598
3.8105,1.9052,-0.053016,0.20838,0.12848,11.579
4.1631,1.5567,0.033972,0.24306,0.32976,11.556
4.5056,1.0984,0.14236,0.29974,0.54219,11.528
4.7704,0.53868,0.27536,0.33792,0.70024,11.498
4.9205,-0.10961,0.44047,0.33359,0.77751,11.469
4.9368,-0.78298,0.63542,0.28812,0.76834,11.442
4.8155,-1.4263,0.84717,0.21084,0.67909,11.418
4.5678,-2.0073,1.0593,0.11067,0.53477,11.4
4.2133,-2.5052,1.254,0.0014307,0.36823,11.387
3.7671,-2.9246,1.4279,-0.10251,0.20499,11.378
3.2436,-3.2738,1.588,-0.19685,0.05953,11.374
2.6583,-3.559,1.7392,-0.28161,-0.065555,11.372
2.0494,-3.7706,1.8753,-0.35438,-0.17163,11.374
1.4527,-3.8947,1.9919,-0.41463,-0.2487,11.378
0.83892,-3.9282,2.0941,-0.46673,-0.29706,11.386
0.17096,-3.8664,2.188,-0.47799,-0.34074,11.396
-0.55921,-3.6937,2.2653,-0.45517,-0.38975,11.41
-1.3039,-3.3974,2.3,-0.44361,-0.43444,11.428
-2.0299,-2.9601,2.2799,-0.4595,-0.47997,11.451
-2.7471,-2.3544,2.213,-0.48074,-0.54319,11.478
-3.3949,-1.6182,2.1114,-0.48003,-0.61169,11.506
-3.8596,-0.86001,1.9868,-0.4461,-0.6369,11.531
-4.1269,-0.13838,1.8352,-0.38971,-0.60597,11.552
-4.2375,0.51228,1.6535,-0.33951,-0.5411,11.569
-4.2492,1.0916,1.439,-0.32469,-0.47978,11.585
-4.2122,1.6017,1.1944,-0.37106,-0.45551,11.601
-4.1565,2.0494,0.9161,-0.49127,-0.47676,11.618
-4.0843,2.4642,0.59837,-0.68218,-0.54379,11.636
-3.9763,2.8512,0.25564,-0.90956,-0.61891,11.652
-3.8016,3.2095,-0.090583,-1.1283,-0.64706,11.664
-3.5479,3.5421,-0.44574,-1.3206,-0.60877,11.673
-3.2354,3.8172,-0.80316,-1.4757,-0.52441,11.679
-2.8594,4.0237,-1.1845,-1.5896,-0.41597,11.684
-2.3953,4.168,-1.6095,-1.6552,-0.28644,11.687
-1.8482,4.2413,-2.0443,-1.6493,-0.13526,11.687
-1.2222,4.2308,-2.4605,-1.5623,0.028279,11.682
-0.55136,4.1122,-2.8358,-1.4223,0.17684,11.672
0.12067,3.8543,-3.1652,-1.2802,0.28631,11.659
0.77615,3.4342,-3.4529,-1.1517,0.3589,11.644
1.4045,2.8523,-3.6912,-1.0184,0.41937,11.626
2.0058,2.1355,-3.8622,-0.85354,0.48784,11.607
2.5404,1.3666,-3.9448,-0.64945,0.5629,11.586
2.9558,0.63991,-3.9319,-0.42257,0.61523,11.568
3.247,-0.032365,-3.8378,-0.15672,0.62423,11.55
3.4397,-0.6721,-3.6835,0.18526,0.58942,11.532
3.5787,-1.2737,-3.4658,0.59588,0.52188,11.512
3.6987,-1.8174,-3.1728,1.0059,0.43687,11.491
3.7937,-2.3124,-2.8113,1.3433,0.3243,11.473
3.832,-2.7766,-2.408,1.5614,0.16685,11.457
3.7756,-3.2008,-2.0038,1.6331,-0.028813,11.448
3.5909,-3.5886,-1.6134,1.5728,-0.2501,11.448
3.2599,-3.9456,-1.2289,1.4182,-0.47787,11.455
2.783,-4.2693,-0.83752,1.2112,-0.69448,11.469
2.183,-4.5269,-0.45039,0.99059,-0.87251,11.488
1.4517,-4.6983,-0.061465,0.78185,-1.0127,11.512
0.61703,-4.75,0.30344,0.58468,-1.099,11.54
-0.2836,-4.6623,0.62575,0.40203,-1.1313,11.572
-1.1684,-4.4345,0.88431,0.24922,-1.1264,11.605
-1.9819,-4.075,1.0725,0.12297,-1.1018,11.639
-2.7228,-3.5947,1.1876,0.007163,-1.0734,11.674
-3.3856,-3.0138,1.2203,-0.10467,-1.0464,11.711
-3.9616,-2.3454,1.1699,-0.208,-1.0098,11.749
-4.423,-1.6103,1.0462,-0.28992,-0.95009,11.786
-4.7571,-0.82065,0.86372,-0.34408,-0.86721,11.822
-4.9524,-0.018096,0.63831,-0.37144,-0.7717,11.856
-5.0172,0.75968,0.37911,-0.3843,-0.6699,11.887
-4.9671,1.4701,0.098077,-0.40244,-0.56374,11.914
-4.8118,2.1257,-0.20302,-0.44935,-0.46607,11.939
-4.5555,2.7277,-0.52054,-0.52728,-0.3721,11.96
-4.21,3.2572,-0.85194,-0.6274,-0.28099,11.977
-3.7869,3.6907,-1.1979,-0.72774,-0.19563,11.991
-3.2732,4.0298,-1.5654,-0.81408,-0.11523,12.001
-2.6454,4.2795,-1.9502,-0.85767,-0.03164,12.005
-1.9025,4.4325,-2.3216,-0.82721,0.063373,12.004
-1.0768,4.4655,-2.6467,-0.71812,0.1513,11.995
-0.20299,4.347,-2.9243,-0.5766,0.20829,11.981
0.66064,4.0431,-3.1633,-0.47575,0.21371,11.963
1.4601,3.5366,-3.3718,-0.45468,0.17299,11.945
2.1363,2.8519,-3.5358,-0.48211,0.1216,11.928
2.6879,2.0263,-3.6346,-0.48003,0.12085,11.91
3.156,1.098,-3.6486,-0.37034,0.21314,11.889
3.5656,0.14634,-3.5581,-0.12121,0.38353,11.865
3.8988,-0.73199,-3.3574,0.20903,0.54157,11.839
4.1275,-1.5109,-3.0667,0.53386,0.61369,11.814
4.2044,-2.1954,-2.7301,0.76792,0.56343,11.795
4.0934,-2.8231,-2.3652,0.87967,0.39692,11.783
3.7793,-3.4175,-1.9715,0.89007,0.15865,11.779
3.2587,-3.9848,-1.5389,0.82941,-0.10216,11.783
2.5579,-4.4904,-1.0752,0.72062,-0.34059,11.794
1.7467,-4.8753,-0.61598,0.6033,-0.5271,11.812
0.90674,-5.0943,-0.20042,0.5042,-0.65329,11.834
0.058281,-5.1416,0.16904,0.43448,-0.72564,11.861
-0.77453,-5.0266,0.48845,0.39563,-0.75455,11.889
-1.5676,-4.764,0.75034,0.38559,-0.74724,11.92
-2.2712,-4.3712,0.94525,0.40627,-0.70294,11.95
-2.8574,-3.8485,1.0818,0.4589,-0.62965,11.98
-3.3268,-3.1864,1.1728,0.5358,-0.55209,12.01
-3.7097,-2.3744,1.2297,0.61015,-0.50144,12.041
-4.0044,-1.4862,1.2512,0.62879,-0.51465,12.073
-4.2066,-0.60681,1.2327,0.54277,-0.60067,12.105
-4.3375,0.22955,1.164,0.33722,-0.73625,12.136
