"V1","V2","V3","V4","V5","V6"
2.3811,6.2706,1.6602,-1.4911,1.1248,-7.3599
1.9831,6.3504,1.7757,-1.5853,1.1413,-7.339
1.624,6.3936,1.8601,-1.7056,1.1138,-7.3202
1.3037,6.3767,1.8856,-1.8559,1.007,-7.3044
1.0113,6.3103,1.861,-2.0381,0.83624,-7.2909
0.74968,6.2098,1.7934,-2.2253,0.6386,-7.2806
0.50961,6.0889,1.6867,-2.368,0.45365,-7.2755
0.29428,5.9673,1.5676,-2.4806,0.30197,-7.2736
0.10365,5.8664,1.4706,-2.5811,0.19432,-7.2717
-0.059438,5.7881,1.4003,-2.6881,0.11143,-7.2678
-0.19768,5.7268,1.3475,-2.8061,0.034751,-7.2615
-0.31322,5.6685,1.2877,-2.9406,-0.049857,-7.2536
-0.4099,5.5991,1.1965,-3.0842,-0.14038,-7.246
-0.49579,5.503,1.0506,-3.2323,-0.2362,-7.2404
-0.5771,5.3754,0.8436,-3.3811,-0.33076,-7.2381
-0.65761,5.2246,0.59355,-3.5288,-0.42024,-7.2383
-0.74093,5.0669,0.3319,-3.6769,-0.50606,-7.2387
-0.82659,4.9163,0.08535,-3.8237,-0.58371,-7.2379
-0.91287,4.7643,-0.15907,-3.9599,-0.65798,-7.2369
-0.99338,4.5891,-0.43459,-4.0698,-0.73336,-7.2383
-1.0627,4.4108,-0.71055,-4.1582,-0.78388,-7.2413
-1.1245,4.2464,-0.96428,-4.234,-0.79966,-7.2438
-1.1919,4.0987,-1.2,-4.3063,-0.78849,-7.244
-1.2703,3.9694,-1.4253,-4.3787,-0.75514,-7.2406
-1.3586,3.8589,-1.6431,-4.4507,-0.70339,-7.2339
-1.4421,3.7793,-1.8337,-4.5047,-0.6325,-7.2252
-1.5009,3.7415,-1.9686,-4.5235,-0.55071,-7.2178
-1.5286,3.7369,-2.0454,-4.5078,-0.4706,-7.2135
-1.5304,3.7461,-2.0811,-4.4713,-0.4021,-7.2128
-1.5178,3.7509,-2.1008,-4.4317,-0.3524,-7.2144
-1.5072,3.7271,-2.1395,-4.4084,-0.32768,-7.217
-1.5156,3.6579,-2.2207,-4.4134,-0.33564,-7.2195
-1.5598,3.5369,-2.3624,-4.4563,-0.37334,-7.2203
-1.654,3.3736,-2.5642,-4.5469,-0.43599,-7.2175
-1.7969,3.1872,-2.8088,-4.6785,-0.51055,-7.2105
-1.9574,3.0104,-3.052,-4.8128,-0.57225,-7.2014
-2.0925,2.8614,-3.2645,-4.9041,-0.58709,-7.1938
-2.1972,2.7427,-3.4534,-4.9451,-0.538,-7.1867
-2.2795,2.6541,-3.6337,-4.9406,-0.41825,-7.1784
-2.3383,2.5819,-3.8161,-4.8899,-0.23389,-7.1697
-2.3739,2.5021,-4.0074,-4.7866,-0.019426,-7.1627
-2.3997,2.3769,-4.2374,-4.627,0.19833,-7.1587
-2.415,2.2256,-4.4801,-4.4374,0.40823,-7.1568
-2.4224,2.0722,-4.7069,-4.2485,0.59803,-7.1557
-2.4294,1.931,-4.8955,-4.0872,0.74926,-7.1553
-2.4407,1.8065,-5.0422,-3.9603,0.86079,-7.1554
-2.458,1.6993,-5.1549,-3.8591,0.93853,-7.1559
-2.4773,1.6064,-5.2516,-3.7596,1.0016,-7.1563
-2.491,1.5131,-5.3596,-3.6277,1.0784,-7.1563
-2.4912,1.4128,-5.4872,-3.4496,1.18,-7.1558
-2.4732,1.3144,-5.6197,-3.2384,1.2954,-7.1553
-2.4368,1.2299,-5.7407,-3.0171,1.4077,-7.155
-2.3815,1.1713,-5.8378,-2.8018,1.5047,-7.1553
-2.3085,1.1303,-5.9187,-2.5848,1.585,-7.1562
-2.2185,1.1023,-5.9834,-2.369,1.651,-7.1581
-2.1014,1.097,-6.0247,-2.1561,1.7161,-7.1612
-1.9446,1.1182,-6.0417,-1.9353,1.7975,-7.1653
-1.7251,1.1637,-6.0424,-1.6641,1.9187,-7.17
-1.4447,1.2247,-6.0329,-1.333,2.0736,-7.1755
-1.1464,1.2811,-6.0216,-0.98396,2.2247,-7.181
-0.91028,1.2925,-6.0263,-0.68442,2.3245,-7.1857
-0.77056,1.2483,-6.0526,-0.46281,2.359,-7.1893
-0.72599,1.1697,-6.0896,-0.3379,2.3419,-7.1914
-0.75232,1.0671,-6.1335,-0.28723,2.2873,-7.1924
-0.82091,0.97277,-6.1692,-0.31193,2.2086,-7.1923
-0.89985,0.91101,-6.1848,-0.4032,2.1142,-7.1916
-0.97368,0.88706,-6.1772,-0.54862,2.0098,-7.1907
-1.0445,0.89341,-6.1525,-0.7352,1.9008,-7.1894
-1.1025,0.90973,-6.1263,-0.91394,1.8007,-7.1876
-1.1201,0.92023,-6.1117,-1.0172,1.733,-7.1854
-1.0812,0.94518,-6.0966,-1.0401,1.724,-7.1834
-0.99327,0.98234,-6.078,-0.98701,1.7755,-7.1826
-0.87068,1.0119,-6.0615,-0.85856,1.866,-7.1835
-0.72485,1.0302,-6.046,-0.68145,1.9736,-7.186
-0.57911,1.0253,-6.0392,-0.47794,2.066,-7.1894
-0.44224,1.0035,-6.0397,-0.27168,2.1245,-7.1932
-0.31871,0.9904,-6.0352,-0.10668,2.1515,-7.1969
-0.20693,0.99878,-6.0177,0.0016815,2.1603,-7.1999
-0.109,1.0206,-5.9916,0.068711,2.162,-7.2024
-0.022261,1.0291,-5.9707,0.13416,2.1566,-7.205
0.069927,0.99568,-5.9666,0.24744,2.1364,-7.208
0.15518,0.93599,-5.9743,0.38136,2.1035,-7.2113
0.22987,0.87868,-5.9813,0.4945,2.0662,-7.2145
0.30644,0.82899,-5.9822,0.58275,2.0225,-7.2171
0.38536,0.77489,-5.9813,0.66116,1.9629,-7.219
0.45726,0.71135,-5.9827,0.73601,1.8873,-7.2204
0.5172,0.65126,-5.9832,0.80187,1.8141,-7.2214
0.57996,0.60456,-5.9773,0.86935,1.758,-7.2228
0.66957,0.56754,-5.9592,0.95745,1.715,-7.2254
0.8061,0.52474,-5.9264,1.0861,1.6739,-7.2291
0.98301,0.47333,-5.8824,1.2429,1.6306,-7.2332
1.177,0.4064,-5.8312,1.4098,1.5749,-7.237
1.3585,0.32508,-5.7777,1.5574,1.4933,-7.2404
1.5004,0.23392,-5.7301,1.6569,1.3756,-7.2429
1.6002,0.13218,-5.6896,1.7026,1.2194,-7.2445
1.6761,0.011919,-5.6508,1.7009,1.0222,-7.2449
1.7347,-0.13179,-5.6125,1.6641,0.79089,-7.2438
1.7728,-0.28361,-5.578,1.5999,0.55718,-7.2414
1.7837,-0.41924,-5.5551,1.5252,0.35774,-7.2385
1.7748,-0.53059,-5.5433,1.4546,0.20171,-7.2357
1.7655,-0.62521,-5.5313,1.3957,0.07931,-7.2336
1.7617,-0.70796,-5.5169,1.3552,-0.017264,-7.2323
1.7567,-0.76693,-5.5091,1.3434,-0.07949,-7.2316
1.7541,-0.79986,-5.508,1.3584,-0.10611,-7.2317
1.7694,-0.81253,-5.5049,1.3995,-0.095224,-7.2328
1.8221,-0.81768,-5.4859,1.476,-0.046392,-7.235
1.9299,-0.82723,-5.4365,1.5953,0.034964,-7.2388
2.1037,-0.84924,-5.344,1.7584,0.13959,-7.245
2.3377,-0.89458,-5.2062,1.9591,0.24486,-7.253
2.5904,-0.96235,-5.044,2.1745,0.32217,-7.2611
2.8274,-1.0522,-4.8754,2.3725,0.34924,-7.2683
3.0329,-1.168,-4.7084,2.5171,0.3061,-7.274
3.1859,-1.3088,-4.554,2.5755,0.18601,-7.2773
3.2871,-1.4716,-4.4133,2.5537,0.0052112,-7.2783
3.349,-1.6479,-4.2798,2.4863,-0.19713,-7.2774
3.3812,-1.8228,-4.1563,2.4007,-0.38778,-7.2755
3.3948,-2.0014,-4.0333,2.3073,-0.56094,-7.2733
