"V1","V2","V3","V4","V5","V6"
1.5297,-1.2976,-7.9801,0.29999,1.0297,5.8537
1.674,-1.3679,-7.8873,0.40917,1.0787,5.852
1.8115,-1.4201,-7.8021,0.52952,1.1459,5.8495
1.9471,-1.4632,-7.7213,0.68218,1.2311,5.8459
2.0789,-1.5099,-7.6435,0.87174,1.3225,5.8415
2.2038,-1.5663,-7.5672,1.0754,1.4024,5.8368
2.3203,-1.6326,-7.4897,1.2691,1.4626,5.8324
2.4275,-1.6992,-7.4109,1.4269,1.5029,5.829
2.5098,-1.7654,-7.3398,1.5334,1.5131,5.8273
2.5275,-1.8308,-7.303,1.5676,1.4696,5.8285
2.482,-1.8945,-7.301,1.5363,1.3762,5.8323
2.4304,-1.9715,-7.2951,1.5018,1.2679,5.8367
2.4067,-2.0593,-7.2663,1.4942,1.1709,5.8402
2.4161,-2.1544,-7.2124,1.5111,1.0841,5.8425
2.4438,-2.254,-7.143,1.5445,1.0023,5.844
2.4815,-2.3615,-7.0645,1.5953,0.9207,5.8447
2.53,-2.4715,-6.9786,1.6585,0.8492,5.8447
2.5931,-2.579,-6.8827,1.7386,0.80153,5.8439
2.6798,-2.6809,-6.7709,1.8394,0.78055,5.8422
2.7936,-2.7779,-6.6396,1.9512,0.77603,5.8393
2.9121,-2.8512,-6.5131,2.0457,0.78627,5.8364
3.0361,-2.8855,-6.4001,2.1172,0.83224,5.8333
3.1686,-2.883,-6.2981,2.1589,0.91751,5.83
3.296,-2.8479,-6.2179,2.1599,1.0241,5.8269
3.3851,-2.7999,-6.1755,2.129,1.1076,5.8249
3.4276,-2.7707,-6.1586,2.0979,1.1351,5.8241
3.4487,-2.7718,-6.1379,2.0623,1.1122,5.8243
3.4598,-2.8064,-6.0999,2.0185,1.0499,5.8253
3.4539,-2.8788,-6.0499,1.9911,0.95169,5.8271
3.4209,-2.9903,-5.9998,2.0287,0.82097,5.8292
3.3738,-3.1036,-5.9638,2.1107,0.69376,5.8311
3.3405,-3.1708,-5.9468,2.1536,0.61815,5.8325
3.3366,-3.2029,-5.9218,2.1195,0.59106,5.8337
3.345,-3.2316,-5.88,2.0275,0.57259,5.8354
3.3229,-3.2848,-5.8391,1.9317,0.51454,5.8387
3.2599,-3.365,-5.8103,1.8457,0.40381,5.8433
3.1749,-3.4708,-5.7862,1.7879,0.25328,5.8479
3.12,-3.5308,-5.778,1.7382,0.16026,5.8507
3.1077,-3.519,-5.7903,1.6833,0.16004,5.8518
3.1053,-3.4992,-5.7951,1.6352,0.18289,5.8527
3.0621,-3.56,-5.7652,1.6414,0.12598,5.8548
2.9624,-3.7238,-5.6869,1.6847,-0.036803,5.8589
2.8218,-3.9566,-5.5599,1.6965,-0.26067,5.8658
2.6537,-4.2079,-5.4149,1.6456,-0.50577,5.8746
2.471,-4.437,-5.2774,1.5495,-0.73589,5.8851
2.2922,-4.6221,-5.1593,1.4378,-0.92296,5.8963
2.1243,-4.7733,-5.0435,1.333,-1.0551,5.908
1.9729,-4.9024,-4.9325,1.2401,-1.1365,5.9181
1.8381,-5.0149,-4.8346,1.1603,-1.1817,5.9256
1.7192,-5.1052,-4.7644,1.092,-1.2109,5.931
1.5945,-5.1864,-4.7165,1.0157,-1.2483,5.9362
1.4597,-5.2634,-4.6816,0.9275,-1.2953,5.9419
1.3224,-5.3357,-4.6442,0.84386,-1.342,5.9481
1.1943,-5.3953,-4.6014,0.78176,-1.388,5.9547
1.0528,-5.4494,-4.5518,0.73111,-1.4404,5.9624
0.84918,-5.519,-4.4811,0.67133,-1.4972,5.9731
0.57548,-5.606,-4.3718,0.61155,-1.538,5.9875
0.2757,-5.6886,-4.2326,0.57858,-1.5376,6.0035
0.0038173,-5.7479,-4.0919,0.58221,-1.4833,6.018
-0.20931,-5.7805,-3.9796,0.60629,-1.3912,6.0288
-0.33411,-5.7866,-3.9136,0.62948,-1.2918,6.0348
-0.38017,-5.7725,-3.8946,0.62308,-1.1996,6.0371
-0.4077,-5.7505,-3.9054,0.55793,-1.1048,6.0387
-0.45057,-5.7304,-3.9378,0.42832,-1.0088,6.0412
-0.51613,-5.7197,-3.9649,0.27727,-0.94698,6.0454
-0.62483,-5.7278,-3.9442,0.17826,-0.96357,6.0528
-0.7979,-5.756,-3.883,0.12617,-1.0492,6.0638
-1.0251,-5.7944,-3.8159,0.072907,-1.1568,6.0774
-1.3033,-5.8327,-3.7456,0.011807,-1.2584,6.0938
-1.5983,-5.8543,-3.6821,-0.079528,-1.3042,6.1118
-1.8946,-5.8549,-3.6344,-0.17986,-1.2835,6.1297
-2.2015,-5.837,-3.5841,-0.22732,-1.2237,6.1473
-2.476,-5.7951,-3.5354,-0.21652,-1.115,6.1625
-2.6678,-5.7172,-3.4987,-0.19025,-0.91998,6.1744
-2.774,-5.6013,-3.4658,-0.14861,-0.65806,6.1833
-2.8534,-5.449,-3.4107,-0.040518,-0.39277,6.1919
-2.9546,-5.2563,-3.3067,0.16119,-0.16056,6.2026
-3.0956,-5.0345,-3.1528,0.43384,0.017576,6.2164
-3.2469,-4.8367,-2.9909,0.68854,0.11425,6.2305
-3.345,-4.7133,-2.8762,0.84805,0.15683,6.2399
-3.3908,-4.6477,-2.813,0.93096,0.18188,6.2444
-3.4284,-4.5881,-2.7756,1.0032,0.21792,6.2476
-3.4554,-4.5178,-2.764,1.0649,0.29931,6.25
-3.487,-4.4187,-2.7546,1.1208,0.40874,6.2541
-3.5641,-4.2892,-2.7293,1.1979,0.47302,6.2618
-3.6989,-4.1454,-2.6904,1.2822,0.45476,6.2733
-3.8739,-4.0052,-2.6491,1.3382,0.36742,6.2877
-4.067,-3.8754,-2.6001,1.3753,0.22504,6.3032
-4.2395,-3.7745,-2.5474,1.3743,0.073796,6.3175
