"V1","V2","V3","V4","V5","V6"
2.592,1.8955,-0.1776,1.3093,-0.6775,6.7955
2.6905,1.6857,-0.16507,1.0401,-0.85955,6.7927
2.761,1.4968,-0.15843,0.78952,-1.0211,6.791
2.7873,1.3389,-0.16237,0.56538,-1.1578,6.7911
2.7706,1.2133,-0.17747,0.37563,-1.2689,6.7928
2.7245,1.1196,-0.19751,0.2263,-1.3554,6.7952
2.6634,1.0415,-0.21691,0.099613,-1.429,6.7979
2.5892,0.97191,-0.23854,-0.019976,-1.5014,6.8009
2.5001,0.9079,-0.26494,-0.14327,-1.5743,6.8046
2.3943,0.84608,-0.29675,-0.27388,-1.6455,6.8091
2.2714,0.77746,-0.33177,-0.41624,-1.7184,6.8142
2.1457,0.70069,-0.36824,-0.56552,-1.7803,6.8193
2.024,0.62341,-0.40316,-0.71228,-1.8214,6.8242
1.8936,0.54358,-0.43418,-0.86281,-1.8516,6.8295
1.7542,0.46505,-0.46303,-1.0101,-1.8719,6.8351
1.6153,0.39132,-0.49199,-1.1457,-1.8713,6.8406
1.4895,0.32429,-0.51942,-1.2572,-1.8475,6.8455
1.4121,0.27965,-0.541,-1.3144,-1.7951,6.8483
1.3905,0.26678,-0.55551,-1.3154,-1.7316,6.8488
1.3928,0.27432,-0.56602,-1.2925,-1.6866,6.8485
1.3869,0.28823,-0.57727,-1.2758,-1.6764,6.8488
1.3536,0.2936,-0.59325,-1.2859,-1.6956,6.8503
1.2902,0.2798,-0.61613,-1.3286,-1.7231,6.853
1.2052,0.25396,-0.64351,-1.3871,-1.7407,6.8564
1.1174,0.22553,-0.66974,-1.4411,-1.7307,6.8596
1.0526,0.20434,-0.68724,-1.4676,-1.6816,6.8616
1.0217,0.19753,-0.69129,-1.4564,-1.5976,6.8619
1.0277,0.2123,-0.68229,-1.404,-1.4967,6.8605
1.0631,0.24753,-0.66687,-1.3222,-1.4008,6.858
1.1102,0.29231,-0.65373,-1.2378,-1.3325,6.8554
1.1448,0.32857,-0.64951,-1.1802,-1.3056,6.8538
1.1505,0.33953,-0.65523,-1.1714,-1.3146,6.8539
1.1286,0.32808,-0.66862,-1.2046,-1.3491,6.8555
1.0868,0.30566,-0.68543,-1.2602,-1.3928,6.8579
1.0304,0.27497,-0.70381,-1.3313,-1.4346,6.8611
0.97246,0.24244,-0.72139,-1.4021,-1.4628,6.8641
0.92654,0.2216,-0.7345,-1.4465,-1.472,6.8662
0.9005,0.22053,-0.74133,-1.4516,-1.4636,6.867
0.89278,0.23634,-0.7427,-1.4261,-1.4448,6.8667
0.8936,0.25569,-0.74244,-1.3925,-1.423,6.866
0.89344,0.27162,-0.74332,-1.3681,-1.411,6.8655
0.88386,0.27695,-0.74907,-1.3687,-1.4176,6.8658
0.85302,0.26578,-0.76232,-1.4045,-1.4422,6.8674
0.80063,0.24454,-0.78207,-1.4644,-1.4803,6.87
0.74093,0.22595,-0.80497,-1.525,-1.5217,6.8729
0.68641,0.21518,-0.82829,-1.5711,-1.5469,6.8753
0.63245,0.20876,-0.85179,-1.6037,-1.5426,6.8776
0.58348,0.20453,-0.87391,-1.6222,-1.5005,6.8797
0.55581,0.21307,-0.88937,-1.6119,-1.4276,6.881
0.56766,0.23954,-0.89386,-1.5649,-1.3338,6.8807
0.61616,0.27649,-0.88905,-1.484,-1.2167,6.8789
0.69213,0.31864,-0.87609,-1.3695,-1.0809,6.8755
0.79329,0.36395,-0.85461,-1.229,-0.93876,6.8708
0.915,0.41127,-0.82567,-1.0791,-0.80219,6.8653
1.04,0.45181,-0.7935,-0.93824,-0.67782,6.8597
1.1524,0.47825,-0.76485,-0.82426,-0.57103,6.8549
1.2479,0.49501,-0.74203,-0.73299,-0.49148,6.8508
1.3345,0.50605,-0.72272,-0.65578,-0.42832,6.8472
1.4276,0.51476,-0.70281,-0.58459,-0.35761,6.8434
1.5343,0.52466,-0.67824,-0.50764,-0.27749,6.8391
1.654,0.53385,-0.64729,-0.42039,-0.20085,6.8339
1.7829,0.53119,-0.61106,-0.33545,-0.13538,6.8281
1.9036,0.50615,-0.57461,-0.28124,-0.09489,6.8228
1.9858,0.45642,-0.54707,-0.2818,-0.10245,6.8193
2.0114,0.38748,-0.53499,-0.34628,-0.16711,6.8185
1.9867,0.30942,-0.53639,-0.4592,-0.27065,6.8202
1.9239,0.22819,-0.5498,-0.60526,-0.39792,6.8237
1.8324,0.14874,-0.57647,-0.77631,-0.5442,6.8289
1.7149,0.075817,-0.61825,-0.9639,-0.70748,6.8355
1.5749,0.0093567,-0.67072,-1.1529,-0.87696,6.8427
1.4263,-0.048471,-0.72697,-1.3232,-1.0281,6.8497
1.2783,-0.10156,-0.77986,-1.4702,-1.1404,6.856
1.121,-0.1553,-0.82862,-1.6045,-1.2147,6.8622
0.94544,-0.21606,-0.87526,-1.7387,-1.2575,6.8689
0.76196,-0.28041,-0.92087,-1.8712,-1.2757,6.8758
0.59322,-0.338,-0.96463,-1.9872,-1.2799,6.8823
0.43735,-0.389,-1.0094,-2.0889,-1.2797,6.8884
0.28192,-0.43608,-1.0584,-2.1866,-1.2843,6.895
0.12313,-0.4824,-1.1124,-2.2869,-1.2924,6.9022
-0.035711,-0.52907,-1.1687,-2.3868,-1.2996,6.9097
-0.19444,-0.57732,-1.2273,-2.4827,-1.3017,6.9174
-0.35672,-0.62536,-1.2883,-2.5724,-1.2888,6.9252
-0.51328,-0.66999,-1.3478,-2.6474,-1.2468,6.9327
-0.63433,-0.69877,-1.398,-2.6858,-1.1694,6.9384
-0.7208,-0.70813,-1.439,-2.6848,-1.0573,6.9426
-0.77602,-0.69768,-1.4705,-2.6431,-0.91949,6.9453
-0.80427,-0.67109,-1.4925,-2.5676,-0.77316,6.9466
-0.81339,-0.64324,-1.5069,-2.4821,-0.62989,6.9471
-0.81514,-0.62295,-1.5163,-2.4096,-0.50573,6.9473
-0.81529,-0.61364,-1.5227,-2.3663,-0.42382,6.9476
-0.81769,-0.6172,-1.528,-2.3589,-0.38688,6.9481
-0.83026,-0.63501,-1.5362,-2.383,-0.3921,6.9489
-0.85929,-0.66443,-1.549,-2.4317,-0.43404,6.9503
-0.9009,-0.69596,-1.5622,-2.4941,-0.50417,6.9519
-0.95293,-0.72511,-1.5762,-2.5557,-0.57903,6.9538
-1.0158,-0.74973,-1.5941,-2.6037,-0.62822,6.9562
-1.0724,-0.76518,-1.6125,-2.6222,-0.62315,6.9584
-1.1066,-0.76658,-1.6277,-2.594,-0.54252,6.9598
-1.1068,-0.74934,-1.6359,-2.5094,-0.39431,6.9596
-1.0844,-0.71916,-1.6412,-2.3868,-0.22143,6.9583
-1.0583,-0.69323,-1.6471,-2.2731,-0.076592,6.9569
-1.0506,-0.68582,-1.6564,-2.2135,0.002347,6.9567
-1.0643,-0.69998,-1.6667,-2.226,-0.0080561,6.9576
-1.0926,-0.73508,-1.6746,-2.3049,-0.099918,6.959
-1.1473,-0.78071,-1.6898,-2.4177,-0.22854,6.9613
-1.2415,-0.82824,-1.7218,-2.5298,-0.33839,6.9652
-1.3717,-0.87003,-1.7714,-2.6164,-0.39141,6.9707
-1.5218,-0.89838,-1.8332,-2.6572,-0.36348,6.9772
-1.6583,-0.90466,-1.895,-2.6407,-0.273,6.9829
-1.7586,-0.89408,-1.9463,-2.582,-0.14768,6.9869
-1.8167,-0.87482,-1.9824,-2.4995,-0.0070111,6.9889
-1.8464,-0.85438,-2.0078,-2.4042,0.14002,6.9898
-1.8586,-0.83344,-2.0273,-2.3009,0.28451,6.9899
-1.8548,-0.8073,-2.0418,-2.1893,0.41501,6.9892
-1.8331,-0.77461,-2.0494,-2.0774,0.51516,6.9876
-1.8017,-0.74179,-2.0513,-1.9761,0.58117,6.9856
-1.7801,-0.72064,-2.0542,-1.9036,0.61419,6.9842
-1.7824,-0.72404,-2.0619,-1.8832,0.60635,6.9844
-1.818,-0.75551,-2.0775,-1.9198,0.55674,6.9864
-1.8867,-0.80573,-2.1032,-1.9972,0.47301,6.99
-1.9752,-0.8592,-2.1356,-2.0916,0.3669,6.9944
-2.0661,-0.90611,-2.1686,-2.1841,0.25587,6.9986
-2.1525,-0.94889,-2.1981,-2.2741,0.15041,7.0024
-2.2419,-0.99403,-2.2274,-2.3633,0.0581,7.0062
-2.3465,-1.0419,-2.2635,-2.4451,-0.0088602,7.0109
-2.4657,-1.0831,-2.3098,-2.4966,-0.025556,7.0165
-2.5751,-1.1065,-2.3575,-2.4954,0.020318,7.0215
-2.6444,-1.1041,-2.3949,-2.4373,0.11525,7.0244
-2.6773,-1.0747,-2.4265,-2.3323,0.24588,7.0257
-2.6883,-1.024,-2.4581,-2.2036,0.38924,7.0264
-2.6805,-0.96506,-2.4862,-2.0812,0.51475,7.0266
-2.6626,-0.90853,-2.5102,-1.977,0.61622,7.0266
-2.6448,-0.8603,-2.5313,-1.8866,0.70371,7.0269
-2.6315,-0.82289,-2.5489,-1.7995,0.78231,7.0273
-2.6207,-0.79954,-2.5602,-1.7158,0.84975,7.0274
-2.6092,-0.78616,-2.5656,-1.6374,0.90716,7.027
-2.5956,-0.77778,-2.5676,-1.5703,0.94703,7.0264
-2.5878,-0.77821,-2.569,-1.5261,0.95757,7.0259
-2.5896,-0.78986,-2.5695,-1.5092,0.9379,7.0257
-2.5956,-0.80584,-2.5689,-1.5118,0.89711,7.0252
-2.5958,-0.81562,-2.5668,-1.5119,0.86596,7.0244
-2.5839,-0.8087,-2.564,-1.4816,0.88199,7.0233
-2.5584,-0.78444,-2.5617,-1.4112,0.94574,7.0217
-2.5186,-0.75851,-2.5528,-1.3245,1.0257,7.0192
-2.4706,-0.74039,-2.5369,-1.2455,1.0923,7.016
-2.4282,-0.72731,-2.522,-1.1739,1.1485,7.0133
-2.3939,-0.70905,-2.5158,-1.0997,1.2031,7.0119
-2.3634,-0.68715,-2.5183,-1.0417,1.2348,7.0112
-2.3371,-0.67126,-2.5239,-1.0148,1.2329,7.0107
-2.3136,-0.66502,-2.5252,-1.0118,1.2149,7.01
-2.2935,-0.66325,-2.5229,-1.0148,1.2019,7.0091
-2.2757,-0.66138,-2.5174,-1.012,1.2034,7.0084
-2.2564,-0.65075,-2.5129,-0.99353,1.2204,7.0079
-2.2366,-0.64095,-2.5087,-0.98653,1.2217,7.0074
-2.2235,-0.6513,-2.4991,-1.0275,1.1821,7.0064
-2.2003,-0.66902,-2.4812,-1.0797,1.1418,7.0045
-2.1492,-0.67026,-2.4573,-1.0841,1.1489,7.0016
-2.0654,-0.64463,-2.4318,-1.0091,1.2184,6.9976
-1.95,-0.59868,-2.4032,-0.87444,1.3247,6.9927
-1.8115,-0.54557,-2.3692,-0.72192,1.4256,6.987
-1.6598,-0.49302,-2.3315,-0.57498,1.4965,6.9809
-1.5074,-0.45174,-2.2904,-0.44793,1.5377,6.9748
-1.362,-0.42811,-2.2452,-0.35115,1.5593,6.9688
-1.2201,-0.41202,-2.1965,-0.26287,1.5813,6.9626
-1.0765,-0.39579,-2.1445,-0.16833,1.6115,6.9562
-0.93603,-0.38073,-2.0942,-0.072089,1.6316,6.9496
-0.80438,-0.37366,-2.0461,0.018426,1.6326,6.9428
-0.68175,-0.37668,-1.9987,0.10872,1.618,6.9364
-0.55838,-0.38176,-1.9522,0.2128,1.5884,6.9304
-0.44084,-0.38355,-1.9115,0.3171,1.5389,6.9254
-0.36611,-0.39478,-1.8854,0.37203,1.4628,6.9224
-0.34603,-0.41762,-1.8751,0.37637,1.3862,6.9216
-0.35152,-0.43929,-1.8725,0.37093,1.3372,6.9214
-0.33795,-0.44399,-1.8627,0.41459,1.338,6.9203
-0.27499,-0.42356,-1.838,0.53975,1.3836,6.9169
-0.16863,-0.38826,-1.8015,0.73141,1.4531,6.9113
-0.044977,-0.3551,-1.7604,0.94931,1.5176,6.9042
0.063874,-0.34037,-1.7225,1.1487,1.5464,6.8973
0.15111,-0.34774,-1.6853,1.3146,1.5269,6.8916
0.23889,-0.36773,-1.6404,1.4535,1.4587,6.8864
0.33952,-0.39147,-1.5855,1.5612,1.3473,6.8815
0.43765,-0.41807,-1.5306,1.6219,1.2113,6.8774
0.5205,-0.44535,-1.4842,1.6443,1.0755,6.8741
0.57673,-0.46779,-1.4539,1.6496,0.96505,6.8715
0.6115,-0.47842,-1.4392,1.6661,0.89825,6.8693
0.63817,-0.47324,-1.4362,1.7141,0.88174,6.8666
0.67011,-0.45364,-1.4368,1.8033,0.90669,6.8631
0.71358,-0.42879,-1.4314,1.9209,0.94446,6.859
0.77705,-0.40619,-1.4123,2.0495,0.97122,6.8543
0.86843,-0.38975,-1.3716,2.1729,0.96453,6.849
0.98639,-0.38538,-1.3067,2.274,0.89629,6.8434
1.1067,-0.39829,-1.2276,2.3305,0.75818,6.8389
1.1953,-0.42667,-1.1572,2.3334,0.58522,6.8364
1.2466,-0.461,-1.11,2.3131,0.42944,6.835
1.2815,-0.49043,-1.0773,2.2992,0.31715,6.8338
1.329,-0.50461,-1.0403,2.3102,0.25597,6.8323
1.4016,-0.50618,-0.98865,2.3471,0.22226,6.8303
1.4969,-0.5011,-0.92504,2.412,0.19878,6.8271
1.6002,-0.49142,-0.85916,2.498,0.17794,6.8231
1.6999,-0.47944,-0.79648,2.5936,0.16105,6.8188
1.7743,-0.47038,-0.74618,2.6741,0.15887,6.8152
1.7797,-0.47181,-0.72705,2.7008,0.18005,6.8146
1.6497,-0.4945,-0.76956,2.6153,0.22962,6.8205
1.3485,-0.55009,-0.88979,2.3644,0.31191,6.8349
0.89456,-0.64628,-1.0805,1.9207,0.42157,6.8573
0.33153,-0.78255,-1.3231,1.2946,0.53553,6.8859
-0.25776,-0.94743,-1.5781,0.54498,0.62114,6.9171
-0.78299,-1.1193,-1.802,-0.25862,0.64853,6.9474
-1.1565,-1.2594,-1.9597,-1.0384,0.59938,6.9728
-1.3279,-1.3187,-2.0347,-1.7316,0.45672,6.9912
-1.2721,-1.2388,-2.0223,-2.2718,0.19608,7.0014
-0.97738,-0.97266,-1.9125,-2.6114,-0.18956,7.0025
-0.49772,-0.51937,-1.7071,-2.7477,-0.63862,6.9972
0.026202,0.057203,-1.4312,-2.722,-1.0239,6.9922
0.50182,0.71077,-1.0918,-2.5851,-1.2868,6.9922
0.87711,1.3996,-0.69463,-2.3668,-1.4388,6.9982
1.109,2.077,-0.26502,-2.0267,-1.5379,7.0074
1.1641,2.657,0.13821,-1.5204,-1.5965,7.0148
1.0247,3.0812,0.47738,-0.85166,-1.6029,7.0179
0.69349,3.3041,0.72758,-0.10767,-1.5459,7.0166
0.18409,3.2878,0.88452,0.60303,-1.4465,7.013
-0.46259,3.0314,0.96318,1.2207,-1.2997,7.0082
-1.1895,2.5618,0.98847,1.7342,-1.0802,7.0025
-1.9131,1.9286,0.96255,2.1029,-0.83671,6.9963
