"V1","V2","V3","V4","V5","V6"
-4.9825,4.571,-4.2044,-0.93906,-0.42398,-0.15573
-4.8225,4.6179,-4.2055,-0.8433,-0.33711,-0.16091
-4.6337,4.6734,-4.205,-0.72826,-0.23678,-0.16658
-4.3944,4.7407,-4.2046,-0.58471,-0.12007,-0.17307
-4.0922,4.8211,-4.2269,-0.42524,-0.010435,-0.1789
-3.7571,4.9012,-4.2711,-0.2735,0.073065,-0.18343
-3.3953,4.9749,-4.336,-0.13768,0.13054,-0.18679
-3.0297,5.0323,-4.4109,-0.023694,0.1633,-0.18926
-2.6812,5.0679,-4.4848,0.0654,0.17484,-0.19117
-2.3679,5.0788,-4.5489,0.13012,0.16869,-0.19304
-2.0813,5.0686,-4.6038,0.17595,0.14585,-0.19495
-1.8296,5.0412,-4.6497,0.20232,0.10511,-0.19671
-1.6236,5.0001,-4.6906,0.19974,0.047585,-0.19773
-1.4618,4.9445,-4.7346,0.15724,-0.030135,-0.19744
-1.333,4.8744,-4.7896,0.073286,-0.12893,-0.1956
-1.2219,4.7964,-4.849,-0.028314,-0.23484,-0.19284
-1.1017,4.7252,-4.8995,-0.10657,-0.31439,-0.1908
-0.93404,4.6673,-4.9319,-0.1239,-0.34091,-0.19131
-0.67226,4.613,-4.953,-0.069622,-0.30792,-0.19519
-0.29501,4.5394,-4.9789,0.030675,-0.24196,-0.2017
0.14234,4.429,-5.0119,0.13331,-0.19035,-0.20897
0.56784,4.2725,-5.0538,0.19142,-0.18851,-0.21496
0.92619,4.0742,-5.106,0.17494,-0.25269,-0.21801
1.203,3.8533,-5.159,0.093239,-0.37128,-0.21807
1.4017,3.6337,-5.2043,-0.023968,-0.51303,-0.21608
1.5364,3.445,-5.2354,-0.13163,-0.63197,-0.21376
1.6357,3.2995,-5.2519,-0.19706,-0.69827,-0.21255
1.729,3.1914,-5.2555,-0.21261,-0.70817,-0.21297
1.8306,3.1096,-5.2483,-0.18828,-0.67628,-0.21472
1.9398,3.0432,-5.2338,-0.14412,-0.62917,-0.21719
2.0581,2.978,-5.2168,-0.099761,-0.58448,-0.21971
2.1874,2.8968,-5.203,-0.06582,-0.55032,-0.22197
2.3317,2.7887,-5.1963,-0.044325,-0.52536,-0.22415
2.4937,2.6658,-5.1846,-0.019089,-0.49748,-0.22714
2.679,2.5387,-5.1575,0.026584,-0.45279,-0.23163
2.8912,2.4087,-5.112,0.096196,-0.38726,-0.23778
3.1083,2.2854,-5.0556,0.1769,-0.31229,-0.24464
