"V1","V2","V3","V4","V5","V6"
-3.4877,-2.2467,-0.77409,0.4416,0.12876,0.30978
-3.7076,-1.9733,-0.79341,0.41641,0.021619,0.33034
-3.9088,-1.7074,-0.81232,0.39309,-0.071373,0.34976
-4.0886,-1.4416,-0.82424,0.35913,-0.15089,0.36857
-4.2514,-1.184,-0.83567,0.30724,-0.22717,0.38677
-4.3979,-0.92585,-0.85049,0.24656,-0.2953,0.40453
-4.5136,-0.65798,-0.86329,0.19228,-0.33813,0.42134
-4.5878,-0.36893,-0.87563,0.15376,-0.34268,0.43736
-4.6158,-0.059383,-0.89934,0.14288,-0.30897,0.45243
-4.5934,0.26797,-0.94599,0.16648,-0.24846,0.46653
-4.5112,0.61432,-1.0167,0.22045,-0.17397,0.47974
-4.36,0.98235,-1.1085,0.29768,-0.096259,0.49215
-4.1299,1.3769,-1.2151,0.39875,-0.012568,0.50346
-3.8248,1.7868,-1.3234,0.52061,0.076939,0.51291
-3.4749,2.172,-1.4213,0.64424,0.15726,0.51986
-3.1116,2.4982,-1.5035,0.7474,0.21651,0.52448
-2.7456,2.7617,-1.573,0.81972,0.25092,0.52736
-2.3579,2.9836,-1.639,0.86384,0.26613,0.52884
-1.938,3.1697,-1.7011,0.88464,0.27484,0.52865
-1.4621,3.3199,-1.7578,0.89337,0.28532,0.52627
-0.91104,3.4291,-1.8023,0.89959,0.30244,0.52122
-0.30021,3.4851,-1.8357,0.90123,0.30917,0.51353
0.31084,3.4752,-1.8595,0.89365,0.28299,0.50411
0.86749,3.402,-1.8707,0.86739,0.21803,0.49456
1.321,3.2841,-1.8689,0.81248,0.13057,0.48647
1.6805,3.1374,-1.8602,0.73143,0.041089,0.48
1.9764,2.9761,-1.8505,0.64359,-0.027958,0.47425
2.2479,2.8093,-1.8451,0.57385,-0.055501,0.4679
2.5153,2.6567,-1.8335,0.54894,-0.023653,0.46005
2.81,2.5172,-1.7992,0.58389,0.068741,0.44935
3.1646,2.374,-1.7287,0.67798,0.2061,0.43447
3.5816,2.2052,-1.619,0.80952,0.35542,0.41565
4.0084,1.9991,-1.4887,0.93455,0.47349,0.39541
4.394,1.7498,-1.3523,1.015,0.53301,0.37604
4.7069,1.446,-1.2243,1.0328,0.52611,0.35872
4.9252,1.0875,-1.1163,0.98394,0.45929,0.34423
5.0502,0.68472,-1.0254,0.88168,0.34595,0.33232
5.1033,0.2662,-0.93331,0.75164,0.21521,0.32221
5.1094,-0.16021,-0.82642,0.61598,0.087721,0.31268
5.0846,-0.56457,-0.70791,0.49915,-0.016461,0.30348
5.0363,-0.92785,-0.57739,0.39782,-0.092952,0.29484
4.9607,-1.2658,-0.43632,0.29971,-0.15361,0.28672
4.8492,-1.5882,-0.29626,0.20311,-0.20966,0.27953
4.6989,-1.9053,-0.16038,0.11253,-0.26015,0.27345
4.5159,-2.2031,-0.03064,0.026552,-0.29943,0.26881
4.3001,-2.4788,0.094148,-0.054449,-0.333,0.26534
4.0529,-2.7243,0.21051,-0.12598,-0.36226,0.26313
3.7569,-2.9552,0.32535,-0.1913,-0.39055,0.26199
3.4006,-3.1763,0.44161,-0.25913,-0.41886,0.26198
2.9734,-3.3902,0.56385,-0.33676,-0.44514,0.26335
2.4873,-3.5896,0.68994,-0.42358,-0.47054,0.26647
1.9783,-3.7586,0.80957,-0.50616,-0.49186,0.271
1.5002,-3.8778,0.91225,-0.55415,-0.49825,0.27558
1.1018,-3.936,0.9988,-0.54313,-0.47001,0.27892
0.76537,-3.9456,1.0779,-0.48754,-0.41435,0.28149
0.43982,-3.9301,1.1523,-0.43123,-0.36531,0.28492
0.08104,-3.9037,1.2241,-0.40031,-0.34447,0.29051
-0.2994,-3.8617,1.2872,-0.38981,-0.35139,0.29825
-0.69471,-3.7845,1.3408,-0.38094,-0.3709,0.308
-1.1328,-3.645,1.387,-0.36308,-0.38235,0.32032
-1.6225,-3.4173,1.4335,-0.32043,-0.36003,0.33519
-2.109,-3.0995,1.4866,-0.23372,-0.2863,0.35083
-2.5244,-2.7296,1.5362,-0.10493,-0.17131,0.3647
-2.8272,-2.3634,1.5708,0.043086,-0.041242,0.37512
-3.0292,-2.0276,1.589,0.18047,0.076287,0.38283
-3.1758,-1.7283,1.5906,0.26691,0.14307,0.39021
-3.3204,-1.4478,1.5661,0.2895,0.14392,0.39952
-3.4893,-1.1682,1.5133,0.26047,0.088835,0.41145
-3.6738,-0.88405,1.4396,0.20101,0.0062448,0.42526
-3.8431,-0.59267,1.3607,0.14145,-0.063674,0.43919
-3.971,-0.28575,1.2868,0.10911,-0.088942,0.45176
-4.0434,0.03592,1.22,0.11798,-0.061726,0.462
-4.0658,0.35975,1.1586,0.15277,-0.0034996,0.47014
-4.0664,0.67177,1.0938,0.1724,0.040642,0.47777
-4.0844,0.95613,1.0094,0.13072,0.02268,0.48713
-4.1388,1.2181,0.89285,0.014084,-0.067157,0.49962
-4.2215,1.458,0.74707,-0.15446,-0.1968,0.5145
-4.3098,1.6826,0.57944,-0.33699,-0.32393,0.53019
-4.3725,1.8967,0.40491,-0.49666,-0.4134,0.54464
-4.3814,2.1214,0.22565,-0.61384,-0.45168,0.55687
-4.3164,2.3838,0.037009,-0.68527,-0.44136,0.56656
-4.1794,2.6766,-0.15921,-0.71272,-0.38529,0.57404
-3.9873,2.9705,-0.35508,-0.70084,-0.29658,0.57968
-3.7413,3.252,-0.54459,-0.64233,-0.17947,0.58304
-3.4325,3.5174,-0.72234,-0.52599,-0.034334,0.58363
-3.0668,3.7567,-0.88535,-0.36754,0.11592,0.58147
-2.6669,3.9566,-1.0354,-0.20969,0.23769,0.57746
-2.2516,4.1128,-1.1801,-0.0902,0.31241,0.57291
-1.8251,4.2297,-1.3279,-0.017638,0.34325,0.56871
-1.4061,4.305,-1.4755,0.012501,0.33948,0.56514
-0.9933,4.3406,-1.6278,0.0087859,0.3163,0.56172
-0.59434,4.341,-1.7775,-0.0068031,0.29027,0.55777
-0.2146,4.3116,-1.9113,-0.012615,0.27553,0.5528
0.14602,4.2551,-2.0276,0.0002825,0.27916,0.54631
0.503,4.1708,-2.1269,0.031292,0.30149,0.53798
0.88221,4.0512,-2.2117,0.069033,0.33377,0.52791
1.3059,3.8833,-2.2909,0.089604,0.37027,0.51641
1.768,3.6601,-2.3687,0.088229,0.40039,0.50378
2.2203,3.398,-2.44,0.077403,0.42517,0.49084
2.6328,3.1198,-2.4936,0.07146,0.45626,0.4781
3.0006,2.8364,-2.523,0.076082,0.50324,0.46548
3.3336,2.5372,-2.5307,0.099295,0.56321,0.4522
3.6395,2.1991,-2.5277,0.14627,0.6258,0.43753
3.9324,1.7976,-2.5106,0.20116,0.66796,0.4212
4.1914,1.354,-2.4648,0.22951,0.65461,0.40505
4.3776,0.89752,-2.4,0.21067,0.5805,0.39121
4.4647,0.43951,-2.3353,0.14468,0.45841,0.38076
4.4475,-0.00053381,-2.2783,0.042407,0.31203,0.37418
4.3403,-0.44237,-2.2296,-0.073294,0.15847,0.37031
4.1687,-0.8803,-2.1841,-0.17925,0.019147,0.368
3.9564,-1.3026,-2.1331,-0.26721,-0.087304,0.36671
3.7215,-1.6962,-2.0715,-0.33636,-0.15518,0.36609
3.4689,-2.0553,-2.0021,-0.39138,-0.19498,0.36607
3.2065,-2.3583,-1.9363,-0.43568,-0.21671,0.367
2.9273,-2.6143,-1.8752,-0.47774,-0.23609,0.36926
2.616,-2.8482,-1.8129,-0.51495,-0.2644,0.37289
2.2729,-3.0703,-1.7449,-0.53949,-0.30088,0.37748
1.9154,-3.2695,-1.6756,-0.5439,-0.337,0.38238
1.5637,-3.4339,-1.6067,-0.52513,-0.36152,0.38716
1.2046,-3.573,-1.5346,-0.49457,-0.37731,0.39241
0.82873,-3.6921,-1.4593,-0.45917,-0.38832,0.39877
0.43009,-3.7899,-1.3814,-0.42096,-0.39371,0.40665
0.018292,-3.8581,-1.2968,-0.36535,-0.3845,0.41585
-0.3817,-3.8834,-1.1983,-0.27203,-0.3559,0.42576
-0.75563,-3.856,-1.0805,-0.14179,-0.30934,0.43649
-1.1131,-3.7705,-0.94153,0.0074515,-0.2502,0.44898
-1.4691,-3.6326,-0.7944,0.15289,-0.19796,0.46361
-1.8147,-3.462,-0.6656,0.27212,-0.17814,0.47931
-2.1326,-3.2755,-0.56884,0.3587,-0.19164,0.49484
-2.4159,-3.0715,-0.49701,0.42934,-0.21665,0.50973
-2.6512,-2.8485,-0.43775,0.50551,-0.23171,0.52333
-2.8397,-2.5965,-0.3825,0.59729,-0.21951,0.53596
-2.986,-2.3104,-0.32851,0.70511,-0.17342,0.54805
-3.0965,-1.9975,-0.27742,0.81647,-0.1084,0.56005
-3.1789,-1.6741,-0.23449,0.91341,-0.045518,0.57217
-3.2381,-1.3466,-0.20325,0.99514,0.0052095,0.58436
-3.2839,-1.0234,-0.18471,1.0504,0.025468,0.59691
-3.329,-0.7288,-0.18192,1.0561,-0.0068526,0.60991
-3.3856,-0.47385,-0.19698,0.99551,-0.095877,0.62388
-3.4599,-0.24699,-0.22914,0.872,-0.22807,0.63945
-3.552,-0.027945,-0.27897,0.70047,-0.38144,0.65701
-3.6519,0.19486,-0.34036,0.49349,-0.52982,0.67611
-3.7481,0.4339,-0.41161,0.26252,-0.65184,0.69646
-3.8239,0.70015,-0.4931,0.028423,-0.72376,0.71734
-3.8608,1.0032,-0.58552,-0.18154,-0.72973,0.73783
-3.8363,1.3342,-0.68199,-0.33392,-0.66264,0.75586
-3.7364,1.6766,-0.77537,-0.41245,-0.53137,0.76986
-3.5573,2.0277,-0.87026,-0.42607,-0.35881,0.78009
-3.3136,2.3715,-0.97568,-0.40576,-0.17865,0.78763
-3.0239,2.6863,-1.0944,-0.39956,-0.028436,0.79363
-2.6861,2.9544,-1.2234,-0.41119,0.085736,0.79775
-2.2645,3.1702,-1.3593,-0.3954,0.18243,0.79816
-1.7049,3.3386,-1.5014,-0.317,0.28125,0.79336
-0.98896,3.4537,-1.6449,-0.17514,0.38172,0.78349
-0.18097,3.4921,-1.7847,-0.017232,0.45298,0.77038
0.57612,3.4326,-1.9168,0.080642,0.46599,0.75734
1.1914,3.2842,-2.0355,0.096214,0.42841,0.74655
1.6634,3.0785,-2.1382,0.063446,0.37511,0.73774
2.0255,2.8571,-2.2192,0.036865,0.34562,0.72965
2.3215,2.6423,-2.2784,0.049256,0.36055,0.72099
2.5957,2.4342,-2.3139,0.109,0.41688,0.71068
2.8798,2.2198,-2.3161,0.20171,0.48651,0.69821
3.1827,1.9697,-2.2825,0.29427,0.53184,0.68381
3.4861,1.6598,-2.2194,0.3524,0.53081,0.66853
3.7467,1.292,-2.1412,0.35778,0.4872,0.65424
3.9438,0.86501,-2.0662,0.32285,0.43263,0.64155
4.0759,0.4169,-1.9974,0.27878,0.4001,0.63052
4.1594,-0.0041817,-1.9318,0.25981,0.40998,0.62075
4.2192,-0.36053,-1.864,0.29013,0.46508,0.61161
4.276,-0.66099,-1.789,0.39,0.55565,0.60191
4.3407,-0.93669,-1.6992,0.56721,0.66136,0.59052
4.4176,-1.2264,-1.577,0.81441,0.75651,0.57632
4.5023,-1.5351,-1.4029,1.0922,0.81021,0.55947
4.5693,-1.8822,-1.1638,1.361,0.78706,0.54088
4.5808,-2.2698,-0.86275,1.5741,0.66646,0.52265
4.5027,-2.6865,-0.51746,1.7088,0.45436,0.50686
4.32,-3.1002,-0.15665,1.7523,0.18989,0.49527
4.0335,-3.4807,0.20077,1.7062,-0.080769,0.48845
3.6475,-3.8132,0.5484,1.5899,-0.32706,0.48607
3.1755,-4.0851,0.87533,1.436,-0.53518,0.48748
2.6356,-4.2918,1.1721,1.2684,-0.71066,0.49228
2.0646,-4.4297,1.436,1.1024,-0.85912,0.49982
1.5177,-4.4898,1.6679,0.96663,-0.96623,0.50894
1.0024,-4.4817,1.8636,0.85999,-1.0324,0.51858
0.4943,-4.4142,2.0295,0.75373,-1.0661,0.52923
-0.017102,-4.2795,2.183,0.63558,-1.0662,0.54204
-0.53326,-4.0734,2.3277,0.50428,-1.0316,0.5574
-1.051,-3.7975,2.4539,0.37357,-0.97663,0.57471
-1.5745,-3.4431,2.5642,0.26386,-0.90855,0.5932
-2.0545,-3.0175,2.6634,0.19617,-0.81963,0.61095
-2.4345,-2.5354,2.7606,0.18365,-0.70774,0.626
-2.6913,-2.0105,2.8566,0.20849,-0.57328,0.63812
-2.852,-1.4577,2.9301,0.22245,-0.43947,0.6492
-3.0001,-0.88283,2.937,0.15287,-0.35835,0.66335
-3.2203,-0.29015,2.831,-0.062197,-0.36898,0.68465
-3.532,0.31982,2.5853,-0.40923,-0.44185,0.71384
-3.8934,0.94441,2.2102,-0.81664,-0.5199,0.74811
-4.2341,1.5573,1.7552,-1.1988,-0.55308,0.78258
-4.5105,2.1201,1.289,-1.4999,-0.52931,0.8132
-4.6887,2.5475,0.92175,-1.669,-0.47224,0.8346
