"V1","V2","V3","V4","V5","V6"
0.055321,-4.622,0.62428,-0.95011,-0.25221,5.7697
-0.26072,-4.5827,0.70612,-0.83057,-0.19045,5.7756
-0.58662,-4.5401,0.7946,-0.70223,-0.12876,5.7816
-0.89328,-4.4897,0.87454,-0.58063,-0.070328,5.7875
-1.1675,-4.4342,0.93549,-0.48295,-0.032912,5.7933
-1.4257,-4.3706,0.97979,-0.40818,-0.022508,5.7993
-1.6997,-4.2904,1.0169,-0.34464,-0.033485,5.8064
-2.0053,-4.1887,1.0449,-0.29309,-0.055502,5.8149
-2.3269,-4.0734,1.0603,-0.26536,-0.083008,5.8247
-2.6263,-3.9668,1.0605,-0.26646,-0.12534,5.8346
-2.8808,-3.8854,1.0435,-0.29748,-0.18613,5.8439
-3.0982,-3.8187,1.0158,-0.3404,-0.2539,5.8527
-3.2762,-3.7438,0.98757,-0.35817,-0.29838,5.8602
-3.4185,-3.6307,0.97261,-0.31507,-0.28926,5.866
-3.5227,-3.4666,0.98467,-0.1974,-0.2213,5.8701
-3.5736,-3.2701,1.0216,-0.021058,-0.10921,5.8718
-3.5909,-3.0566,1.0673,0.18408,0.020668,5.8721
-3.5958,-2.8416,1.113,0.38338,0.13933,5.872
-3.5967,-2.6343,1.154,0.55919,0.23247,5.8722
-3.6043,-2.4304,1.1866,0.70814,0.29372,5.8733
-3.6238,-2.2286,1.208,0.82998,0.32538,5.8754
-3.6536,-2.0248,1.2251,0.93107,0.33169,5.8785
-3.6894,-1.8133,1.2435,1.0212,0.31548,5.8824
-3.7252,-1.6025,1.2599,1.1035,0.28538,5.8865
-3.7546,-1.4104,1.2695,1.1743,0.25231,5.8903
-3.7768,-1.2258,1.2736,1.2368,0.22243,5.8941
-3.7935,-1.0527,1.2737,1.2829,0.18987,5.8981
-3.8142,-0.88033,1.27,1.3015,0.13973,5.9029
-3.8477,-0.69759,1.2636,1.2777,0.060032,5.9094
-3.8983,-0.48505,1.2579,1.2042,-0.048751,5.9187
-3.9616,-0.26619,1.2422,1.1003,-0.16632,5.9294
-4.0176,-0.073677,1.2185,1.0042,-0.25612,5.9391
-4.0352,0.084614,1.1978,0.96436,-0.28109,5.9456
-3.9922,0.23958,1.1872,1.0083,-0.24081,5.9478
-3.8772,0.43154,1.1868,1.1427,-0.15866,5.9461
-3.6876,0.68104,1.1903,1.3634,-0.062039,5.9412
-3.4299,0.97498,1.1906,1.6493,0.024979,5.9335
-3.1295,1.2802,1.1841,1.9466,0.082114,5.9245
-2.8153,1.5779,1.1767,2.185,0.099868,5.9165
-2.4895,1.8779,1.1701,2.3342,0.080117,5.9106
-2.1545,2.1765,1.1618,2.3919,0.029126,5.9067
-1.8099,2.4642,1.1549,2.3681,-0.035272,5.9042
-1.4294,2.743,1.1557,2.2969,-0.083923,5.9014
-0.99684,3.0132,1.1639,2.2042,-0.10836,5.8972
-0.54046,3.2517,1.1732,2.1042,-0.12259,5.8914
-0.10892,3.4385,1.1797,1.9967,-0.13791,5.8853
0.26224,3.561,1.1799,1.8979,-0.166,5.879
0.59448,3.6362,1.1757,1.8064,-0.20043,5.8725
0.90947,3.6846,1.1725,1.7138,-0.22528,5.8656
1.2034,3.7092,1.1711,1.6279,-0.24476,5.8584
1.4815,3.7172,1.1691,1.5337,-0.25739,5.8513
1.7532,3.722,1.1622,1.4025,-0.25067,5.845
2.0015,3.7183,1.1482,1.2537,-0.23558,5.8395
2.2103,3.6931,1.1274,1.0968,-0.23653,5.8348
2.3695,3.6368,1.1013,0.91899,-0.27749,5.8313
2.475,3.5472,1.0722,0.70881,-0.36419,5.8297
2.529,3.4335,1.0408,0.47146,-0.48163,5.8298
2.5439,3.3138,1.0077,0.23644,-0.599,5.8311
2.5667,3.1987,0.97455,0.03089,-0.68563,5.8315
2.64,3.109,0.95404,-0.098114,-0.70635,5.8291
2.7842,3.0507,0.9555,-0.12746,-0.65387,5.8227
2.9928,3.0158,0.9811,-0.075516,-0.55144,5.8123
3.2333,2.9892,1.0215,0.014246,-0.43741,5.7999
3.4614,2.9557,1.0627,0.097654,-0.35192,5.7875
3.6584,2.91,1.102,0.16476,-0.31125,5.7759
3.8429,2.8454,1.1407,0.21765,-0.2998,5.7641
4.039,2.7565,1.1775,0.2544,-0.28554,5.7516
4.2546,2.6415,1.2124,0.27264,-0.25753,5.7379
4.4594,2.5098,1.2353,0.26255,-0.22392,5.7245
4.6182,2.3683,1.2394,0.21514,-0.20526,5.7132
4.7271,2.1986,1.2358,0.11807,-0.2239,5.7037
4.7856,1.9912,1.2277,-0.034136,-0.28689,5.6958
4.7926,1.7501,1.2118,-0.23634,-0.38684,5.6897
4.7501,1.499,1.1897,-0.46808,-0.51029,5.6857
4.6668,1.2752,1.171,-0.69347,-0.64747,5.6842
4.5649,1.0982,1.1555,-0.88283,-0.76588,5.6845
4.4567,0.95603,1.1425,-1.0397,-0.85248,5.6855
4.3443,0.8242,1.1275,-1.1835,-0.91159,5.6867
4.2189,0.66609,1.1056,-1.3406,-0.95508,5.6875
4.0709,0.46809,1.0748,-1.5216,-0.99022,5.6882
3.8956,0.23796,1.0402,-1.724,-1.0179,5.6891
