"V1","V2","V3","V4","V5","V6"
5.0131,-6.6628,0.044518,3.7934,0.15084,-0.23395
5.1077,-6.574,-0.04364,3.8695,0.28709,-0.2339
5.1976,-6.4866,-0.11536,3.9511,0.41741,-0.23397
5.2504,-6.4138,-0.1165,4.042,0.51408,-0.23259
5.2538,-6.3591,-0.0082432,4.162,0.56752,-0.22947
5.217,-6.3242,0.2218,4.3193,0.58501,-0.22591
5.1702,-6.3031,0.50831,4.4924,0.59016,-0.22336
5.1584,-6.2972,0.75905,4.6435,0.61793,-0.22532
5.1942,-6.3121,0.96721,4.7755,0.6761,-0.23349
5.2637,-6.3513,1.1835,4.915,0.7507,-0.2476
5.3399,-6.4171,1.395,5.0322,0.80926,-0.26486
5.3981,-6.494,1.5414,5.0669,0.83032,-0.28025
5.3896,-6.5421,1.5593,4.9611,0.77925,-0.28398
5.3017,-6.5626,1.4848,4.7285,0.65087,-0.27588
5.1691,-6.5894,1.4233,4.4609,0.48395,-0.26514
5.0332,-6.6249,1.3877,4.226,0.32667,-0.25604
4.9048,-6.6646,1.4106,4.0578,0.19725,-0.24998
4.7789,-6.7123,1.4993,3.9422,0.086523,-0.2468
4.6807,-6.7555,1.5715,3.8507,0.0046522,-0.24446
4.6085,-6.7872,1.6309,3.7728,-0.050663,-0.24239
4.5464,-6.8011,1.6963,3.7227,-0.09324,-0.23911
4.4832,-6.7954,1.7657,3.7124,-0.13828,-0.23361
4.4349,-6.7822,1.8031,3.7205,-0.17189,-0.22824
4.4056,-6.7799,1.8078,3.7172,-0.18257,-0.22619
4.38,-6.7978,1.8068,3.6849,-0.17733,-0.22793
4.3462,-6.82,1.8164,3.6389,-0.17276,-0.22996
4.2949,-6.8264,1.8624,3.6066,-0.18021,-0.22874
4.2327,-6.8173,1.9309,3.5894,-0.20845,-0.22426
4.1759,-6.8008,1.9963,3.5817,-0.24389,-0.21859
4.1283,-6.7921,2.042,3.5668,-0.27623,-0.21418
4.0799,-6.798,2.0839,3.5386,-0.30402,-0.21218
4.0325,-6.8179,2.1302,3.4991,-0.32131,-0.21317
3.9936,-6.8412,2.1765,3.4711,-0.34742,-0.21543
3.9838,-6.8521,2.1986,3.4633,-0.37082,-0.21683
4.0062,-6.8508,2.1798,3.4606,-0.38435,-0.21652
4.0394,-6.8475,2.1447,3.4527,-0.38933,-0.21605
4.0569,-6.8492,2.1303,3.4392,-0.38994,-0.21675
4.0568,-6.8437,2.1494,3.4413,-0.38311,-0.21754
4.0126,-6.8304,2.2349,3.4541,-0.38652,-0.2177
3.908,-6.8204,2.3793,3.4399,-0.41804,-0.21633
3.7786,-6.8143,2.5621,3.4108,-0.45595,-0.21561
3.655,-6.8062,2.758,3.387,-0.49312,-0.2157
3.5664,-6.805,2.8957,3.3592,-0.51903,-0.21642
3.528,-6.8236,2.9237,3.3094,-0.52232,-0.21832
3.5322,-6.8526,2.8591,3.2527,-0.51269,-0.22019
3.5332,-6.8691,2.7934,3.2083,-0.51387,-0.2203
3.4898,-6.8589,2.809,3.1809,-0.5368,-0.21762
