"V1","V2","V3","V4","V5","V6"
-1.5576,-1.3683,0.21564,-3.2266,1.1043,0.36876
-1.6946,-1.3841,0.14637,-3.0059,1.19,0.36456
-1.8337,-1.3945,0.079441,-2.8093,1.2633,0.36154
-1.9763,-1.4037,0.014532,-2.6419,1.3099,0.35974
-2.114,-1.4116,-0.044318,-2.5143,1.3315,0.35927
-2.2401,-1.4145,-0.094375,-2.4325,1.3426,0.3603
-2.3435,-1.4134,-0.13282,-2.3883,1.3522,0.36214
-2.4289,-1.4235,-0.16507,-2.3333,1.3497,0.36252
-2.4848,-1.4389,-0.18497,-2.2694,1.3495,0.36135
-2.5039,-1.4472,-0.19018,-2.212,1.3728,0.35948
-2.5185,-1.4501,-0.19398,-2.118,1.4058,0.35648
-2.5559,-1.4496,-0.2084,-1.9636,1.4309,0.35235
-2.62,-1.4428,-0.23717,-1.7573,1.4406,0.34766
-2.6918,-1.4116,-0.274,-1.5268,1.4579,0.34368
-2.7608,-1.3497,-0.31643,-1.2769,1.4897,0.34062
-2.8012,-1.2544,-0.3515,-1.0399,1.56,0.33891
-2.8044,-1.1376,-0.37507,-0.83719,1.6622,0.33842
-2.7929,-1.0221,-0.39653,-0.65155,1.75,0.33803
-2.8035,-0.93917,-0.4315,-0.46281,1.7628,0.33662
-2.829,-0.9007,-0.47003,-0.34301,1.7141,0.33583
-2.8638,-0.90571,-0.50602,-0.33371,1.6247,0.33702
-2.9103,-0.9393,-0.54008,-0.42206,1.5141,0.3406
-2.9702,-0.97791,-0.57204,-0.56019,1.4047,0.34604
-3.0528,-1.0014,-0.60603,-0.67678,1.294,0.35201
-3.1572,-1.0195,-0.65187,-0.73281,1.1593,0.35662
-3.2543,-1.046,-0.70076,-0.7586,1.0236,0.35932
-3.3247,-1.0867,-0.73939,-0.77537,0.91148,0.3599
-3.3702,-1.1292,-0.76268,-0.78224,0.83448,0.35911
-3.3971,-1.1458,-0.76802,-0.75619,0.80839,0.3578
-3.404,-1.1131,-0.75948,-0.66894,0.84474,0.35624
-3.3801,-1.024,-0.74599,-0.50205,0.94495,0.35397
-3.3128,-0.88955,-0.73824,-0.25819,1.0941,0.35046
-3.2075,-0.73021,-0.7372,0.026788,1.2602,0.34601
-3.0883,-0.58636,-0.73642,0.28641,1.3966,0.34121
-2.9825,-0.47128,-0.73507,0.48828,1.4803,0.33716
-2.8977,-0.38903,-0.73508,0.63077,1.5182,0.33399
-2.829,-0.33387,-0.73603,0.73003,1.5288,0.3314
-2.7714,-0.30214,-0.73866,0.80172,1.5237,0.32887
-2.7223,-0.28026,-0.74403,0.86059,1.508,0.32662
-2.6773,-0.25154,-0.7483,0.91442,1.4877,0.32511
-2.6343,-0.21318,-0.75174,0.97108,1.4641,0.32408
-2.5904,-0.17746,-0.75893,1.0331,1.4381,0.32275
-2.5462,-0.14589,-0.7658,1.0961,1.4157,0.32118
-2.5092,-0.12661,-0.77257,1.1501,1.3941,0.31953
-2.4904,-0.12743,-0.78009,1.1807,1.3668,0.31819
-2.495,-0.14699,-0.78442,1.1815,1.3358,0.31745
-2.518,-0.17544,-0.78354,1.1623,1.3042,0.3173
-2.5437,-0.19941,-0.779,1.1424,1.2763,0.31741
-2.5541,-0.19986,-0.77307,1.146,1.257,0.31753
-2.538,-0.17161,-0.76853,1.1868,1.2497,0.31718
-2.4919,-0.1193,-0.76594,1.2655,1.2535,0.31595
-2.4198,-0.053585,-0.7621,1.3686,1.2666,0.31375
-2.3331,0.013085,-0.75447,1.476,1.2835,0.31089
-2.2456,0.074273,-0.7444,1.5701,1.292,0.30804
-2.1682,0.12924,-0.73456,1.6432,1.2772,0.30579
-2.1092,0.1754,-0.73019,1.6933,1.2264,0.30442
-2.0741,0.21146,-0.73432,1.7202,1.1393,0.30416
-2.0583,0.23553,-0.74716,1.7309,1.0351,0.30463
-2.0476,0.25363,-0.76223,1.7415,0.938,0.30509
-2.0133,0.27865,-0.76928,1.7765,0.87588,0.30438
-1.9296,0.32611,-0.75909,1.8606,0.86301,0.3016
-1.7846,0.40288,-0.72922,2.0063,0.89395,0.29627
-1.5908,0.49838,-0.68384,2.2007,0.9611,0.28866
-1.3919,0.58994,-0.63368,2.3995,1.0416,0.28042
-1.2401,0.65095,-0.59133,2.5443,1.1123,0.27378
-1.1342,0.68838,-0.55913,2.6337,1.1613,0.2692
-1.0651,0.71124,-0.53704,2.681,1.1717,0.26657
-1.0108,0.72424,-0.52433,2.6992,1.1337,0.26514
-0.96004,0.72892,-0.52089,2.6845,1.0408,0.26478
-0.90878,0.73134,-0.52594,2.6348,0.89011,0.26563
-0.85996,0.73751,-0.53711,2.5583,0.69582,0.26763
-0.82292,0.74291,-0.55127,2.4696,0.50144,0.27021
-0.79462,0.74813,-0.56391,2.389,0.34615,0.27257
-0.76841,0.75705,-0.57164,2.3316,0.24036,0.27417
-0.73651,0.77531,-0.57409,2.3074,0.17367,0.27482
-0.69643,0.80729,-0.57185,2.324,0.14061,0.27446
-0.63915,0.85717,-0.56291,2.382,0.13907,0.27298
-0.55075,0.92722,-0.54276,2.4709,0.16327,0.27039
-0.41836,1.0109,-0.50952,2.5775,0.19491,0.26638
-0.23396,1.1019,-0.46262,2.7004,0.22165,0.26054
-0.019163,1.1871,-0.40697,2.8335,0.25012,0.25312
0.20178,1.2616,-0.34647,2.9669,0.28331,0.24485
0.39947,1.3213,-0.2889,3.0841,0.31448,0.23705
0.56714,1.371,-0.23813,3.1741,0.32598,0.23064
0.70681,1.419,-0.19413,3.2265,0.30474,0.22627
0.79761,1.4626,-0.16224,3.2255,0.25322,0.225
0.83548,1.4965,-0.14559,3.1764,0.18114,0.22657
0.82519,1.5126,-0.14439,3.0947,0.097388,0.23003
0.79633,1.5119,-0.15156,3.0018,0.0029948,0.23386
0.78185,1.4994,-0.15736,2.9166,-0.098929,0.23659
0.8097,1.4866,-0.15336,2.8433,-0.2102,0.23771
0.88624,1.4797,-0.13586,2.7924,-0.31791,0.23688
0.99176,1.4738,-0.1102,2.7694,-0.41209,0.23426
1.096,1.4636,-0.084782,2.7565,-0.49825,0.23111
1.1611,1.4464,-0.06951,2.7276,-0.5828,0.22936
1.1828,1.4214,-0.065098,2.6735,-0.66746,0.22942
1.1684,1.3883,-0.069936,2.5958,-0.75459,0.23097
1.1242,1.3485,-0.083433,2.5045,-0.83885,0.23359
1.0553,1.3045,-0.10405,2.3998,-0.92244,0.23721
0.9721,1.2593,-0.12849,2.2835,-1.0123,0.24161
0.88557,1.2164,-0.15391,2.1657,-1.1039,0.24632
0.80317,1.1762,-0.17864,2.0454,-1.1993,0.2512
0.72781,1.1388,-0.2018,1.92,-1.2994,0.25622
0.6588,1.1071,-0.22364,1.8054,-1.3897,0.26088
0.59182,1.084,-0.24594,1.7182,-1.4557,0.26481
0.52801,1.0647,-0.26853,1.639,-1.5186,0.26849
0.47069,1.0487,-0.28948,1.5713,-1.5719,0.27174
0.42574,1.0421,-0.30584,1.5403,-1.5897,0.27381
0.39338,1.0462,-0.31639,1.5389,-1.5744,0.27504
0.36222,1.051,-0.32498,1.5373,-1.5544,0.27638
0.32221,1.0487,-0.33542,1.5121,-1.5538,0.27855
0.26923,1.0327,-0.35113,1.4522,-1.5894,0.28162
0.20357,1.0042,-0.37228,1.3593,-1.6599,0.28562
0.13617,0.97099,-0.39564,1.2405,-1.7519,0.29041
0.076393,0.94145,-0.41774,1.1113,-1.8448,0.29554
0.025751,0.91748,-0.43777,0.98298,-1.9288,0.30061
-0.022372,0.89363,-0.45673,0.86037,-2.0037,0.3054
-0.074154,0.86725,-0.47483,0.74701,-2.0703,0.30987
-0.13154,0.8403,-0.49368,0.64348,-2.1267,0.31401
-0.18948,0.81354,-0.51335,0.55851,-2.1633,0.31746
-0.23793,0.7905,-0.53138,0.50527,-2.1714,0.31966
-0.26525,0.77633,-0.54381,0.49386,-2.1489,0.32019
-0.27137,0.77044,-0.55007,0.50982,-2.1105,0.3196
-0.26297,0.7692,-0.55203,0.53044,-2.0722,0.31875
-0.24791,0.77011,-0.55215,0.53846,-2.0453,0.31832
-0.24002,0.76761,-0.5556,0.52761,-2.0413,0.31861
-0.24989,0.75589,-0.56603,0.48868,-2.0648,0.31999
-0.27752,0.73404,-0.58204,0.42,-2.1098,0.32254
-0.3195,0.70212,-0.60246,0.31437,-2.1739,0.32639
-0.36822,0.66345,-0.62547,0.17745,-2.2502,0.33131
-0.40978,0.62706,-0.64685,0.037527,-2.3212,0.33637
-0.43945,0.59788,-0.66555,-0.09366,-2.378,0.3412
-0.45204,0.58208,-0.67876,-0.2038,-2.4094,0.34528
-0.44411,0.58184,-0.68422,-0.2722,-2.4099,0.34776
-0.41605,0.59453,-0.6813,-0.27981,-2.3808,0.34784
-0.37344,0.61495,-0.67167,-0.23384,-2.3234,0.34578
-0.32105,0.64055,-0.65645,-0.1617,-2.2442,0.34267
-0.26262,0.66862,-0.63723,-0.088212,-2.1563,0.33944
-0.21173,0.68877,-0.62028,-0.036631,-2.0779,0.33696
-0.16859,0.69793,-0.60903,-0.01905,-2.0109,0.33559
-0.1242,0.70245,-0.60054,-0.025421,-1.9431,0.33492
-0.075565,0.70549,-0.59171,-0.036734,-1.8675,0.33431
-0.026277,0.70428,-0.58289,-0.045985,-1.7867,0.33354
0.015853,0.69563,-0.57643,-0.058844,-1.7138,0.33287
0.0428,0.67992,-0.57382,-0.084331,-1.6693,0.33272
0.047051,0.65793,-0.57696,-0.13389,-1.6721,0.33354
0.021784,0.62398,-0.58925,-0.22395,-1.7283,0.33605
-0.034236,0.57274,-0.61339,-0.36291,-1.8218,0.34075
-0.11434,0.5076,-0.64925,-0.54239,-1.9164,0.3475
-0.21304,0.43387,-0.6942,-0.74567,-1.9881,0.35574
-0.31561,0.36339,-0.74079,-0.9431,-2.0288,0.36422
-0.40605,0.30542,-0.78241,-1.1158,-2.0453,0.37188
-0.48332,0.25721,-0.81954,-1.2672,-2.0481,0.37859
-0.55485,0.21283,-0.85506,-1.4037,-2.0449,0.38456
-0.62188,0.17033,-0.88889,-1.537,-2.0329,0.39019
-0.68692,0.12587,-0.92391,-1.6797,-2.0065,0.39605
-0.75568,0.07577,-0.96344,-1.8407,-1.9598,0.40264
-0.83771,0.018455,-1.0106,-2.0124,-1.894,0.41004
-0.93885,-0.044334,-1.0673,-2.1877,-1.8023,0.41844
-1.0527,-0.10562,-1.1311,-2.3539,-1.6746,0.42757
-1.1717,-0.15882,-1.2011,-2.4803,-1.5199,0.43621
-1.268,-0.19224,-1.2675,-2.5484,-1.3285,0.44299
-1.3217,-0.19934,-1.3223,-2.542,-1.1129,0.44673
-1.328,-0.18471,-1.3609,-2.4765,-0.89877,0.4475
-1.3006,-0.15859,-1.3837,-2.3817,-0.73173,0.44601
-1.2601,-0.13363,-1.3927,-2.3007,-0.6256,0.44382
-1.2205,-0.11835,-1.3903,-2.2618,-0.54957,0.44244
-1.1875,-0.10958,-1.3795,-2.2571,-0.48272,0.44207
-1.1582,-0.097561,-1.3604,-2.2646,-0.415,0.44222
-1.122,-0.074078,-1.3319,-2.2717,-0.32277,0.44256
-1.0734,-0.035074,-1.2995,-2.2671,-0.18043,0.44309
-1.0206,0.010458,-1.279,-2.2204,-0.0015269,0.443
-0.97883,0.039784,-1.2864,-2.1209,0.18024,0.44163
-0.94734,0.059343,-1.3033,-2.0293,0.32913,0.4407
-0.93661,0.065399,-1.3231,-1.9762,0.41227,0.44096
-0.95992,0.044273,-1.3533,-1.958,0.41887,0.44207
-1.0092,0.015227,-1.3823,-1.9908,0.37594,0.44492
-1.0762,-0.010185,-1.4054,-2.0758,0.31388,0.4498
-1.1537,-0.036417,-1.4264,-2.1829,0.25299,0.45535
-1.2303,-0.072174,-1.4516,-2.2618,0.21079,0.45933
-1.2945,-0.11138,-1.477,-2.298,0.20095,0.46117
-1.3405,-0.14156,-1.4945,-2.3029,0.2369,0.46176
-1.3785,-0.16788,-1.5111,-2.2783,0.30993,0.46155
-1.4166,-0.20069,-1.5362,-2.2181,0.39783,0.4602
-1.4469,-0.22208,-1.5565,-2.1541,0.49883,0.45912
-1.464,-0.2182,-1.5657,-2.0989,0.61601,0.45908
-1.4674,-0.19516,-1.5677,-2.0435,0.74151,0.45937
-1.4614,-0.17042,-1.5732,-1.9693,0.86875,0.45889
-1.4395,-0.14117,-1.5805,-1.8781,1.0076,0.45766
-1.4019,-0.10578,-1.5929,-1.7559,1.1603,0.45551
-1.3438,-0.053476,-1.6045,-1.6112,1.3281,0.45326
-1.2701,0.012406,-1.6153,-1.4525,1.4965,0.45124
-1.1945,0.078127,-1.6258,-1.3031,1.6385,0.44986
-1.132,0.1286,-1.6419,-1.1677,1.7382,0.4491
-1.0896,0.16198,-1.6606,-1.0669,1.7963,0.44942
-1.0806,0.17076,-1.688,-0.9929,1.8105,0.45046
-1.0957,0.16441,-1.7193,-0.94205,1.8016,0.45204
-1.1178,0.15466,-1.7464,-0.91616,1.7975,0.4541
-1.1496,0.12697,-1.7762,-0.89416,1.7995,0.45565
-1.1939,0.068038,-1.8126,-0.88566,1.7861,0.45634
-1.2412,-0.022973,-1.8482,-0.94043,1.7169,0.45649
-1.2693,-0.13766,-1.8723,-1.1061,1.539,0.45612
-1.2347,-0.24046,-1.866,-1.4021,1.2065,0.45475
-1.0781,-0.25542,-1.8019,-1.7822,0.71024,0.45128
-0.78131,-0.10539,-1.6639,-2.1032,0.083682,0.44392
-0.40049,0.25175,-1.4601,-2.1633,-0.57896,0.43182
-0.023598,0.79457,-1.2079,-1.8422,-1.1776,0.41507
0.24702,1.4324,-0.93668,-1.1539,-1.6034,0.39587
0.3352,2.055,-0.67414,-0.22676,-1.8242,0.37778
0.19465,2.5495,-0.44408,0.72239,-1.8935,0.36536
-0.15639,2.8715,-0.24416,1.5248,-1.8629,0.3608
-0.63867,3.022,-0.059723,2.0664,-1.7582,0.36404
-1.157,3.0405,0.13895,2.2908,-1.5599,0.37477
-1.6371,2.9696,0.38156,2.1824,-1.2349,0.39275
-2.1046,2.7712,0.66152,1.8631,-0.81349,0.41399
-2.6123,2.364,0.91781,1.5577,-0.411,0.43024
-3.0981,1.7666,1.0882,1.3687,-0.11291,0.43681
-3.4944,1.0272,1.149,1.29,0.060718,0.43301
-3.7444,0.1962,1.1001,1.2804,0.12088,0.41921
-3.8183,-0.71601,0.95588,1.2806,0.084424,0.39602
-3.6956,-1.6918,0.742,1.2178,-0.031805,0.36518
-3.369,-2.6833,0.48292,1.0387,-0.19122,0.32946
-2.8432,-3.5247,0.19154,0.77315,-0.30472,0.29337
-2.1219,-4.0998,-0.1145,0.42634,-0.31326,0.26057
-1.2277,-4.3384,-0.41094,-0.020127,-0.19332,0.23443
-0.19228,-4.2161,-0.66441,-0.57829,0.029181,0.21766
0.88267,-3.7417,-0.81831,-1.2086,0.29456,0.21331
1.8909,-2.9685,-0.83439,-1.8528,0.54531,0.2223
2.797,-1.9829,-0.72377,-2.4605,0.75444,0.24175
3.5234,-0.97256,-0.53591,-2.9381,0.89589,0.2653
4.0254,-0.067973,-0.30672,-3.282,0.94956,0.28998
4.3209,0.71088,-0.053731,-3.5312,0.90749,0.3156
4.472,1.433,0.22585,-3.6998,0.79627,0.34299
4.5428,2.2004,0.53969,-3.7504,0.66392,0.37262
4.5442,3.0463,0.89215,-3.659,0.53935,0.4047
