"V1","V2","V3","V4","V5","V6"
-0.86622,-2.2414,-1.2806,2.1965,-1.4043,0.92771
-0.9927,-2.2733,-1.3072,2.0559,-1.4772,0.93579
-1.1178,-2.304,-1.3327,1.9084,-1.5458,0.9441
-1.2411,-2.3403,-1.3655,1.7659,-1.6078,0.95178
-1.3705,-2.3782,-1.4031,1.6256,-1.6716,0.95947
-1.5136,-2.4158,-1.4448,1.476,-1.7398,0.96796
-1.6804,-2.4529,-1.4959,1.302,-1.8145,0.97805
-1.8772,-2.4947,-1.5668,1.1048,-1.8929,0.98953
-2.1021,-2.5338,-1.6531,0.89482,-1.9678,1.0025
-2.3406,-2.5574,-1.7433,0.68747,-2.03,1.0169
-2.5708,-2.5608,-1.8312,0.50656,-2.0718,1.0311
-2.7889,-2.5498,-1.9206,0.35609,-2.0936,1.0448
-3.0042,-2.5324,-2.0139,0.22086,-2.1061,1.0583
-3.2131,-2.5115,-2.1077,0.097986,-2.1105,1.0716
-3.3944,-2.4839,-2.1923,0.005871,-2.0927,1.0833
-3.5334,-2.45,-2.2666,-0.035637,-2.0378,1.0922
-3.6195,-2.4068,-2.3258,-0.016281,-1.9403,1.0977
-3.6336,-2.3522,-2.3573,0.071854,-1.8043,1.0988
-3.5818,-2.2999,-2.3713,0.21962,-1.6427,1.0952
-3.4988,-2.2612,-2.3843,0.39409,-1.4825,1.0885
-3.4109,-2.2342,-2.399,0.56468,-1.3445,1.0812
-3.3483,-2.214,-2.4259,0.70405,-1.2393,1.0756
-3.3156,-2.2007,-2.4643,0.8069,-1.166,1.0722
-3.2988,-2.1948,-2.5061,0.88391,-1.1117,1.0698
-3.2771,-2.188,-2.535,0.94553,-1.06,1.0679
-3.2356,-2.1728,-2.5409,1.01,-1.0021,1.0656
-3.1735,-2.1519,-2.5316,1.0926,-0.93515,1.0622
-3.1014,-2.1336,-2.5205,1.1933,-0.86593,1.0575
-3.0427,-2.1354,-2.5218,1.2851,-0.82082,1.0524
-3.0203,-2.1723,-2.5477,1.3347,-0.82279,1.0478
-3.0491,-2.244,-2.6022,1.3194,-0.87668,1.045
-3.1347,-2.3451,-2.6827,1.2318,-0.97771,1.0449
-3.2743,-2.4651,-2.7829,1.079,-1.1123,1.0478
