"V1","V2","V3","V4","V5","V6"
-2.0641,2.5821,-4.4106,-4.7722,1.1443,-1.2669
-2.1665,2.4862,-4.493,-4.8454,1.0292,-1.2636
-2.2781,2.3828,-4.5832,-4.9232,0.90847,-1.26
-2.4009,2.2805,-4.6738,-5.0142,0.78188,-1.2557
-2.5465,2.1759,-4.78,-5.1264,0.646,-1.2492
-2.7053,2.0786,-4.8951,-5.2478,0.51818,-1.2405
-2.8606,1.9938,-5.0087,-5.3599,0.41608,-1.2312
-2.9806,1.9388,-5.0921,-5.4429,0.35619,-1.2239
-3.0612,1.9126,-5.1478,-5.489,0.34381,-1.2187
-3.1053,1.9033,-5.1887,-5.4835,0.38426,-1.2161
-3.1208,1.8952,-5.2341,-5.4153,0.4799,-1.2158
-3.1083,1.8882,-5.2808,-5.2895,0.62058,-1.2179
-3.0701,1.8892,-5.3174,-5.1246,0.77997,-1.2222
-3.0298,1.8888,-5.3642,-4.9347,0.93524,-1.2265
-3.007,1.8711,-5.4385,-4.7311,1.0689,-1.2297
-2.9983,1.8345,-5.5309,-4.526,1.1785,-1.2326
-2.9838,1.8086,-5.598,-4.3588,1.2715,-1.2359
-2.9442,1.8256,-5.6166,-4.251,1.3752,-1.2383
-2.8833,1.8625,-5.6247,-4.1471,1.4991,-1.2398
-2.8004,1.901,-5.65,-3.9951,1.6495,-1.2411
-2.6938,1.9292,-5.703,-3.7645,1.8242,-1.243
-2.568,1.9371,-5.7905,-3.4494,2.0079,-1.2456
-2.4344,1.9205,-5.9045,-3.0828,2.1734,-1.2486
-2.3077,1.8806,-6.0298,-2.71,2.2988,-1.2517
-2.1922,1.8379,-6.1393,-2.3835,2.3873,-1.2547
-2.0862,1.8186,-6.2074,-2.1522,2.4563,-1.2566
-1.9903,1.8151,-6.2437,-1.9971,2.5072,-1.2579
-1.8911,1.8376,-6.2463,-1.9094,2.5603,-1.2585
-1.7896,1.8663,-6.2393,-1.8389,2.6121,-1.2589
-1.709,1.8798,-6.2391,-1.7722,2.6465,-1.2593
-1.652,1.8895,-6.2348,-1.7288,2.6722,-1.2594
-1.6026,1.9034,-6.2227,-1.6984,2.6983,-1.2596
-1.5727,1.903,-6.2154,-1.6675,2.7038,-1.2607
-1.5913,1.8725,-6.2186,-1.6614,2.6614,-1.2629
-1.6664,1.8034,-6.2372,-1.6944,2.5554,-1.2652
-1.7844,1.693,-6.2807,-1.7499,2.3815,-1.2669
-1.9048,1.5521,-6.3568,-1.7853,2.1564,-1.2669
-1.9932,1.4115,-6.4513,-1.7949,1.9196,-1.2642
-2.0317,1.319,-6.5264,-1.8183,1.7289,-1.2587
-2.0353,1.2848,-6.5621,-1.8767,1.6066,-1.2521
-2.0138,1.3265,-6.5329,-2.0122,1.5712,-1.2453
-1.9832,1.4233,-6.4484,-2.2168,1.5984,-1.2392
-1.9659,1.5204,-6.3489,-2.4331,1.6365,-1.2353
-1.9715,1.5811,-6.2676,-2.6145,1.6488,-1.2339
-1.9958,1.596,-6.224,-2.7438,1.6234,-1.2333
-2.0334,1.5712,-6.2227,-2.8249,1.5655,-1.2319
-2.0776,1.5188,-6.2601,-2.8599,1.4889,-1.2291
-2.1203,1.4556,-6.3233,-2.8548,1.4183,-1.2252
-2.1489,1.4068,-6.3846,-2.8231,1.3888,-1.2216
-2.1503,1.4005,-6.4122,-2.7923,1.4231,-1.2193
-2.1224,1.4432,-6.3965,-2.7735,1.5171,-1.2186
-2.0764,1.5098,-6.3549,-2.7454,1.6429,-1.2202
-2.0097,1.5812,-6.3089,-2.6815,1.7871,-1.2232
-1.914,1.6497,-6.2738,-2.5612,1.9444,-1.2267
-1.7899,1.7099,-6.2534,-2.3824,2.1089,-1.2308
-1.6586,1.7506,-6.2462,-2.1689,2.2583,-1.2359
-1.5421,1.7605,-6.2526,-1.9407,2.3691,-1.242
-1.4425,1.7376,-6.2748,-1.6999,2.4325,-1.2488
-1.3569,1.6887,-6.3089,-1.4496,2.4529,-1.2559
-1.2916,1.6077,-6.3602,-1.1803,2.4289,-1.2641
-1.2516,1.5095,-6.4204,-0.92077,2.3744,-1.2727
-1.2196,1.4403,-6.4579,-0.73862,2.3328,-1.2798
-1.1851,1.4145,-6.4639,-0.65137,2.3174,-1.2845
-1.1501,1.4103,-6.4544,-0.62637,2.3054,-1.2874
-1.125,1.3974,-6.4493,-0.62753,2.2667,-1.2888
-1.1111,1.3909,-6.4339,-0.68917,2.2127,-1.288
-1.1213,1.3979,-6.4011,-0.83113,2.1491,-1.2852
-1.1785,1.4068,-6.3619,-1.0312,2.0733,-1.282
-1.2558,1.4136,-6.3236,-1.2486,1.9895,-1.2788
-1.3151,1.4218,-6.2898,-1.4538,1.9057,-1.2745
-1.3291,1.4342,-6.2653,-1.6181,1.8361,-1.2688
-1.2891,1.4359,-6.2655,-1.6903,1.7873,-1.2625
-1.2004,1.4191,-6.2923,-1.6456,1.7661,-1.257
-1.0827,1.3949,-6.3271,-1.5061,1.786,-1.2544
-0.95971,1.3832,-6.3473,-1.3273,1.8517,-1.2553
-0.84869,1.397,-6.3413,-1.1629,1.9531,-1.259
-0.75812,1.4259,-6.3163,-1.0228,2.0688,-1.265
-0.69273,1.4423,-6.2927,-0.8856,2.1657,-1.2726
-0.63865,1.4382,-6.2786,-0.74141,2.2306,-1.2803
-0.5828,1.4141,-6.2777,-0.58829,2.2586,-1.2871
-0.52308,1.3773,-6.2851,-0.44191,2.262,-1.2922
-0.46393,1.3468,-6.2873,-0.33901,2.2606,-1.2952
-0.39966,1.2993,-6.2978,-0.22627,2.2285,-1.2973
-0.32294,1.2248,-6.3215,-0.069963,2.1564,-1.2997
-0.24214,1.1376,-6.3504,0.10767,2.062,-1.3023
-0.16229,1.0787,-6.3618,0.24205,1.9931,-1.3045
-0.086412,1.0515,-6.3548,0.33264,1.9616,-1.3064
-0.019847,1.031,-6.3459,0.42184,1.9464,-1.309
0.035648,1.0111,-6.3385,0.50635,1.9385,-1.3119
0.079642,0.9737,-6.3386,0.58855,1.9092,-1.3145
0.1234,0.9453,-6.3277,0.61151,1.8637,-1.3159
0.18327,0.92205,-6.3011,0.57226,1.7856,-1.3159
0.24074,0.8705,-6.2778,0.49928,1.6385,-1.3145
0.28185,0.78371,-6.267,0.4105,1.4353,-1.3113
0.29244,0.67959,-6.2702,0.32047,1.2257,-1.3071
0.27386,0.58781,-6.2813,0.24167,1.0598,-1.3029
0.24333,0.52386,-6.2901,0.16167,0.94951,-1.299
0.20196,0.49213,-6.2937,0.063977,0.89249,-1.2952
0.12226,0.47606,-6.3064,-0.028801,0.87148,-1.2924
-0.0050646,0.46967,-6.3317,-0.11088,0.87819,-1.2908
-0.16258,0.48737,-6.3567,-0.20805,0.92085,-1.2897
-0.31703,0.54004,-6.3671,-0.33548,1.0093,-1.2888
-0.45489,0.60985,-6.3669,-0.46418,1.1261,-1.2881
-0.56974,0.68821,-6.3596,-0.57084,1.2568,-1.2882
-0.6647,0.77138,-6.3477,-0.64129,1.3948,-1.2896
-0.72681,0.86858,-6.3222,-0.68862,1.5492,-1.2916
-0.74616,0.98416,-6.2767,-0.72678,1.7217,-1.2931
-0.7493,1.1181,-6.2097,-0.79834,1.8977,-1.2935
-0.78658,1.2629,-6.1268,-0.95874,2.0491,-1.2923
-0.8867,1.3906,-6.0413,-1.2075,2.1385,-1.2898
-1.0382,1.4965,-5.9504,-1.5295,2.149,-1.2865
-1.2216,1.5902,-5.8418,-1.9143,2.087,-1.2831
-1.4237,1.6774,-5.7065,-2.3534,1.9682,-1.2804
-1.6297,1.7588,-5.55,-2.8234,1.8158,-1.2781
-1.8044,1.8248,-5.4019,-3.2452,1.6665,-1.2754
-1.9377,1.8803,-5.2689,-3.591,1.5296,-1.2723
-2.0362,1.9488,-5.1301,-3.8836,1.395,-1.2687
-2.1074,2.0539,-4.9609,-4.1526,1.2507,-1.2644
-2.152,2.2155,-4.7421,-4.4153,1.0917,-1.2589
-2.1716,2.4255,-4.4771,-4.6689,0.93017,-1.2526
-2.1711,2.6674,-4.1798,-4.908,0.77999,-1.2455
-2.1544,2.9234,-3.8764,-5.1201,0.6639,-1.2374
-2.1231,3.1577,-3.6085,-5.2872,0.60627,-1.2294
-2.0758,3.3557,-3.3844,-5.4105,0.6045,-1.2228
-2.0106,3.524,-3.1852,-5.5052,0.63511,-1.2183
-1.9246,3.6895,-2.9699,-5.595,0.66722,-1.2152
-1.8189,3.8682,-2.7091,-5.6878,0.66694,-1.214
-1.6966,4.0672,-2.3901,-5.7752,0.60953,-1.2151
-1.5662,4.281,-2.0245,-5.8432,0.48734,-1.2189
-1.4401,4.4966,-1.6385,-5.889,0.31226,-1.2248
-1.3309,4.6851,-1.301,-5.899,0.14399,-1.2312
-1.2416,4.8295,-1.0485,-5.8685,0.013342,-1.2373
-1.1671,4.9316,-0.87219,-5.8053,-0.08233,-1.2429
-1.1022,5.0224,-0.71848,-5.7313,-0.15677,-1.2465
-1.0462,5.1537,-0.51353,-5.6816,-0.21397,-1.2447
-1.0001,5.3197,-0.26323,-5.6523,-0.25068,-1.2384
-0.96242,5.5371,0.04837,-5.6334,-0.25749,-1.2272
