"V1","V2","V3","V4","V5","V6"
-2.5662,-1.1439,-0.83364,-1.2259,1.5044,-5.6014
-2.7203,-1.1028,-0.90356,-1.1647,1.4226,-5.596
-2.857,-1.0559,-0.96431,-1.1104,1.361,-5.5906
-2.9783,-1.0039,-1.0167,-1.0454,1.3089,-5.586
-3.0975,-0.94296,-1.0708,-0.93046,1.2457,-5.5827
-3.2136,-0.85735,-1.1338,-0.74969,1.1788,-5.5802
-3.2992,-0.7481,-1.1926,-0.52507,1.1309,-5.5787
-3.335,-0.62254,-1.2338,-0.28744,1.1192,-5.5783
-3.3334,-0.48001,-1.2707,-0.0024026,1.1012,-5.5798
-3.3042,-0.31631,-1.3124,0.34938,1.0512,-5.5831
-3.246,-0.14315,-1.3499,0.69857,0.9916,-5.5868
-3.1786,0.013761,-1.386,0.97559,0.91399,-5.5893
-3.1199,0.1497,-1.4244,1.1633,0.80511,-5.5898
-3.0697,0.27128,-1.4614,1.2843,0.67824,-5.5886
-3.0051,0.38621,-1.492,1.3885,0.56719,-5.5877
-2.9007,0.5128,-1.5079,1.5138,0.49486,-5.5881
-2.7489,0.65929,-1.5061,1.6701,0.46014,-5.59
-2.5695,0.8074,-1.4939,1.8385,0.44072,-5.5931
-2.3826,0.9457,-1.4788,1.9961,0.41269,-5.5966
-2.1995,1.0693,-1.4684,2.1273,0.35899,-5.5997
-2.0358,1.1725,-1.4687,2.2178,0.26937,-5.6017
-1.8985,1.2561,-1.4804,2.2529,0.1448,-5.6018
-1.7832,1.3256,-1.4997,2.2279,-0.007487,-5.5997
-1.6853,1.3897,-1.5187,2.1519,-0.16012,-5.5954
-1.577,1.4705,-1.5238,2.0552,-0.2684,-5.5898
-1.4209,1.5823,-1.5084,1.9787,-0.30755,-5.5847
-1.1908,1.7229,-1.4758,1.9528,-0.292,-5.5818
-0.8993,1.8708,-1.4392,1.9933,-0.27423,-5.5822
-0.60555,1.9849,-1.4174,2.1083,-0.31375,-5.5869
-0.29993,2.0736,-1.3959,2.2328,-0.38207,-5.5937
0.04351,2.1478,-1.3612,2.3117,-0.45123,-5.6005
0.42547,2.2098,-1.3104,2.3034,-0.5146,-5.6056
0.80978,2.2511,-1.2518,2.1906,-0.57213,-5.6079
1.178,2.2727,-1.1899,1.9827,-0.61225,-5.6071
1.5025,2.2774,-1.1301,1.7407,-0.62264,-5.6047
1.7739,2.2737,-1.0706,1.5352,-0.59374,-5.6029
2.0172,2.2708,-1.0009,1.385,-0.51985,-5.6025
2.2448,2.2607,-0.91868,1.2646,-0.42267,-5.6033
2.4632,2.2166,-0.83924,1.1388,-0.35026,-5.6051
2.6757,2.1062,-0.78875,0.99854,-0.35663,-5.6089
2.8887,1.9346,-0.76338,0.85459,-0.4228,-5.6149
3.0967,1.7441,-0.738,0.72342,-0.4797,-5.6218
3.2937,1.5489,-0.70107,0.60162,-0.50153,-5.6287
3.4611,1.3464,-0.65309,0.46941,-0.49827,-5.6346
3.5849,1.1186,-0.59613,0.29766,-0.48951,-5.639
3.6421,0.85494,-0.54103,0.071999,-0.49354,-5.6412
3.6117,0.56125,-0.49923,-0.20735,-0.51521,-5.6406
3.4888,0.25495,-0.4743,-0.52509,-0.54417,-5.6367
3.2946,-0.044355,-0.45889,-0.8534,-0.56963,-5.6304
3.0652,-0.32404,-0.44529,-1.1613,-0.57819,-5.6233
2.824,-0.58102,-0.43384,-1.4374,-0.56291,-5.6162
