"V1","V2","V3","V4","V5","V6"
-1.8141,4.9885,-2.7088,-0.20858,0.96363,-2.1608
-1.231,5.0082,-2.8116,0.033418,1.0059,-2.1729
-0.67225,5.0084,-2.9197,0.2451,1.0239,-2.1847
-0.17542,4.974,-3.0306,0.39706,1.0036,-2.1954
0.25636,4.9044,-3.1376,0.48916,0.95067,-2.2049
0.62502,4.8174,-3.2262,0.54301,0.88829,-2.213
0.91881,4.7334,-3.2886,0.58095,0.83919,-2.2197
1.1577,4.6531,-3.3331,0.61414,0.80246,-2.2256
1.3604,4.5629,-3.3781,0.64114,0.76139,-2.2311
1.5487,4.4571,-3.4276,0.66551,0.71621,-2.2369
1.7556,4.339,-3.4717,0.70397,0.6769,-2.2437
1.9988,4.2136,-3.5002,0.76446,0.647,-2.2521
2.2666,4.0833,-3.5097,0.83603,0.6228,-2.2617
2.5542,3.9426,-3.5019,0.90462,0.5916,-2.2719
2.8624,3.7871,-3.4787,0.97045,0.55147,-2.283
3.1831,3.6239,-3.4433,1.0445,0.52283,-2.2949
3.5021,3.4644,-3.3975,1.1352,0.52419,-2.3076
3.828,3.2921,-3.3429,1.2386,0.54123,-2.3217
4.1553,3.0889,-3.2821,1.3332,0.53897,-2.3367
4.481,2.8376,-3.2125,1.3907,0.48066,-2.3522
4.7741,2.5403,-3.1413,1.3847,0.35341,-2.3666
5.0168,2.2191,-3.0706,1.3193,0.17855,-2.3792
5.1983,1.9153,-3.0077,1.2294,0.0089995,-2.3894
5.3361,1.6481,-2.9516,1.1492,-0.11634,-2.3979
5.4573,1.4248,-2.8969,1.1053,-0.17735,-2.4058
5.581,1.2341,-2.8421,1.1102,-0.17835,-2.4143
5.7152,1.0535,-2.7877,1.1588,-0.14018,-2.4237
5.8595,0.87786,-2.7324,1.2437,-0.078176,-2.4341
6.0045,0.71062,-2.676,1.349,-0.0038562,-2.4449
6.1491,0.53237,-2.6066,1.4493,0.060781,-2.4561
6.2895,0.30575,-2.513,1.5161,0.087997,-2.4677
6.4181,8.4151e-05,-2.3817,1.5177,0.050474,-2.4798
6.5196,-0.39017,-2.212,1.4433,-0.055864,-2.4921
6.5678,-0.82725,-2.0226,1.3017,-0.21109,-2.5032
6.5421,-1.2807,-1.8318,1.1043,-0.39857,-2.5119
6.4376,-1.7349,-1.6507,0.86999,-0.59466,-2.5179
6.2652,-2.1663,-1.4864,0.62558,-0.76645,-2.5213
6.0378,-2.5685,-1.3349,0.37818,-0.90285,-2.5228
5.7749,-2.9276,-1.1963,0.13551,-1.0002,-2.5227
5.4853,-3.2497,-1.071,-0.087856,-1.0692,-2.5214
5.1643,-3.5541,-0.95468,-0.28996,-1.1235,-2.5195
4.8125,-3.8434,-0.84702,-0.4622,-1.165,-2.5172
4.4175,-4.1269,-0.74093,-0.60733,-1.1898,-2.514
3.9689,-4.4094,-0.6275,-0.72796,-1.188,-2.5095
3.4618,-4.6917,-0.50279,-0.81411,-1.1561,-2.5039
2.9263,-4.945,-0.37381,-0.87653,-1.0903,-2.4976
2.4161,-5.1415,-0.25429,-0.91574,-0.99657,-2.491
1.9502,-5.2764,-0.15302,-0.93955,-0.88514,-2.4842
1.5413,-5.3561,-0.069609,-0.94655,-0.77273,-2.4776
1.1942,-5.3915,0.0034502,-0.9231,-0.66883,-2.4718
0.95217,-5.3785,0.058206,-0.85979,-0.57912,-2.4681
0.91544,-5.3007,0.068343,-0.7565,-0.52595,-2.4686
1.1435,-5.1523,0.013429,-0.63314,-0.52296,-2.4742
1.5513,-4.9522,-0.099756,-0.53721,-0.55406,-2.4826
1.9595,-4.7491,-0.24076,-0.52898,-0.6001,-2.4898
2.2138,-4.6008,-0.37065,-0.61756,-0.65354,-2.4923
2.1958,-4.5684,-0.44591,-0.75596,-0.71764,-2.489
1.8925,-4.6586,-0.45029,-0.89633,-0.78297,-2.4806
1.4074,-4.8167,-0.39824,-0.99889,-0.82637,-2.4696
0.87888,-4.9694,-0.32052,-1.0609,-0.82408,-2.458
0.38014,-5.0801,-0.2403,-1.0994,-0.77825,-2.4466
-0.059265,-5.1413,-0.16895,-1.1207,-0.70832,-2.4354
-0.46578,-5.1577,-0.11174,-1.1297,-0.61758,-2.4238
-0.85432,-5.1364,-0.066823,-1.1128,-0.50013,-2.4125
-1.1843,-5.0841,-0.02769,-1.047,-0.36001,-2.4037
-1.4199,-5.0111,0.010232,-0.93318,-0.21858,-2.3988
-1.598,-4.9223,0.046542,-0.79128,-0.086177,-2.396
-1.7685,-4.8217,0.085159,-0.64231,0.024176,-2.3931
-1.9677,-4.7062,0.13572,-0.49688,0.11141,-2.3883
-2.1991,-4.5792,0.19079,-0.36687,0.17475,-2.3814
-2.4482,-4.4498,0.23371,-0.26412,0.2077,-2.3729
-2.7149,-4.3175,0.25665,-0.18716,0.20938,-2.3633
-2.9973,-4.1699,0.25857,-0.11927,0.19188,-2.3526
-3.2932,-3.9826,0.25014,-0.033168,0.17914,-2.3407
-3.5959,-3.7368,0.24369,0.095804,0.19849,-2.3278
-3.8657,-3.4548,0.23975,0.25768,0.24968,-2.3156
-4.0827,-3.1633,0.24366,0.41233,0.30687,-2.3042
-4.2491,-2.878,0.26637,0.50782,0.34317,-2.2923
-4.377,-2.5924,0.30134,0.54572,0.36136,-2.2795
-4.4728,-2.2853,0.33997,0.57295,0.38376,-2.2663
-4.5378,-1.9574,0.37549,0.63584,0.41163,-2.2545
-4.571,-1.6337,0.4026,0.73511,0.43938,-2.2449
-4.5681,-1.3296,0.41474,0.85559,0.47809,-2.2375
-4.5219,-1.0552,0.40897,0.98417,0.54097,-2.2322
-4.436,-0.78294,0.38903,1.1305,0.61679,-2.2284
-4.3202,-0.49501,0.36421,1.2944,0.68486,-2.2256
-4.1923,-0.19558,0.34567,1.4538,0.72136,-2.223
-4.0722,0.088837,0.34174,1.5718,0.71001,-2.22
-3.9558,0.36099,0.35116,1.6522,0.65879,-2.2167
-3.8205,0.64294,0.36549,1.7295,0.59684,-2.2137
-3.6552,0.92928,0.37802,1.8123,0.55251,-2.2114
-3.474,1.2106,0.38882,1.8929,0.51248,-2.2095
-3.2944,1.4556,0.39725,1.9507,0.47304,-2.208
-3.0934,1.6837,0.40085,1.9963,0.42201,-2.207
-2.8373,1.9284,0.39421,2.0581,0.33643,-2.2074
-2.5162,2.1767,0.3778,2.1415,0.22528,-2.2098
-2.1508,2.4014,0.35789,2.2229,0.10124,-2.2138
-1.7433,2.6033,0.33948,2.2718,-0.030545,-2.2186
-1.2942,2.7977,0.32844,2.2619,-0.15901,-2.2231
-0.82133,2.974,0.32448,2.2075,-0.27793,-2.2278
-0.35773,3.116,0.32699,2.1315,-0.37357,-2.2329
0.091199,3.2236,0.3364,2.0486,-0.43584,-2.2391
0.53535,3.3024,0.35375,1.9632,-0.46202,-2.2464
0.969,3.3508,0.3771,1.8713,-0.46327,-2.2545
1.3934,3.3704,0.40651,1.7706,-0.45114,-2.2632
1.7971,3.3659,0.44151,1.6704,-0.43312,-2.2723
2.1623,3.3441,0.47957,1.5882,-0.40955,-2.2815
2.5019,3.3045,0.5208,1.5272,-0.38474,-2.2917
2.8527,3.2367,0.57109,1.4799,-0.36192,-2.3043
3.2362,3.1304,0.63151,1.425,-0.34178,-2.3199
3.6241,2.982,0.69486,1.3367,-0.33318,-2.3368
3.9761,2.7867,0.75336,1.1925,-0.35663,-2.3533
4.2755,2.5393,0.80362,0.98807,-0.42447,-2.3688
4.5088,2.2547,0.8403,0.74789,-0.52012,-2.3828
4.6719,1.9661,0.865,0.51132,-0.60835,-2.3945
4.7804,1.6913,0.88292,0.30972,-0.66257,-2.4047
4.8632,1.4296,0.89924,0.16521,-0.66652,-2.415
4.9477,1.1755,0.92403,0.079114,-0.6133,-2.4267
5.0479,0.92414,0.96712,0.043684,-0.51034,-2.4406
5.1636,0.66491,1.0319,0.043294,-0.37781,-2.4567
5.2758,0.39249,1.1165,0.050547,-0.25465,-2.4739
5.3527,0.10697,1.2072,0.033785,-0.18018,-2.4903
5.371,-0.19061,1.2913,-0.028029,-0.16975,-2.5042
5.3246,-0.49551,1.362,-0.13498,-0.21354,-2.5154
5.2199,-0.80535,1.4207,-0.27236,-0.28715,-2.5243
5.0659,-1.1116,1.4692,-0.42083,-0.36906,-2.5314
4.86,-1.4251,1.514,-0.57603,-0.44709,-2.5373
4.5982,-1.7454,1.562,-0.74174,-0.51185,-2.5422
4.2787,-2.072,1.6135,-0.90843,-0.5566,-2.5461
3.9105,-2.3947,1.6604,-1.0565,-0.57735,-2.5492
3.502,-2.697,1.6999,-1.1889,-0.57414,-2.551
3.0656,-2.9624,1.7333,-1.3112,-0.55199,-2.5514
2.6141,-3.1893,1.7619,-1.4115,-0.51012,-2.5507
2.1524,-3.3826,1.7865,-1.4891,-0.44792,-2.5492
1.6976,-3.5409,1.8042,-1.55,-0.37418,-2.5469
1.2451,-3.669,1.8135,-1.5968,-0.29394,-2.5435
0.80333,-3.7674,1.8155,-1.6194,-0.20846,-2.5396
0.36808,-3.834,1.8107,-1.6138,-0.11594,-2.5352
-0.07246,-3.865,1.7979,-1.589,-0.021164,-2.5298
-0.54026,-3.8595,1.7759,-1.5418,0.05915,-2.5231
-1.0581,-3.8205,1.7419,-1.4606,0.098634,-2.515
-1.6385,-3.7471,1.6918,-1.3424,0.08769,-2.5052
-2.2454,-3.6363,1.621,-1.2034,0.04119,-2.494
-2.8177,-3.4915,1.5283,-1.0704,-0.010468,-2.4818
-3.3248,-3.3172,1.4168,-0.96003,-0.037026,-2.469
-3.7567,-3.1205,1.2983,-0.86344,-0.033831,-2.4564
-4.1073,-2.9101,1.1891,-0.76043,-0.0087035,-2.4453
-4.3747,-2.6944,1.0959,-0.64004,0.037978,-2.4365
-4.5759,-2.47,1.0107,-0.49998,0.10498,-2.4293
